"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.911737958E0,7.433430773E-1,2.234249167E0,2.767473135E0
2.921695958E0,3.058766216E-1,7.559771562E-1,1.815655331E0
2.931653958E0,-1.693551289E0,-1.098390105E0,-9.552257073E-1
2.941611958E0,-1.989687034E0,-2.607858181E0,-2.328662697E0
2.951569958E0,-4.464103568E-1,-2.065655229E0,-1.094223671E0
2.961527958E0,6.171543163E-1,-6.310467160E-1,-5.761261582E-1
2.971485958E0,1.263260536E0,7.806032896E-3,-1.491253415E-1
2.981443958E0,9.534797287E-1,5.672424835E-1,8.005276769E-2
2.991401958E0,6.305567193E-1,9.760774630E-1,2.735558447E-1
3.001359958E0,9.826596737E-2,9.539188546E-1,7.110787261E-1
3.011317958E0,-5.716232175E-1,7.304435349E-1,2.840366864E-1
3.021275958E0,-9.923221976E-1,2.772439760E-1,-4.818455069E-1
3.031233958E0,-1.716661824E0,-6.049049842E-1,-7.373081660E-1
3.041191958E0,-2.405335774E0,-1.252501075E0,-1.551056982E0
3.051149958E0,-3.232061900E0,-1.693924926E0,-1.933949035E0
3.061107958E0,-3.982573079E0,-1.350795693E0,-1.440466546E0
3.071065958E0,-3.750842661E0,-5.349874878E-1,-6.293650568E-1
3.081023958E0,-2.438316994E0,4.010564286E-1,2.160803461E-1
3.090981958E0,-6.371564716E-1,1.642063631E0,2.589733274E-1
3.100939958E0,2.423780816E0,1.350720264E0,2.532457166E0
3.110897958E0,3.753870349E0,6.466465026E-1,3.106447921E0
3.120855958E0,3.580453042E0,-3.040552139E-3,1.007789983E0
3.130813958E0,3.036164389E0,-3.154315567E-1,-3.571140182E-1
3.140771958E0,2.298717644E0,-7.055706489E-1,-8.534422012E-1
3.150729958E0,1.654493642E0,-5.419737411E-1,-1.157288816E0
3.160687958E0,1.669137994E0,2.774650007E-1,-6.793457405E-1
3.170645958E0,1.115616587E0,7.381343776E-1,1.062265129E-1
3.180603958E0,1.447926131E0,1.409730949E0,8.283599849E-1
3.190561958E0,3.529320311E0,2.005979131E0,1.252876027E0
3.200519958E0,4.130087805E0,1.908026574E0,1.734463087E0
3.210477958E0,2.958401098E0,9.056009728E-1,1.487284617E0
3.220435958E0,4.067961724E0,5.514216721E-1,1.749264437E0
3.230393958E0,4.974521055E0,7.157833958E-1,1.925063314E0
3.240351958E0,1.802014800E0,-3.560287750E-1,-6.179738036E-1
