"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.822116958E0,1.267545968E-1,8.207002282E-1,-5.001400113E-1
2.832074958E0,1.258643121E-1,8.452540040E-1,-5.948619843E-1
2.842032958E0,-1.260959357E-1,2.368264347E-1,-4.021580815E-1
2.851990958E0,-2.260864377E-1,-6.133645773E-1,-2.725524306E-1
2.861948958E0,8.945649117E-2,-7.903144360E-1,-3.727150261E-1
2.871905958E0,2.533759475E-1,-6.819456220E-1,-4.675368667E-1
2.881863958E0,8.757007122E-2,-8.083829284E-1,-4.345524907E-1
2.891821958E0,-7.114420831E-2,-9.482785463E-1,-4.490387440E-1
2.901779958E0,2.554472908E-2,-7.384505868E-1,-6.651772261E-1
2.911737958E0,1.268662959E-1,-2.158081383E-1,-8.858166933E-1
2.921695958E0,4.237323627E-2,1.825526208E-1,-8.395857215E-1
2.931653958E0,-7.609774917E-2,2.043777555E-1,-5.579470992E-1
2.941611958E0,1.441205889E-1,1.764759272E-1,-4.201104939E-1
2.951569958E0,4.213686883E-1,9.594993293E-2,-3.051410317E-1
2.961527958E0,5.038387775E-1,-6.044958159E-2,-2.161195427E-1
2.971485958E0,4.505771697E-1,-1.993816346E-1,-1.990649253E-1
2.981443958E0,3.560124338E-1,-2.425070852E-1,-2.193779051E-1
2.991401958E0,3.780370355E-1,-2.064180523E-1,-2.685771286E-1
3.001359958E0,4.572414458E-1,-9.972475469E-2,-2.986252904E-1
3.011317958E0,3.884149790E-1,-5.555090308E-2,-3.424068391E-1
3.021275958E0,2.888749540E-1,-3.972120956E-2,-3.482114971E-1
3.031233958E0,2.522538304E-1,-1.494532973E-1,-3.145576715E-1
3.041191958E0,3.634327054E-1,-3.337564170E-1,-1.657477617E-1
3.051149958E0,5.537518263E-1,-6.185934544E-1,2.378359139E-1
3.061107958E0,6.920363903E-1,-7.272126079E-1,8.467696905E-1
3.071065958E0,6.553428173E-1,-6.653364301E-1,1.350002408E0
3.081023958E0,2.835470736E-1,-5.261151195E-1,1.672461033E0
3.090981958E0,-5.755538121E-2,-2.517242730E-1,1.562485218E0
3.100939958E0,-8.264049888E-2,2.138953470E-2,1.107588291E0
3.110897958E0,-9.359887242E-2,-3.236503899E-2,6.859034896E-1
3.120855958E0,-1.746960133E-1,-1.933797151E-1,4.177792668E-1
3.130813958E0,-2.015734315E-1,-3.128166199E-1,2.294253260E-1
3.140771958E0,-1.459102184E-1,-3.110677898E-1,5.262099579E-2
3.150729958E0,-5.790792778E-2,-8.634279668E-2,-1.905021667E-1
3.160687958E0,-1.004884858E-2,2.569032609E-1,-3.780200779E-1
3.170645958E0,7.754649036E-3,4.887969494E-1,-3.595113754E-1
3.180603958E0,-2.039837092E-2,6.114826798E-1,-4.742878377E-1
3.190561958E0,-4.039604589E-2,6.489365697E-1,-7.683196664E-1
3.200519958E0,-5.260840431E-2,7.034221888E-1,-1.026962280E0
3.210477958E0,1.216207072E-2,6.766193509E-1,-1.296191335E0
3.220435958E0,2.983410656E-1,6.923762560E-1,-1.742310166E0
3.230393958E0,4.262354076E-1,7.441632748E-1,-1.788928509E0
3.240351958E0,1.213929504E-1,8.033511639E-1,-1.487435102E0
3.250308958E0,-6.792636961E-2,7.874859571E-1,-1.138111949E0
3.260267958E0,-1.735628396E-1,6.329825521E-1,-1.016775489E0
3.270224958E0,-1.911370456E-1,6.973343492E-1,-1.282459140E0
3.280182958E0,-3.178680539E-1,8.880643249E-1,-1.850169659E0
3.290140958E0,-7.615067363E-1,1.047304034E0,-2.390680552E0
3.300098958E0,-7.424240708E-1,1.184349656E0,-2.193555117E0
3.310056958E0,-4.159247130E-2,9.708263874E-1,-1.765579462E0
3.320014958E0,5.869144797E-1,8.053887486E-1,-1.513892412E0
3.329972958E0,7.372858524E-1,6.319572926E-1,-1.546301723E0
3.339930958E0,8.344753981E-1,3.728844225E-1,-1.814866543E0
3.349888958E0,9.090197086E-1,7.476245612E-2,-1.838508010E0
3.359846958E0,1.043737888E0,-4.415881634E-1,-1.522119880E0
3.369804958E0,9.683419466E-1,-5.059365034E-1,-1.349042892E0
