"Time (s)","Temperature (°C)"
7.786510472E0,3.024609375E1
7.804404027E0,3.028515625E1
7.822297520E0,3.032031250E1
7.840191197E0,3.030468750E1
7.858084874E0,3.031250000E1
7.875974217E0,3.031640625E1
7.893860020E0,3.030859375E1
7.911762975E0,3.032421875E1
7.929659398E0,3.027343750E1
7.947553197E0,3.026171875E1
7.965434788E0,3.030468750E1
7.983340306E0,3.030468750E1
8.001224583E0,3.029296875E1
8.019127415E0,3.030078125E1
8.037021153E0,3.032031250E1
8.054915013E0,3.033984375E1
8.072808629E0,3.028906250E1
8.090705113E0,3.030078125E1
8.108594701E0,3.030468750E1
8.126474827E0,3.026562500E1
8.144383030E0,3.031250000E1
8.162276463E0,3.029687500E1
8.180170323E0,3.032812500E1
8.198064671E0,3.026562500E1
8.215957738E0,3.026171875E1
8.233842137E0,3.025390625E1
8.251741918E0,3.030468750E1
8.269638402E0,3.029687500E1
8.287532261E0,3.031250000E1
8.305426060E0,3.028906250E1
8.323319310E0,3.029296875E1
8.341212864E0,3.030078125E1
8.359106663E0,3.035546875E1
8.377000157E0,3.035156250E1
8.394893956E0,3.036718750E1
8.412787633E0,3.035937500E1
8.430681370E0,3.035156250E1
8.448574681E0,3.027343750E1
8.466468724E0,3.028515625E1
8.484365818E0,3.028515625E1
8.502255528E0,3.032031250E1
8.520149449E0,3.030468750E1
8.538031163E0,3.031250000E1
8.555936375E0,3.031640625E1
8.573817845E0,3.031640625E1
8.591720799E0,3.033203125E1
8.609617650E0,3.031640625E1
8.627508702E0,3.035156250E1
8.645395726E0,3.035156250E1
8.663298558E0,3.031640625E1
8.681189122E0,3.035937500E1
8.699085667E0,3.035156250E1
8.716979466E0,3.028125000E1
8.734872960E0,3.029296875E1
8.752766636E0,3.032031250E1
8.770663365E0,3.031640625E1
8.788553868E0,3.033984375E1
8.806447728E0,3.029687500E1
8.824340977E0,3.032812500E1
8.842234898E0,3.030468750E1
8.860128636E0,3.035546875E1
8.878011693E0,3.030468750E1
8.895920323E0,3.037109375E1
8.913798009E0,3.032421875E1
8.931688329E0,3.032421875E1
8.949596654E0,3.030859375E1
8.967490452E0,3.029687500E1
8.985384068E0,3.029296875E1
9.003277562E0,3.030468750E1
9.021174168E0,3.032421875E1
9.039064915E0,3.031640625E1
9.056958409E0,3.033984375E1
9.074852208E0,3.033984375E1
9.092745579E0,3.028125000E1
9.110642430E0,3.029296875E1
9.128521397E0,3.030468750E1
9.146414708E0,3.025781250E1
9.164320286E0,3.030468750E1
9.182213780E0,3.031640625E1
9.200107640E0,3.035156250E1
9.217991429E0,3.033984375E1
9.235894932E0,3.028906250E1
9.253782200E0,3.033593750E1
9.271683751E0,3.030859375E1
9.289575657E0,3.035156250E1
9.307466465E0,3.029687500E1
9.325363499E0,3.030468750E1
9.343256810E0,3.033984375E1
9.361150364E0,3.029687500E1
9.379043980E0,3.030468750E1
9.396940526E0,3.024218750E1
9.414831212E0,3.028515625E1
9.432724827E0,3.028515625E1
9.450621617E0,3.030078125E1
9.468512120E0,3.032031250E1
9.486405980E0,3.027343750E1
9.504299534E0,3.030078125E1
9.522193089E0,3.033593750E1
9.540086644E0,3.028906250E1
9.557980626E0,3.032031250E1
9.575874180E0,3.030859375E1
9.593749363E0,3.030859375E1
9.611658360E0,3.029687500E1
9.629558385E0,3.030468750E1
9.647448765E0,3.033203125E1
9.665342564E0,3.030859375E1
9.683235814E0,3.028906250E1
9.701129307E0,3.030468750E1
9.719020115E0,3.028906250E1
9.736916844E0,3.027734375E1
9.754810399E0,3.027734375E1
9.772704014E0,3.027734375E1
9.790591710E0,3.030468750E1
9.808491185E0,3.032421875E1
9.826382237E0,3.030859375E1
9.844278782E0,3.033984375E1
9.862171971E0,3.032421875E1
9.880065953E0,3.033203125E1
9.897959752E0,3.028906250E1
9.915853245E0,3.033593750E1
9.933749791E0,3.032421875E1
9.951637303E0,3.029687500E1
9.969534154E0,3.034375000E1
9.987427464E0,3.030468750E1
1.000532450E1,3.032812500E1
1.002321506E1,3.025000000E1
1.004110862E1,3.030078125E1
1.005900242E1,3.030468750E1
1.007689597E1,3.030859375E1
1.009478983E1,3.033984375E1
1.011267338E1,3.031640625E1
1.013058011E1,3.032421875E1
1.014847043E1,3.030468750E1
1.016636423E1,3.032812500E1
1.018425779E1,3.033203125E1
1.020213932E1,3.028906250E1
1.022002787E1,3.030468750E1
1.023793863E1,3.030468750E1
1.025583152E1,3.026171875E1
1.027372605E1,3.032031250E1
1.029161686E1,3.029687500E1
1.030951316E1,3.030468750E1
1.032740690E1,3.037500000E1
1.034530082E1,3.032421875E1
1.036319407E1,3.031640625E1
1.038108793E1,3.030859375E1
1.039898142E1,3.032421875E1
1.041687491E1,3.030468750E1
1.043477250E1,3.030468750E1
1.045266239E1,3.028125000E1
1.047055423E1,3.029296875E1
1.048844962E1,3.030468750E1
1.050634354E1,3.030468750E1
1.052423673E1,3.035546875E1
1.054213053E1,3.029687500E1
1.056002714E1,3.032812500E1
1.057790622E1,3.035156250E1
1.059580851E1,3.030468750E1
1.061370505E1,3.031250000E1
1.063159751E1,3.030468750E1
1.064949247E1,3.030078125E1
1.066738596E1,3.026171875E1
1.068528153E1,3.032031250E1
1.070317350E1,3.033203125E1
1.072106705E1,3.029687500E1
1.073896067E1,3.033593750E1
1.075685465E1,3.033984375E1
1.077474802E1,3.031640625E1
1.079264158E1,3.031640625E1
1.081053684E1,3.025781250E1
1.082841727E1,3.030468750E1
1.084631070E1,3.032421875E1
1.086420438E1,3.030859375E1
1.088210672E1,3.032421875E1
1.090000339E1,3.029687500E1
1.091788523E1,3.029296875E1
1.093578794E1,3.031250000E1
1.095368424E1,3.031640625E1
1.097157511E1,3.032421875E1
1.098947172E1,3.030468750E1
1.100736222E1,3.030078125E1
1.102525907E1,3.028515625E1
1.104315250E1,3.031250000E1
1.106104618E1,3.033203125E1
1.107893985E1,3.032421875E1
1.109683371E1,3.031640625E1
1.111472428E1,3.032421875E1
1.113262381E1,3.033203125E1
1.115051767E1,3.031640625E1
1.116840818E1,3.030859375E1
1.118630204E1,3.030468750E1
1.120419553E1,3.032031250E1
1.122208908E1,3.029687500E1
1.123998264E1,3.033593750E1
1.125787082E1,3.032421875E1
1.127576633E1,3.030468750E1
1.129366355E1,3.030468750E1
1.131155521E1,3.033203125E1
1.132945084E1,3.031640625E1
1.134734464E1,3.033203125E1
1.136523850E1,3.033203125E1
1.138312369E1,3.031640625E1
1.140102536E1,3.033984375E1
1.141891935E1,3.029687500E1
1.143681272E1,3.032031250E1
1.145470646E1,3.033984375E1
1.147260001E1,3.030468750E1
1.149049399E1,3.032812500E1
1.150838450E1,3.030859375E1
1.152628129E1,3.035937500E1
1.154417472E1,3.030468750E1
1.156206827E1,3.034375000E1
1.157996207E1,3.036718750E1
1.159784146E1,3.031640625E1
1.161573472E1,3.033203125E1
1.163364621E1,3.030468750E1
1.165154160E1,3.032812500E1
1.166943021E1,3.036718750E1
1.168732395E1,3.035937500E1
1.170521940E1,3.032421875E1
1.172311411E1,3.035937500E1
1.174100486E1,3.035156250E1
1.175889347E1,3.033203125E1
1.177679239E1,3.032421875E1
1.179468607E1,3.033203125E1
1.181258018E1,3.032421875E1
1.183047544E1,3.033984375E1
1.184836966E1,3.035156250E1
1.186626078E1,3.035937500E1
1.188415445E1,3.038281250E1
1.190204752E1,3.032421875E1
1.191994138E1,3.037500000E1
1.193783487E1,3.040625000E1
1.195572892E1,3.036718750E1
1.197362229E1,3.035156250E1
1.199151890E1,3.038281250E1
1.200939939E1,3.035156250E1
1.202730350E1,3.033984375E1
1.204519730E1,3.035156250E1
1.206309086E1,3.033984375E1
1.208098435E1,3.037500000E1
1.209888370E1,3.033984375E1
1.211675705E1,3.038281250E1
1.213466514E1,3.032421875E1
1.215255912E1,3.037500000E1
1.217045267E1,3.032421875E1
1.218834616E1,3.036718750E1
1.220624003E1,3.033984375E1
1.222413657E1,3.038281250E1
1.224202720E1,3.035156250E1
1.225992087E1,3.037500000E1
1.227781437E1,3.037500000E1
1.229570835E1,3.039062500E1
1.231360196E1,3.035937500E1
1.233149845E1,3.037500000E1
1.234938913E1,3.035156250E1
1.236728293E1,3.035937500E1
1.238516794E1,3.035937500E1
1.240307053E1,3.033984375E1
1.242096378E1,3.037500000E1
1.243885740E1,3.036718750E1
1.245675120E1,3.035937500E1
1.247464499E1,3.035937500E1
1.249253849E1,3.035156250E1
1.251043204E1,3.035156250E1
1.252832554E1,3.035156250E1
1.254621671E1,3.035937500E1
1.256411319E1,3.037500000E1
1.258200681E1,3.033984375E1
1.259990061E1,3.038281250E1
1.261777952E1,3.039062500E1
1.263568491E1,3.036718750E1
1.265358152E1,3.037500000E1
1.267147800E1,3.040625000E1
1.268936887E1,3.036718750E1
1.270726236E1,3.038281250E1
