"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.496318944E0,-2.694344521E-2,-6.747305393E-3,-3.139686584E-2
4.514212620E0,-1.354277134E-2,-1.244688034E-2,-1.340198517E-2
4.532093846E0,-2.095746994E-2,-2.181771398E-2,-3.297138214E-2
4.549988927E0,-4.270625114E-2,-3.455048800E-2,-4.097557068E-2
4.567893529E0,-6.809139252E-2,-2.982562780E-2,-4.201602936E-2
4.585787328E0,-7.344400883E-2,-2.327314019E-2,-3.766155243E-2
4.603680882E0,-5.913019180E-2,-1.152127981E-2,-5.659484863E-2
4.621559239E0,-3.629386425E-2,-7.855057716E-3,-5.476856232E-2
4.639456090E0,-1.859855652E-2,-1.223182678E-2,-4.887390137E-2
4.657361424E0,-2.401411533E-2,-2.830028534E-3,-1.064395905E-2
4.675255528E0,-4.521799088E-2,2.821922302E-3,-4.503250122E-3
4.693148839E0,-4.761874676E-2,5.528628826E-3,-2.810382843E-2
4.711042638E0,-5.632460117E-2,4.422545433E-3,-5.154037476E-2
4.728936497E0,-3.104388714E-2,-1.260042191E-4,-5.954742432E-2
4.746827977E0,1.351475716E-3,-3.984212875E-2,-5.676841736E-2
4.764711461E0,2.641582489E-2,-6.714692712E-2,-3.138732910E-2
4.782614109E0,1.711410284E-2,-6.595787406E-2,-6.366729736E-3
4.800513707E0,-9.402394295E-3,-6.310191751E-2,4.120826721E-3
4.818404149E0,3.571510315E-4,-4.684501886E-2,-2.193737030E-2
4.836298009E0,-6.456017494E-3,-3.302291036E-2,-4.676532745E-2
4.854191563E0,-4.229056835E-2,-7.545948029E-3,-6.113338470E-2
4.872085362E0,-5.608415604E-2,2.082261443E-2,-7.165622711E-2
4.889975926E0,-4.067003727E-2,2.507337928E-2,-6.538200378E-2
4.907872716E0,-1.838874817E-2,1.530650258E-2,-5.609226227E-2
4.925765965E0,-4.828691483E-3,2.704530954E-3,-4.841995239E-2
4.943662694E0,-9.145975113E-3,9.862124920E-3,-3.964614868E-2
4.961551610E0,-3.675758839E-2,-4.494190216E-5,-3.421592712E-2
4.979446995E0,-5.530989170E-2,-2.289077640E-2,-1.927375793E-2
4.997340550E0,-5.563950539E-2,-3.045579791E-2,-3.870010376E-2
5.015213292E0,-4.936122894E-2,-2.687641978E-2,-5.971908569E-2
5.033127904E0,-2.071082592E-2,-2.559176087E-2,-4.837226868E-2
5.051021703E0,-7.809519768E-3,-2.971276641E-2,-3.836250305E-2
5.068915196E0,-1.360893250E-3,-3.634464741E-2,-3.693008423E-2
5.086798558E0,-8.577108383E-3,-4.834246635E-2,-2.611446381E-2
5.104690526E0,-3.589844704E-2,-3.436321020E-2,-1.466369629E-2
5.122595860E0,-6.405591965E-2,-2.080348134E-2,-2.166461945E-2
5.140488744E0,-5.555307865E-2,-6.835758686E-4,-3.460597992E-2
5.158383275E0,-2.849614620E-2,1.162910461E-2,-6.664085388E-2
5.176276768E0,-6.921172142E-3,1.200532913E-2,-7.330703735E-2
5.194170262E0,3.487348557E-3,5.558967590E-3,-2.854442596E-2
5.212064122E0,-1.616001129E-3,-6.773471832E-4,-6.547927856E-3
5.229957738E0,-6.690740585E-3,4.042416811E-3,-6.596565247E-3
5.247851231E0,-1.324927807E-2,3.576546907E-3,-5.799484253E-2
5.265745091E0,-2.489566803E-2,-5.752772093E-3,-8.326911926E-2
5.283638646E0,-2.928721905E-2,-2.757170796E-2,-6.826496124E-2
5.301528234E0,-3.532576561E-2,-5.252975225E-2,-4.638099670E-2
5.319425694E0,-3.120839596E-2,-5.369636416E-2,-1.691722870E-2
5.337319554E0,-1.144230366E-2,-3.970825672E-2,-8.991241455E-3
5.355210057E0,-3.072142601E-3,-2.534729242E-2,-1.555538177E-2
5.373106908E0,-2.498185635E-2,-2.034521103E-2,-4.237365723E-2
5.390999791E0,-5.954098701E-2,6.081759930E-4,-4.414844513E-2
5.408894261E0,-8.271348476E-2,7.560223341E-3,-5.245590210E-2
5.426787572E0,-8.828353882E-2,8.343398571E-3,-6.113719940E-2
5.444669408E0,-7.805299759E-2,1.290172338E-2,-3.440856934E-2
5.462576451E0,-5.610680580E-2,1.223093271E-2,-2.853107452E-2
5.480470006E0,-1.401734352E-2,-2.389386296E-2,-2.954101562E-2
5.498362279E0,1.888954639E-2,-6.805919111E-2,-2.300262451E-2
5.516255833E0,1.177006960E-2,-7.321947813E-2,-1.070308685E-2
5.534146397E0,-1.767158508E-2,-5.653035641E-2,-3.171443939E-2
5.552043187E0,-1.958024502E-2,-1.725286245E-2,-4.767704010E-2
5.569936681E0,-1.130938530E-3,-7.571041584E-3,-4.652690887E-2
