"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.900401050E-1,1.695101149E-2,1.954711229E-2,5.192201585E-3
3.924219800E-1,1.695101149E-2,2.076880634E-2,5.192201585E-3
3.948039070E-1,2.076880634E-2,2.076880634E-2,6.413896102E-3
3.971857820E-1,2.199050039E-2,1.832541823E-2,7.635590620E-3
3.995677090E-1,2.321219631E-2,1.954711229E-2,7.635590620E-3
4.019495840E-1,2.565558441E-2,2.076880634E-2,6.413896102E-3
4.043315110E-1,2.687728032E-2,2.199050039E-2,6.413896102E-3
4.067134380E-1,2.809897438E-2,2.076880634E-2,6.413896102E-3
4.090953130E-1,3.191677108E-2,2.076880634E-2,7.635590620E-3
4.114772400E-1,3.313846514E-2,2.687728032E-2,6.413896102E-3
4.138591150E-1,3.436015919E-2,2.687728032E-2,6.413896102E-3
4.162410420E-1,3.680354729E-2,3.054236248E-2,7.635590620E-3
4.186229170E-1,3.924693540E-2,3.542914242E-2,6.413896102E-3
4.210048440E-1,4.046862945E-2,4.138490185E-2,6.413896102E-3
4.233867190E-1,4.413371533E-2,4.749337584E-2,6.413896102E-3
4.257686460E-1,4.535540938E-2,5.482354015E-2,3.970507067E-3
4.281505210E-1,4.657710344E-2,5.726693198E-2,2.748812549E-3
4.305324480E-1,5.024218559E-2,5.848862603E-2,1.527118147E-3
4.329143230E-1,5.390727147E-2,6.093201414E-2,3.054236295E-4
4.352962500E-1,5.757235363E-2,6.215370819E-2,-9.162708884E-4
4.376781770E-1,6.139015034E-2,6.459710002E-2,-2.137965523E-3
4.400600520E-1,6.383354217E-2,6.581879407E-2,-4.581354558E-3
4.424419800E-1,6.749862432E-2,6.459710002E-2,-5.803049076E-3
4.448238550E-1,6.994201243E-2,6.215370819E-2,-8.246437646E-3
4.472057820E-1,7.253811508E-2,5.848862603E-2,-8.246437646E-3
4.495876570E-1,7.498150319E-2,5.253286287E-2,-1.068982668E-2
4.519695840E-1,8.002099395E-2,4.764608666E-2,-1.191152167E-2
4.543514590E-1,8.368607610E-2,3.558185324E-2,-1.298050396E-2
4.567333860E-1,8.506047726E-2,2.580829710E-2,-1.664558798E-2
4.591152610E-1,8.872556686E-2,1.725643501E-2,-1.908897609E-2
4.614971880E-1,9.132166207E-2,3.970507067E-3,-2.153236605E-2
4.638790630E-1,9.009996802E-2,-4.581354558E-3,-2.031067200E-2
4.662609900E-1,8.643488586E-2,-5.650337320E-3,-1.542389300E-2
4.686428650E-1,8.399149776E-2,3.054236295E-4,-1.053711493E-2
4.710247920E-1,8.017370105E-2,1.252236869E-2,-5.650337320E-3
4.734066670E-1,7.391251624E-2,2.580829710E-2,-3.206948051E-3
4.757885940E-1,7.146912813E-2,3.665083647E-2,-1.985253533E-3
4.781704690E-1,6.887302548E-2,5.008947477E-2,-2.137965523E-3
4.805523960E-1,6.383354217E-2,5.848862603E-2,-9.162708884E-4
4.829343230E-1,6.016845629E-2,6.459710002E-2,-9.162708884E-4
4.853161980E-1,5.757235363E-2,6.459710002E-2,1.527118147E-3
4.876981250E-1,5.390727147E-2,6.215370819E-2,1.527118147E-3
4.900800000E-1,5.024218559E-2,5.848862603E-2,2.748812549E-3
4.924619270E-1,4.779879749E-2,5.238015205E-2,3.054236295E-4
4.948438020E-1,4.413371533E-2,4.627167806E-2,-2.137965523E-3
4.972257300E-1,4.031591862E-2,4.016320780E-2,-2.137965523E-3
4.996076050E-1,3.542914242E-2,3.527642787E-2,-2.137965523E-3
5.019895320E-1,3.054236248E-2,3.161134571E-2,-9.162708884E-4
5.043714590E-1,2.550287358E-2,2.916795574E-2,-5.803049076E-3
5.067533340E-1,2.061609551E-2,2.794626169E-2,-5.803049076E-3
5.091352090E-1,1.435491070E-2,2.672456764E-2,-7.024743594E-3
5.115171360E-1,1.068982668E-2,2.794626169E-2,-8.399149403E-3
5.138990630E-1,4.428642802E-3,3.023693897E-2,-9.620844387E-3
5.162809380E-1,7.635590737E-4,3.145863488E-2,-9.620844387E-3
5.186628650E-1,-1.832541777E-3,3.634541109E-2,-1.084253844E-2
5.210447400E-1,-5.497625098E-3,3.512371704E-2,-8.399149403E-3
5.234266670E-1,-9.162709117E-3,3.741439432E-2,-9.620844387E-3
5.258085420E-1,-1.175880991E-2,3.497100621E-2,-9.620844387E-3
5.281904690E-1,-1.298050396E-2,3.497100621E-2,-9.620844387E-3
5.305723440E-1,-1.420219894E-2,3.374931216E-2,-1.084253844E-2
5.329542710E-1,-1.542389300E-2,3.252761811E-2,-1.084253844E-2
5.353361460E-1,-1.664558798E-2,3.130592033E-2,-9.620844387E-3
5.377180730E-1,-1.908897609E-2,2.886253223E-2,-1.084253844E-2
5.400999480E-1,-2.031067200E-2,2.535016090E-2,-7.177455351E-3
5.424818750E-1,-2.153236605E-2,2.290677279E-2,-4.734066315E-3
5.448637500E-1,-2.275406010E-2,1.924168877E-2,-3.512371797E-3
5.472456770E-1,-2.397575416E-2,1.679829881E-2,-3.512371797E-3
5.496276050E-1,-2.397575416E-2,1.557660475E-2,-2.290677279E-3
5.520094800E-1,-2.519745007E-2,9.468132630E-3,1.527118147E-4
5.543914070E-1,-2.504473738E-2,3.512371797E-3,1.527118147E-4
5.567732820E-1,-3.008422814E-2,-5.039489828E-3,1.527118147E-4
5.591552090E-1,-3.115320951E-2,-1.236965694E-2,2.748812549E-3
