"Time (s)","Pressure (hPa)"
1.905306689E1,9.945465698E2
1.909308418E1,9.945571899E2
1.913308486E1,9.945048828E2
1.917307147E1,9.944296875E2
1.921306793E1,9.944107666E2
1.925307152E1,9.944349976E2
1.929307730E1,9.944919434E2
1.933308491E1,9.944479370E2
1.937310048E1,9.943901367E2
1.941309428E1,9.944449463E2
1.945307236E1,9.944655762E2
1.949309793E1,9.945153198E2
1.953306559E1,9.946228638E2
1.957309105E1,9.947131348E2
1.961309423E1,9.946245117E2
1.965306710E1,9.943816528E2
1.969306975E1,9.942260742E2
1.973307001E1,9.941967773E2
1.977308449E1,9.942465210E2
1.981306850E1,9.943219604E2
1.985306085E1,9.943404541E2
1.989308960E1,9.944239502E2
1.993306923E1,9.944970093E2
1.997306845E1,9.945595093E2
2.001307017E1,9.944896240E2
2.005306355E1,9.943994751E2
2.009306767E1,9.944207764E2
2.013306684E1,9.943895264E2
2.017306538E1,9.944400635E2
2.021307460E1,9.943457642E2
2.025306673E1,9.944970093E2
2.029306532E1,9.945282593E2
2.033306715E1,9.945833130E2
2.037307824E1,9.946381226E2
2.041306449E1,9.945100098E2
2.045305970E1,9.943404541E2
2.049307366E1,9.943304443E2
2.053307371E1,9.943512573E2
2.057307121E1,9.942677612E2
2.061306876E1,9.942337646E2
2.065306532E1,9.943242798E2
2.069306559E1,9.944713135E2
2.073306897E1,9.944296875E2
2.077306725E1,9.945576172E2
2.081306611E1,9.945695190E2
2.085306491E1,9.944447632E2
2.089306767E1,9.943325806E2
2.093306574E1,9.943378906E2
2.097306600E1,9.943013306E2
2.101307949E1,9.943219604E2
2.105306074E1,9.943010864E2
2.109307262E1,9.944345703E2
2.113306600E1,9.944470825E2
2.117307574E1,9.945123291E2
2.121306486E1,9.945807495E2
2.125306408E1,9.945261230E2
2.129307496E1,9.944160767E2
2.133307355E1,9.942851562E2
2.137307887E1,9.942597046E2
2.141306741E1,9.942830811E2
2.145306652E1,9.942280273E2
2.149307600E1,9.942207642E2
2.153306777E1,9.943848267E2
2.157307085E1,9.943533936E2
2.161306632E1,9.944028931E2
2.165306225E1,9.944704590E2
2.169307553E1,9.944625854E2
2.173306501E1,9.943822632E2
2.177306418E1,9.943092041E2
2.181307986E1,9.942337646E2
2.185306715E1,9.942437134E2
2.189306741E1,9.942590332E2
2.193307017E1,9.942807007E2
2.197307314E1,9.942333374E2
2.201306819E1,9.944265137E2
2.205307616E1,9.943846436E2
2.209306616E1,9.943984375E2
2.213306934E1,9.944285889E2
2.217306720E1,9.943950195E2
2.221306288E1,9.943640137E2
2.225306168E1,9.943659058E2
2.229306408E1,9.943712158E2
2.233306220E1,9.943925171E2
2.237306335E1,9.943899536E2
2.241307027E1,9.944031372E2
2.245306611E1,9.943219604E2
2.249306793E1,9.942097168E2
2.253306585E1,9.946564331E2
2.257306340E1,9.943404541E2
2.261307788E1,9.943195801E2
2.265306793E1,9.942125244E2
2.269308058E1,9.942019043E2
2.273308147E1,9.942145996E2
2.277306960E1,9.942615967E2
2.281306954E1,9.943576660E2
2.285306095E1,9.943665771E2
2.289310308E1,9.943582764E2
2.293306819E1,9.943274536E2
2.297307272E1,9.943297729E2
2.301308590E1,9.943555298E2
2.305306402E1,9.942694702E2
2.309308033E1,9.942960205E2
2.313307329E1,9.942772827E2
2.317306819E1,9.942326660E2
2.321307111E1,9.941961670E2
2.325306668E1,9.942250366E2
2.329309449E1,9.942772827E2
2.333307319E1,9.943338623E2
2.337306850E1,9.943967285E2
2.341307236E1,9.943634033E2
2.345306001E1,9.943629761E2
2.349306595E1,9.944143677E2
2.353306725E1,9.944859619E2
2.357306460E1,9.942558594E2
2.361307861E1,9.941781006E2
2.365306866E1,9.942158813E2
2.369307699E1,9.942188721E2
2.373307064E1,9.942109985E2
2.377307522E1,9.942420654E2
2.381308152E1,9.942514038E2
2.385306324E1,9.942441406E2
2.389307741E1,9.942900391E2
2.393307017E1,9.942707520E2
2.397306928E1,9.942938843E2
2.401306585E1,9.942838745E2
2.405306611E1,9.943191528E2
2.409309303E1,9.943449097E2
2.413307355E1,9.943291626E2
2.417306533E1,9.942828369E2
2.421306887E1,9.943193970E2
2.425306095E1,9.943162231E2
2.429309751E1,9.943093872E2
2.433306465E1,9.942932739E2
2.437306798E1,9.943038940E2
2.441307017E1,9.942896118E2
2.445306501E1,9.942974854E2
2.449306908E1,9.942645874E2
2.453307012E1,9.942713623E2
2.457306298E1,9.942613525E2
2.461306902E1,9.942658081E2
2.465306158E1,9.942377930E2
2.469307413E1,9.942592773E2
2.473306579E1,9.942435303E2
2.477307605E1,9.942199097E2
2.481307059E1,9.942377930E2
2.485306288E1,9.942350464E2
2.489307371E1,9.942509766E2
2.493306871E1,9.942556152E2
2.497306944E1,9.942326660E2
2.501309965E1,9.942350464E2
2.505307282E1,9.942435303E2
2.509307017E1,9.942586060E2
2.513307069E1,9.942269287E2
2.517306663E1,9.942686157E2
2.521306835E1,9.942637329E2
2.525306689E1,9.942766724E2
2.529307366E1,9.942711792E2
2.533312710E1,9.942896118E2
2.537308225E1,9.942611694E2
2.541306423E1,9.942617798E2
2.545307512E1,9.942951660E2
2.549309611E1,9.942896118E2
2.553307314E1,9.942766724E2
2.557308121E1,9.943027954E2
2.561307022E1,9.942973022E2
2.565306501E1,9.943129883E2
2.569306741E1,9.943100586E2
2.573307366E1,9.943312988E2
2.577307574E1,9.943027954E2
2.581306803E1,9.942973022E2
2.585305772E1,9.942819824E2
2.589307251E1,9.942841187E2
2.593306668E1,9.942766724E2
2.597306564E1,9.943153687E2
2.601307095E1,9.942941284E2
2.605306236E1,9.943178711E2
2.609306902E1,9.942896118E2
2.613306460E1,9.943155518E2
2.617306663E1,9.943331909E2
2.621306491E1,9.943182983E2
2.625306058E1,9.943153687E2
2.629306428E1,9.943051758E2
2.633306928E1,9.942949219E2
2.637306767E1,9.943002930E2
2.641306147E1,9.943079224E2
2.645306423E1,9.943051758E2
