"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.342566180E-1,6.306997687E-2,1.038440317E-2,4.581354558E-2
4.366384930E-1,6.184828654E-2,1.038440317E-2,4.703523964E-2
4.390203680E-1,6.306997687E-2,1.267508045E-2,4.337015375E-2
4.414022430E-1,6.306997687E-2,1.389677543E-2,3.970507160E-2
4.437840660E-1,6.429167092E-2,1.511846948E-2,4.092676565E-2
4.461659410E-1,6.429167092E-2,1.267508045E-2,4.214845970E-2
4.485478160E-1,6.306997687E-2,1.267508045E-2,4.214845970E-2
4.509296390E-1,6.184828654E-2,1.267508045E-2,4.092676565E-2
4.533115140E-1,5.940489471E-2,1.145338640E-2,3.970507160E-2
4.556933890E-1,5.818320066E-2,1.023169141E-2,3.848337755E-2
4.580752120E-1,5.680879578E-2,9.009997360E-3,3.848337755E-2
4.604570870E-1,5.680879578E-2,1.023169141E-2,3.848337755E-2
4.628389620E-1,5.436540768E-2,1.023169141E-2,3.726168349E-2
4.652208370E-1,5.070032179E-2,9.009997360E-3,3.726168349E-2
4.676026600E-1,4.825693369E-2,9.009997360E-3,3.726168349E-2
4.699845350E-1,4.566083103E-2,7.788302377E-3,3.481829539E-2
4.723664100E-1,4.321744293E-2,1.007897966E-2,3.344388679E-2
4.747482330E-1,4.199574888E-2,1.007897966E-2,3.466558084E-2
4.771301080E-1,3.817795217E-2,1.130067464E-2,3.466558084E-2
4.795119830E-1,3.817795217E-2,1.252236869E-2,3.222219273E-2
4.818938580E-1,3.573456407E-2,1.252236869E-2,3.100049868E-2
4.842756800E-1,3.573456407E-2,1.374406368E-2,3.100049868E-2
4.866575550E-1,3.329117596E-2,1.130067464E-2,3.100049868E-2
4.890394300E-1,3.451287001E-2,1.130067464E-2,2.977880463E-2
4.914213050E-1,3.329117596E-2,1.374406368E-2,3.100049868E-2
4.938031280E-1,3.069507517E-2,1.496575773E-2,2.977880463E-2
4.961850030E-1,3.069507517E-2,1.496575773E-2,2.977880463E-2
4.985668780E-1,3.069507517E-2,1.618745178E-2,2.733541466E-2
5.009487010E-1,2.825168520E-2,1.603474095E-2,2.611372061E-2
5.033305760E-1,2.580829710E-2,1.481304597E-2,2.367033064E-2
