"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
6.302057665E0,6.048572063E-2,-6.780157983E-2,-2.896690369E-2
6.319949205E0,6.330990791E-2,-7.051617652E-2,-1.903152466E-2
6.337839830E0,5.722832680E-2,-7.556007057E-2,-1.280498505E-2
6.355738268E0,6.345677376E-2,-6.864796579E-2,-1.854228973E-2
6.373620409E0,6.085765362E-2,-7.138030231E-2,-2.062416077E-2
6.391527147E0,6.023669243E-2,-7.386542857E-2,-2.159500122E-2
6.409421373E0,5.681681633E-2,-7.155063748E-2,-2.151679993E-2
6.427303636E0,5.725336075E-2,-7.402315736E-2,-1.850891113E-2
6.445210497E0,5.366671085E-2,-7.668689638E-2,-8.873939514E-3
6.463105028E0,5.991506577E-2,-7.610841095E-2,-1.482868195E-2
6.480999254E0,5.770313740E-2,-7.759623230E-2,-1.052474976E-2
6.498894090E0,5.818903446E-2,-7.326069474E-2,-1.898384094E-2
6.516788561E0,6.041574478E-2,-7.474400848E-2,-1.861381531E-2
6.534682909E0,6.106877327E-2,-7.136061788E-2,-2.237892151E-2
6.552577440E0,5.716705322E-2,-6.551971287E-2,-2.163887024E-2
6.570471910E0,5.350315571E-2,-6.862580776E-2,-2.674674988E-2
6.588369310E0,5.235874653E-2,-6.838672608E-2,-2.205276489E-2
6.606260484E0,5.489981174E-2,-6.889870763E-2,-2.474403381E-2
6.624155260E0,6.059479713E-2,-6.511281431E-2,-2.399349213E-2
6.642049608E0,5.115044117E-2,-6.127019972E-2,-1.773071289E-2
6.659944139E0,6.180632114E-2,-6.699156761E-2,-2.904701233E-2
6.677838731E0,4.867005348E-2,-7.091042399E-2,-1.251125336E-2
6.695715563E0,5.212759972E-2,-6.983502209E-2,-3.011512756E-2
6.713617723E0,5.606973171E-2,-7.182781398E-2,-2.637767792E-2
6.731521959E0,5.496263504E-2,-6.887530535E-2,-2.130699158E-2
