"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.738066542E0,1.671377569E-1,-1.053092778E-1,1.663373709E-1
3.748022542E0,1.515412182E-1,-1.651888639E-1,1.562173516E-1
3.757977542E0,1.600733399E-1,-1.950785518E-1,1.521207988E-1
3.767932542E0,1.908197999E-1,-1.865226179E-1,1.460205615E-1
3.777887542E0,2.405596226E-1,-1.772900224E-1,1.281477362E-1
3.787842542E0,2.514671385E-1,-1.460364908E-1,1.177001446E-1
3.797797542E0,2.374084294E-1,-1.131546125E-1,1.358444840E-1
3.807752542E0,2.215125561E-1,-1.089556068E-1,1.494108886E-1
3.817707542E0,2.026122212E-1,-1.420334131E-1,1.525814682E-1
3.827662542E0,2.064559609E-1,-1.743340939E-1,1.459416747E-1
3.837617542E0,2.298815548E-1,-1.834407002E-1,1.406510472E-1
3.847572542E0,2.495868206E-1,-1.681203395E-1,1.284729391E-1
3.857527542E0,2.689150870E-1,-1.540627331E-1,1.178322360E-1
3.867482542E0,2.723777294E-1,-9.492377937E-2,9.146614373E-2
3.877437542E0,2.388358563E-1,-7.930082828E-2,5.515594035E-2
3.887393542E0,2.077988386E-1,-5.778062716E-2,1.425990649E-2
3.897348542E0,1.613653749E-1,-4.496478662E-2,-1.346744131E-3
3.907303542E0,2.817297354E-2,-1.833101511E-1,-1.267368942E-1
3.917258542E0,-8.341395110E-2,-1.664450318E-1,-2.586521208E-1
3.927213542E0,-8.148982376E-2,2.212558240E-1,-2.512498796E-1
3.937168542E0,-7.649133913E-3,6.343376637E-1,-2.095122933E-1
3.947123542E0,6.987921149E-2,7.188014388E-1,-9.784143418E-2
3.957078542E0,1.668137014E-1,6.485388875E-1,-1.436377317E-2
3.967033542E0,2.700234354E-1,5.825582743E-1,5.010469630E-2
3.976988542E0,3.896860182E-1,5.452332497E-1,1.180340573E-1
3.986943542E0,5.066728592E-1,5.105338097E-1,1.608409137E-1
3.996898542E0,6.020711064E-1,4.511413276E-1,1.679503173E-1
4.006853542E0,6.635038853E-1,3.831923604E-1,1.361870617E-1
4.016808542E0,6.578943133E-1,2.494844198E-1,8.229678124E-2
4.026763542E0,5.770213008E-1,2.837626450E-2,5.868705362E-2
4.036718542E0,4.406951368E-1,-2.079729140E-1,9.503606707E-2
4.046674542E0,2.926732004E-1,-2.477389723E-1,7.639607042E-2
4.056628792E0,1.998928338E-1,-1.853765696E-1,5.441287160E-2
4.066583792E0,1.742758900E-1,-1.321085542E-1,7.870702446E-2
4.076538792E0,1.534399390E-1,-6.038744748E-2,1.009615958E-1
4.086493792E0,1.241949722E-1,3.704589978E-2,1.315458715E-1
4.096448792E0,1.096338183E-1,1.931122243E-1,1.755699962E-1
4.106403792E0,1.234191433E-1,3.537738025E-1,2.179576606E-1
4.116358792E0,1.686756909E-1,4.130939543E-1,2.437359393E-1
4.126313792E0,2.222552896E-1,3.818436265E-1,2.463943064E-1
4.136268792E0,2.480360419E-1,2.651679218E-1,2.399977893E-1
4.146223792E0,2.441853732E-1,1.814093888E-1,2.332743704E-1
4.156178792E0,2.215873152E-1,1.227703094E-1,2.412773818E-1
4.166133792E0,1.785937846E-1,5.321067944E-2,2.249199897E-1
4.176088792E0,1.215611994E-1,-4.389297590E-2,1.929562241E-1
4.186043792E0,6.764710695E-2,-1.229028404E-1,1.703843325E-1
4.195999792E0,2.858090028E-2,-1.892214566E-1,1.626605392E-1
4.205954792E0,-1.334284805E-2,-2.377051115E-1,1.244375259E-1
4.215909792E0,-5.563452840E-2,-2.970281243E-1,8.274929225E-2
4.225864792E0,-9.352998435E-2,-2.764136791E-1,7.796359807E-2
4.235819792E0,-9.921394289E-2,-2.197290063E-1,5.525225028E-2
4.245774792E0,-9.872205555E-2,-1.940225810E-1,2.372015640E-2
4.255729792E0,-1.199386567E-1,-1.633678228E-1,-1.041438989E-2
4.265684792E0,-1.422993541E-1,-1.656605303E-1,-3.118358552E-2
4.275639792E0,-1.597766280E-1,-1.978094727E-1,-5.031558126E-2
4.285594792E0,-1.706564426E-1,-2.304643542E-1,-7.768781483E-2
4.295549792E0,-1.781121641E-1,-2.485953122E-1,-7.319647819E-2
4.305504792E0,-1.921449006E-1,-2.461071163E-1,-6.763099879E-2
4.315459792E0,-2.155489326E-1,-2.673210204E-1,-5.499257892E-2
4.325414792E0,-2.334017009E-1,-2.311441004E-1,-5.694413930E-2
4.335369792E0,-2.064967155E-1,-1.277261227E-1,-7.938945293E-2
4.345325792E0,-1.907252222E-1,-4.833516106E-2,-9.347757697E-2
4.355280792E0,-1.964955777E-1,-2.811169438E-2,-1.004996598E-1
4.365235792E0,-1.909109354E-1,-3.623886406E-2,-1.245871484E-1
4.375190792E0,-1.861569583E-1,-2.354350314E-2,-1.351537257E-1
4.385145792E0,-1.930414885E-1,-1.092438027E-2,-1.466250271E-1
4.395100792E0,-2.059027553E-1,1.732365042E-2,-1.523310244E-1
4.405055792E0,-2.173492908E-1,2.599300584E-3,-1.518290192E-1
4.415010792E0,-2.158486545E-1,-4.991515726E-2,-1.565603018E-1
4.424965792E0,-2.263612151E-1,-7.656540722E-2,-1.704947650E-1
4.434920792E0,-2.443338186E-1,-5.477875471E-2,-1.766558737E-1
4.444875792E0,-2.266642749E-1,-1.159745920E-2,-1.872307509E-1
4.454830792E0,-1.787105203E-1,1.840735041E-2,-1.976789832E-1
4.464785792E0,-1.158599183E-1,4.096139222E-2,-1.941321790E-1
4.474740792E0,-7.113221288E-2,9.353601187E-2,-1.740594059E-1
4.484696792E0,-3.148892522E-2,1.165023148E-1,-1.449129730E-1
4.494651792E0,2.504438860E-3,3.102104925E-2,-1.101086214E-1
4.504606792E0,2.836426534E-2,-9.376775473E-2,-8.470099419E-2
4.514561792E0,4.653042927E-2,-1.723436415E-1,-7.165595889E-2
4.524516792E0,5.183517933E-2,-1.653256714E-1,-6.296579540E-2
4.534471792E0,3.660439700E-2,-9.949130565E-2,-4.868261516E-2
4.544426792E0,-2.090270165E-3,-3.540633246E-2,-5.126241967E-2
4.554381792E0,-3.665493056E-2,-8.368115872E-3,-7.364158332E-2
4.564336792E0,-6.072378531E-2,1.992371120E-2,-7.815936953E-2
4.574291792E0,-6.260935962E-2,1.478182711E-2,-9.402640164E-2
4.584246792E0,-7.964826375E-2,-5.453359708E-2,-1.121952832E-1
4.594201792E0,-9.980524331E-2,-1.657418609E-1,-1.080591828E-1
4.604156792E0,-1.279423386E-1,-2.673837841E-1,-8.429606259E-2
4.614111792E0,-1.633204073E-1,-2.935901582E-1,-6.315840036E-2
4.624066792E0,-1.962959319E-1,-2.309992164E-1,-3.758033365E-2
4.634022792E0,-1.823277771E-1,-1.211813316E-1,-1.951221749E-2
4.643977792E0,-1.364726722E-1,-6.742116809E-2,-1.524050720E-2
4.653932792E0,-9.986819327E-2,-7.902365923E-2,-2.292909846E-2
4.663887792E0,-9.599009901E-2,-3.561120108E-2,2.548290789E-2
4.673842792E0,-4.949551076E-2,-7.866804488E-3,1.139418483E-1
4.683797792E0,-1.737576211E-3,-2.681588233E-1,2.597248852E-1
4.693752792E0,7.389315404E-3,-5.060257912E-1,4.044670761E-1
4.703707792E0,-4.285228252E-2,-3.404144645E-1,4.431774616E-1
4.713662792E0,-8.627579361E-2,2.023950033E-2,3.673581183E-1
4.723617792E0,-8.400065452E-2,3.390851319E-1,3.010912240E-1
4.733572792E0,-1.398824602E-1,5.521095991E-1,2.561398149E-1
4.743527792E0,-2.618368566E-1,6.006488800E-1,1.522365957E-1
4.753482792E0,-3.804996312E-1,5.104365945E-1,9.188527614E-2
4.763437792E0,-4.583376944E-1,3.730963469E-1,6.939940900E-2
4.773392792E0,-4.715439677E-1,2.794123888E-1,7.079543918E-2
4.783348792E0,-4.287091494E-1,2.599782348E-1,8.165847510E-2
4.793303792E0,-3.607072532E-1,2.434673011E-1,9.436184168E-2
4.803258792E0,-3.035731316E-1,1.758310050E-1,9.987032413E-2
4.813213792E0,-2.492704690E-1,1.185312271E-1,9.703166038E-2
4.823168792E0,-2.020736635E-1,1.341533363E-1,8.775907010E-2
4.833123792E0,-1.913891882E-1,1.806590706E-1,6.091911718E-2
4.843078792E0,-1.738464087E-1,1.824226230E-1,2.370863408E-2
4.853033792E0,-1.533395797E-1,1.278338283E-1,-6.076359656E-3
4.862988792E0,-1.646939665E-1,1.957665384E-1,3.801227361E-2
4.872943792E0,-1.938250065E-1,2.753906846E-1,4.980483279E-2
4.882898792E0,-2.123592794E-1,2.404260486E-1,-6.680353731E-2
4.892853792E0,-2.013491243E-1,3.104369044E-1,-1.568362713E-1
4.902808792E0,-2.008412480E-1,3.877790868E-1,-1.985917091E-1
4.912763792E0,-2.070764899E-1,3.680703044E-1,-2.130553573E-1
4.922718792E0,-2.159197778E-1,2.662651241E-1,-2.410704941E-1
4.932674792E0,-2.053995878E-1,1.462945938E-1,-2.771270275E-1
4.942629792E0,-1.735295355E-1,2.478121780E-2,-2.937164009E-1
4.952584792E0,-1.439488977E-1,-7.293871790E-2,-2.927916646E-1
4.962539792E0,-1.313627958E-1,-1.420647949E-1,-2.747495472E-1
4.972494792E0,-1.282752305E-1,-1.784230322E-1,-2.433387190E-1
4.982449792E0,-1.154257506E-1,-1.779790819E-1,-2.011838108E-1
4.992404792E0,-9.941776097E-2,-1.510043293E-1,-1.931715310E-1
5.002359792E0,-9.313829988E-2,-5.059916154E-2,-2.016579658E-1
5.012314792E0,-6.875877082E-2,6.372357905E-2,-1.707673818E-1
5.022269792E0,-2.469730377E-2,9.244310856E-2,-1.265964657E-1
5.032224792E0,2.770097926E-3,1.139596328E-1,-1.216495112E-1
5.042179792E0,-1.837969525E-3,1.599873155E-1,-1.551558077E-1
5.052134792E0,5.118802190E-3,2.055545151E-1,-2.025919855E-1
5.062090083E0,1.010503899E-2,2.417088002E-1,-2.199707031E-1
5.072046083E0,-3.725304827E-2,2.099115402E-1,-1.999586821E-1
5.082001083E0,-1.004999354E-1,1.228142008E-1,-1.549954712E-1
5.091956083E0,-1.502473950E-1,6.319782231E-3,-8.782593906E-2
5.101911083E0,-1.864669174E-1,-5.062099919E-2,-2.342804521E-2
5.111866083E0,-2.181570381E-1,-3.064859100E-2,1.952944696E-2
5.121821083E0,-2.178715467E-1,-1.391701400E-2,3.156347200E-2
5.131776083E0,-1.878240556E-1,5.572499242E-3,3.102427721E-2
5.141731083E0,-1.613498479E-1,5.436400697E-2,6.633646041E-2
5.151686083E0,-1.554151922E-1,1.243958101E-1,9.903506190E-2
5.161641083E0,-1.484547555E-1,1.828442067E-1,8.060891181E-2
5.171596083E0,-1.180785298E-1,2.287536412E-1,6.000000238E-2
5.181551083E0,-9.639640898E-2,2.327782214E-1,5.057267845E-2
5.191506083E0,-8.735097945E-2,2.145587355E-1,4.789460450E-2
5.201461083E0,-8.891718835E-2,2.330778241E-1,5.045576394E-2
5.211416083E0,-8.042158931E-2,2.705822885E-1,4.128500447E-2
5.221371083E0,-6.519310176E-2,3.007076979E-1,2.111821622E-2
5.231327083E0,-8.572251350E-2,3.308886886E-1,2.456273511E-2
5.241282083E0,-1.274790168E-1,3.492120504E-1,1.500944421E-2
5.251237083E0,-1.396072507E-1,2.640681267E-1,-1.307969913E-3
5.261192083E0,-1.233515888E-1,1.049852446E-1,-2.168115228E-2
5.271147083E0,-1.055295616E-1,-5.109447613E-2,-3.137927502E-2
5.281102083E0,-9.416052699E-2,-1.594579667E-1,-2.100120112E-2
5.291057083E0,-5.785566568E-2,-2.262012064E-1,2.718729433E-3
5.301012083E0,6.952626165E-3,-2.356596887E-1,1.693947613E-2
5.310967083E0,7.830999792E-2,-2.040944695E-1,3.375118598E-2
5.320922083E0,1.238053143E-1,-1.471984237E-1,5.959210545E-2
5.330877083E0,1.460785419E-1,-9.309122711E-2,9.391855448E-2
5.340832083E0,1.536677629E-1,-6.489154696E-2,1.178523898E-1
5.350787083E0,1.617334783E-1,-4.357322305E-2,1.094392315E-1
5.360742083E0,1.945625246E-1,-6.814967096E-2,1.102861166E-1
5.370698083E0,2.645401657E-1,-1.216368377E-1,1.173548549E-1
5.380653083E0,3.336183131E-1,-1.591554433E-1,1.130621061E-1
5.390608083E0,3.766834736E-1,-1.861532480E-1,1.223389730E-1
5.400563083E0,4.017499387E-1,-2.305755764E-1,1.221536174E-1
5.410518083E0,4.299429655E-1,-3.021357656E-1,1.441771537E-1
5.420473083E0,4.673430622E-1,-3.804326952E-1,1.642129123E-1
5.430428083E0,5.316650271E-1,-4.491905272E-1,1.619038433E-1
5.440383083E0,6.277683973E-1,-4.774402678E-1,1.681958288E-1
5.450338083E0,7.267765403E-1,-4.454354048E-1,1.947439462E-1
5.460293083E0,8.104810119E-1,-3.910360932E-1,2.224237770E-1
5.470248083E0,8.746244907E-1,-3.316365182E-1,2.557420731E-1
5.480203083E0,8.593046665E-1,-3.225681782E-1,3.051202893E-1
5.490158083E0,8.094180226E-1,-2.378027588E-1,2.671821415E-1
5.500113083E0,7.521411180E-1,-1.715403795E-1,1.782125831E-1
5.510068083E0,5.606176853E-1,-3.251842558E-1,-7.304766029E-2
5.520023083E0,3.360750973E-1,-4.161317348E-1,-3.696510792E-1
5.529979083E0,2.799863815E-1,-1.613318324E-1,-4.539734423E-1
5.539934083E0,3.042344749E-1,3.472509980E-1,-3.961074650E-1
5.549889083E0,2.604829073E-1,6.965294480E-1,-2.798429728E-1
5.559844083E0,1.989436597E-1,6.955547333E-1,-1.267713904E-1
5.569799083E0,2.304554880E-1,5.680503845E-1,5.806773901E-2
5.579754083E0,3.948460221E-1,4.461652040E-1,1.927935928E-1
5.589709083E0,5.751178861E-1,2.630993426E-1,2.298820317E-1
5.599664083E0,6.531610489E-1,3.975681961E-2,1.980918795E-1
5.609619083E0,6.659687161E-1,-1.612997949E-1,1.222169027E-1
5.619574083E0,6.271800399E-1,-2.798149884E-1,2.748666704E-2
5.629529083E0,5.431115627E-1,-2.407340556E-1,-6.721595675E-2
5.639484083E0,4.169352353E-1,-1.252980083E-1,-1.452425867E-1
5.649439083E0,3.211647272E-1,-6.049882993E-2,-1.720891744E-1
5.659394083E0,2.699880898E-1,-8.276791126E-2,-1.692076325E-1
5.669349083E0,2.422843724E-1,-1.639284194E-1,-1.605402380E-1
5.679305083E0,2.211093009E-1,-2.571084201E-1,-1.228312030E-1
5.689260083E0,2.023645341E-1,-2.870115936E-1,-9.108655155E-2
5.699215083E0,2.349312603E-1,-2.578771412E-1,-3.138700500E-2
5.709170083E0,2.957141697E-1,-2.152388543E-1,7.053964585E-2
5.719125083E0,3.368946314E-1,-9.410417825E-2,1.693461090E-1
5.729080083E0,3.653507233E-1,1.092811897E-1,2.386649400E-1
5.739035083E0,4.433629513E-1,2.186651975E-1,2.758668959E-1
5.748990083E0,5.541614890E-1,2.193337679E-1,3.161013126E-1
5.758945083E0,6.502349973E-1,1.544477195E-1,3.554386199E-1
5.768900083E0,6.970502734E-1,1.765135676E-2,3.819333017E-1
5.778855083E0,7.070273161E-1,-1.892035604E-1,3.808728158E-1
5.788810083E0,7.162719369E-1,-3.650371134E-1,3.455530107E-1
5.798765083E0,7.476592064E-1,-4.347677231E-1,3.139647245E-1
5.808720083E0,8.187105656E-1,-4.132133126E-1,3.299351335E-1
5.818675083E0,8.952548504E-1,-3.872485459E-1,3.868130744E-1
5.828631083E0,9.795958400E-1,-2.983205914E-1,4.214050174E-1
5.838586083E0,1.056796312E0,-2.116834670E-1,4.600019455E-1
5.848541083E0,1.121435285E0,-1.680341512E-1,5.051928163E-1
5.858496083E0,1.214872837E0,-1.277823299E-1,5.438491106E-1
5.868451083E0,1.361325622E0,-1.099575162E-1,5.925247669E-1
5.878406083E0,1.513129830E0,-1.004923731E-1,6.500442624E-1
5.888361083E0,1.646859527E0,-7.557042688E-2,6.993771791E-1
5.898316083E0,1.792125106E0,-3.686537594E-2,7.593076229E-1
5.908271083E0,1.941489100E0,-1.522679254E-2,8.194595575E-1
5.918226083E0,2.053979158E0,1.590879110E-4,8.618400097E-1
5.928181083E0,2.122100115E0,6.946701556E-3,9.059389830E-1
5.938136083E0,2.146736622E0,-4.472528398E-2,9.464715123E-1
5.948091083E0,2.175844669E0,-1.809151322E-1,9.950466752E-1
5.958046083E0,2.218951225E0,-3.079625666E-1,1.022563219E0
5.968001083E0,2.277526855E0,-3.948630989E-1,1.029627800E0
5.977957083E0,2.333872080E0,-4.189753830E-1,1.035352230E0
5.987912083E0,2.422743082E0,-3.910506368E-1,1.073015332E0
5.997867083E0,2.528035879E0,-4.456169605E-1,1.043963432E0
6.007822083E0,2.553529739E0,-4.337662458E-1,9.724956155E-1
6.017777083E0,2.538327932E0,-4.129280746E-1,9.812470675E-1
6.027732083E0,2.599395752E0,-5.970792770E-1,1.002057195E0
6.037687083E0,2.741275072E0,-8.461951017E-1,9.749093056E-1
6.047642083E0,2.884237051E0,-9.169111848E-1,9.628809094E-1
6.057596917E0,2.973798037E0,-8.684986830E-1,1.005300045E0
6.067551917E0,3.021722794E0,-8.227286935E-1,1.057943583E0
6.077506917E0,3.093808174E0,-7.652986646E-1,1.102728605E0
6.087461917E0,3.268307686E0,-6.311705709E-1,1.144995570E0
6.097416917E0,3.472789526E0,-4.402070343E-1,1.202103376E0
6.107371917E0,3.624950409E0,-2.908369303E-1,1.268613577E0
6.117326917E0,3.703662395E0,-2.307336479E-1,1.339411020E0
6.127282917E0,3.752699852E0,-2.140898407E-1,1.402736545E0
6.137237917E0,3.797100544E0,-2.101046890E-1,1.430855513E0
6.147192917E0,3.808496237E0,-2.221036106E-1,1.419066787E0
6.157147917E0,3.799457073E0,-1.925142854E-1,1.401747942E0
6.167102917E0,3.755554199E0,-1.550316662E-1,1.375902414E0
6.177057917E0,3.686604977E0,-1.752147079E-1,1.342861056E0
6.187012917E0,3.592996597E0,-2.294815332E-1,1.276116729E0
6.196967917E0,3.482082605E0,-3.263204694E-1,1.209015965E0
6.206922917E0,3.334894657E0,-4.072842002E-1,1.145810962E0
6.216877917E0,3.164280653E0,-4.246765077E-1,1.068969965E0
6.226832917E0,3.010214567E0,-3.839615881E-1,9.743662477E-1
6.236787917E0,2.898168802E0,-3.200017810E-1,8.648879528E-1
6.246742917E0,2.806022406E0,-2.355814725E-1,7.639878392E-1
6.256697917E0,2.721552134E0,-1.870988905E-1,6.995217800E-1
6.266652917E0,2.643124104E0,-1.880765855E-1,6.501764059E-1
6.276608917E0,2.572549582E0,-2.038494200E-1,6.013692021E-1
6.286563917E0,2.514621496E0,-2.569971681E-1,5.802456141E-1
6.296518917E0,2.448196650E0,-3.302508891E-1,5.701650381E-1
6.306473917E0,2.365625381E0,-3.694794476E-1,5.679329038E-1
6.316428917E0,2.305416584E0,-3.882992268E-1,5.667662024E-1
6.326383917E0,2.255456448E0,-4.059557021E-1,5.664308071E-1
6.336338917E0,2.190578938E0,-3.979957998E-1,5.580338836E-1
6.346293917E0,2.099965572E0,-4.064785540E-1,5.351077318E-1
6.356248917E0,2.005425930E0,-4.080146551E-1,4.938191772E-1
6.366203917E0,1.915544033E0,-3.878423870E-1,4.440985322E-1
6.376158917E0,1.849629283E0,-3.301495314E-1,4.199947715E-1
6.386113917E0,1.805234075E0,-2.622415423E-1,4.106796384E-1
6.396068917E0,1.772069216E0,-2.193164229E-1,4.007806778E-1
6.406023917E0,1.736286044E0,-2.452894300E-1,3.941096961E-1
6.415978917E0,1.666293144E0,-3.051072061E-1,3.971115947E-1
6.425934917E0,1.566498399E0,-3.613547683E-1,4.120575190E-1
6.435889917E0,1.460670233E0,-3.895179629E-1,4.222851396E-1
6.445844917E0,1.347690463E0,-3.931300044E-1,4.120766819E-1
6.455799917E0,1.208672047E0,-3.505151570E-1,3.920486271E-1
6.465754917E0,1.042340159E0,-3.077553511E-1,3.699661493E-1
6.475709917E0,8.613333702E-1,-2.944315672E-1,3.277590275E-1
6.485664917E0,7.031361461E-1,-2.795489132E-1,3.149233758E-1
6.495619917E0,5.658032894E-1,-1.388453096E-1,3.019319475E-1
6.505574917E0,4.247933626E-1,4.008098692E-2,2.635535002E-1
6.515529917E0,3.012652993E-1,2.142469287E-1,2.205003351E-1
6.525484917E0,2.159037143E-1,3.165347874E-1,1.784767061E-1
6.535439917E0,1.690664291E-1,3.090789914E-1,1.405910999E-1
6.545394917E0,1.575650722E-1,2.002368569E-1,1.207398623E-1
6.555349917E0,1.273632199E-1,6.426863372E-2,8.601011336E-2
6.565304917E0,8.146998286E-2,-6.655736268E-2,3.776182979E-2
6.575260917E0,2.429936826E-2,-1.841204613E-1,-1.384676993E-2
6.585215917E0,-2.831799164E-2,-2.729027271E-1,-6.606382877E-2
6.595170917E0,-6.916555762E-2,-2.818235159E-1,-9.084960073E-2
6.605125917E0,-9.725940973E-2,-2.450538874E-1,-1.131309494E-1
6.615080917E0,-1.334658861E-1,-1.761555225E-1,-1.237527058E-1
6.625035917E0,-1.620137691E-1,-5.592348799E-2,-1.456339806E-1
6.634990917E0,-1.596896350E-1,5.210364610E-2,-1.664790660E-1
6.644945917E0,-1.741112024E-1,9.907149523E-2,-1.830801070E-1
6.654900917E0,-2.150607705E-1,1.199911609E-1,-1.849184930E-1
6.664855917E0,-2.420586795E-1,9.715565294E-2,-1.805757731E-1
6.674810917E0,-2.650747895E-1,5.240868777E-2,-1.792934686E-1
6.684765917E0,-2.988212705E-1,-8.741829544E-3,-1.704424769E-1
6.694720917E0,-3.432492018E-1,-2.113671415E-2,-1.631699204E-1
6.704675917E0,-3.663738072E-1,5.840415880E-2,-1.580416709E-1
6.714630917E0,-3.683027625E-1,1.805532277E-1,-1.437498033E-1
6.724586917E0,-3.848025799E-1,2.765231431E-1,-1.293103546E-1
6.734541917E0,-4.101204574E-1,2.855496705E-1,-1.296288669E-1
6.744496917E0,-4.507392943E-1,2.328871340E-1,-1.485260427E-1
6.754451917E0,-4.524714351E-1,1.822324842E-1,-1.926668733E-1
6.764406917E0,-4.143299162E-1,1.569015086E-1,-2.452050000E-1
6.774361917E0,-3.819277883E-1,1.422986090E-1,-2.894462347E-1
6.784316917E0,-3.990787566E-1,1.234412193E-1,-3.265441358E-1
6.794271917E0,-4.418675005E-1,1.373807341E-1,-3.610711992E-1
6.804226917E0,-4.720550478E-1,2.004649043E-1,-3.871419728E-1
6.814181917E0,-4.733115137E-1,2.373707294E-1,-4.034591615E-1
6.824136917E0,-4.888080060E-1,2.528097332E-1,-4.174436033E-1
6.834091917E0,-4.998095334E-1,2.955742478E-1,-4.158962965E-1
6.844046917E0,-5.065830946E-1,3.039642572E-1,-3.961872458E-1
6.854001917E0,-4.851571918E-1,3.397358358E-1,-3.706544340E-1
6.863956917E0,-4.795834422E-1,3.236244619E-1,-3.450761735E-1
6.873911917E0,-4.632734358E-1,2.583959103E-1,-3.246089816E-1
6.883867917E0,-4.346445501E-1,1.714031696E-1,-3.040798604E-1
6.893822917E0,-4.031686485E-1,1.196589991E-1,-2.871171236E-1
6.903777917E0,-3.901303709E-1,1.200549603E-1,-2.738142014E-1
6.913732917E0,-3.829795122E-1,1.578532010E-1,-2.610464692E-1
6.923687917E0,-3.469135761E-1,1.651409715E-1,-2.625033259E-1
6.933642917E0,-3.070708215E-1,1.458053589E-1,-2.614803910E-1
6.943597917E0,-2.621321082E-1,1.165826395E-1,-2.680292726E-1
6.953552917E0,-2.035524249E-1,9.090417624E-2,-2.870626152E-1
6.963507917E0,-1.559137851E-1,8.041758835E-2,-3.011862934E-1
6.973462917E0,-1.518743038E-1,6.019806489E-2,-3.106810153E-1
6.983417917E0,-1.873452812E-1,3.023391590E-2,-2.966438830E-1
6.993372917E0,-2.332672328E-1,-5.834605545E-3,-2.646100521E-1
7.003327917E0,-2.680185437E-1,-3.767210245E-2,-2.458879650E-1
7.013282917E0,-2.695045769E-1,-5.293521285E-2,-2.438229471E-1
7.023237917E0,-2.494080067E-1,-5.674828216E-2,-2.447482646E-1
7.033193917E0,-2.365601212E-1,-6.454681605E-2,-2.511765957E-1
7.043148917E0,-2.401047349E-1,-1.118530184E-1,-2.382053435E-1
7.053103917E0,-2.609692812E-1,-1.188073307E-1,-2.195770591E-1
7.063061417E0,-2.885213196E-1,-7.476909459E-2,-2.096336931E-1
7.073016417E0,-2.990535796E-1,-4.063748941E-2,-2.071233988E-1
7.082971417E0,-2.799322903E-1,-4.353302717E-2,-2.041407377E-1
7.092926417E0,-2.468060404E-1,-7.299877703E-2,-2.111350000E-1
7.102881417E0,-2.017516792E-1,-1.290663183E-1,-2.332069725E-1
7.112836417E0,-1.585283130E-1,-1.723386943E-1,-2.451714873E-1
7.122791417E0,-1.262306720E-1,-1.783965528E-1,-2.433422506E-1
7.132746417E0,-1.044308320E-1,-1.520142108E-1,-2.440663725E-1
7.142701417E0,-6.079553440E-2,-1.115040556E-1,-2.546841800E-1
7.152656417E0,-9.058304131E-3,-6.566918641E-2,-2.610722780E-1
7.162611417E0,2.463341504E-2,-2.804419212E-2,-2.431839406E-1
7.172566417E0,4.076418281E-2,-1.326018665E-2,-1.991600245E-1
7.182521417E0,6.608105451E-2,8.647616208E-2,-1.893052459E-1
7.192477417E0,1.010877788E-1,6.578020751E-2,-1.575936526E-1
7.202432417E0,9.213676304E-2,-5.062565580E-2,-1.218583509E-1
7.212387417E0,4.658445716E-2,-1.718892306E-1,-1.084024683E-1
7.222342417E0,1.972015481E-3,-2.103698552E-1,-1.098081321E-1
7.232297417E0,-1.291718520E-2,-1.891766787E-1,-1.194138825E-1
7.242252417E0,-7.530385628E-3,-1.686033010E-1,-1.299690902E-1
7.252207417E0,1.371844392E-2,-1.606327295E-1,-1.415511817E-1
7.262162417E0,4.287653416E-2,-1.877351850E-1,-1.413719952E-1
7.272117417E0,5.597875267E-2,-2.268077433E-1,-1.333068758E-1
7.282072417E0,5.149720609E-2,-2.140797824E-1,-1.096218154E-1
7.292027417E0,4.307842255E-2,-1.711957008E-1,-8.667095751E-2
7.301982417E0,3.925925493E-2,-1.302529275E-1,-7.006466389E-2
7.311937417E0,3.333851323E-2,-1.517488956E-1,-6.456976384E-2
7.321892417E0,3.398234770E-2,-2.221549898E-1,-5.428804830E-2
7.331847417E0,4.215132818E-2,-2.867779136E-1,-3.645845130E-2
7.341803417E0,3.959711641E-2,-3.457157612E-1,-2.654687315E-2
7.351758417E0,1.743642054E-2,-3.696157634E-1,-2.165411413E-2
7.361713417E0,1.514088013E-3,-3.673779666E-1,-2.668894827E-2
7.371668417E0,-3.253769130E-3,-3.380192816E-1,-3.526619077E-2
7.381623417E0,-1.935787499E-2,-2.792610824E-1,-5.519213900E-2
7.391578417E0,-5.269745737E-2,-2.132072300E-1,-6.720166653E-2
7.401533417E0,-8.631282300E-2,-1.723433137E-1,-7.159059495E-2
7.411488417E0,-9.202237427E-2,-1.285827905E-1,-8.675410599E-2
7.421443417E0,-9.457950294E-2,-1.207889840E-1,-9.973267466E-2
7.431398417E0,-9.594037384E-2,-9.546951205E-2,-1.066446453E-1
7.441353417E0,-1.098293811E-1,-3.200563416E-2,-1.189605668E-1
7.451308417E0,-1.274350137E-1,2.628777176E-3,-1.508135796E-1
7.461263417E0,-1.219390780E-1,-8.394013345E-2,-1.450568289E-1
7.471218417E0,-1.669656783E-1,-2.092098892E-1,-9.619048983E-2
7.481173417E0,-2.409009188E-1,-2.530285418E-1,-5.155253783E-2
7.491129417E0,-2.914788723E-1,-2.506295741E-1,-5.495552346E-2
7.501084417E0,-3.136844635E-1,-2.495539486E-1,-3.866780177E-2
7.511039417E0,-3.192174435E-1,-2.782583237E-1,-2.895072475E-2
7.520994417E0,-3.185915649E-1,-3.297406137E-1,-1.674430259E-2
7.530949417E0,-3.047766984E-1,-2.798023522E-1,-1.798376907E-3
7.540904417E0,-3.134864867E-1,-1.122389212E-1,-1.662044227E-2
