"Time (s)","Pressure (hPa)"
1.372296276E1,1.008341187E3
1.376295838E1,1.008370117E3
1.380296015E1,1.008359253E3
1.384296411E1,1.008373047E3
1.388296724E1,1.008359253E3
1.392296620E1,1.008343323E3
1.396296427E1,1.008309753E3
1.400295859E1,1.008296387E3
1.404296338E1,1.008170166E3
1.408296468E1,1.008177979E3
1.412296276E1,1.008119751E3
1.416295937E1,1.008118896E3
1.420295838E1,1.008134888E3
1.424296104E1,1.008169312E3
1.428296411E1,1.008134888E3
1.432296219E1,1.008134888E3
1.436296130E1,1.008145081E3
1.440296922E1,1.008140198E3
1.444296068E1,1.008134460E3
1.448296286E1,1.008120178E3
1.452296271E1,1.008115723E3
1.456296396E1,1.008115295E3
1.460296458E1,1.008181396E3
1.464296458E1,1.008129333E3
1.468296015E1,1.008105103E3
1.472296432E1,1.008106384E3
1.476295859E1,1.008073425E3
1.480296057E1,1.008112366E3
1.484296302E1,1.008146118E3
1.488296594E1,1.008146362E3
1.492296437E1,1.008146118E3
1.496296156E1,1.008166321E3
1.500296265E1,1.008153992E3
1.504296291E1,1.008220947E3
1.508296901E1,1.008190125E3
1.512296515E1,1.008202881E3
1.516296021E1,1.008230896E3
1.520296041E1,1.008237732E3
1.524296156E1,1.008247681E3
1.528296354E1,1.008186279E3
1.532296073E1,1.008193909E3
1.536296354E1,1.008124878E3
1.540296036E1,1.008153992E3
1.544296333E1,1.008181824E3
1.548296000E1,1.008246826E3
1.552296114E1,1.008272339E3
1.556296260E1,1.008285950E3
1.560296765E1,1.008326111E3
1.564295963E1,1.008302124E3
1.568295927E1,1.008322693E3
1.572295969E1,1.008318054E3
1.576296703E1,1.008319763E3
1.580296286E1,1.008309753E3
1.584296166E1,1.008312317E3
1.588296927E1,1.008320374E3
1.592296213E1,1.008328430E3
1.596296047E1,1.008330383E3
1.600296323E1,1.008287842E3
1.604297005E1,1.008274902E3
1.608296427E1,1.008314880E3
1.612296588E1,1.008389465E3
1.616296505E1,1.008370544E3
1.620296375E1,1.008378601E3
1.624296146E1,1.008384521E3
1.628295948E1,1.008405151E3
1.632296244E1,1.008368591E3
1.636296682E1,1.008385620E3
1.640296224E1,1.008356934E3
1.644296135E1,1.008322693E3
1.648296416E1,1.008291077E3
1.652296797E1,1.008255798E3
