"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.386798296E0,9.964909554E0,-5.862415582E-2,3.634099483E0
5.389180275E0,9.955338478E0,-6.819544733E-2,3.638885021E0
5.391562254E0,9.955338478E0,-7.298108935E-2,3.648456335E0
5.393944233E0,9.955338478E0,-5.383851007E-2,3.677170277E0
5.396326160E0,9.945767403E0,-4.905286431E-2,3.672384501E0
5.398708139E0,9.936794281E0,-7.776673883E-2,3.667598963E0
5.401090118E0,9.936196327E0,-6.819544733E-2,3.681955814E0
5.403472098E0,9.912865639E0,-8.255238086E-2,3.706482172E0
5.405854077E0,9.931410789E0,-6.340979785E-2,3.696312666E0
5.408236004E0,9.912267685E0,-6.819544733E-2,3.691527128E0
5.410617983E0,9.922437668E0,-9.212367237E-2,3.692125320E0
5.412999962E0,9.908080101E0,-8.255238086E-2,3.682554007E0
5.415381941E0,9.931410789E0,-7.298108935E-2,3.677170277E0
5.417763868E0,9.922437668E0,-9.212367237E-2,3.692125320E0
5.420145848E0,9.927223206E0,-1.016949639E-1,3.682554007E0
5.422527827E0,9.908080101E0,-1.160518974E-1,3.687339783E0
5.424909806E0,9.922437668E0,-1.256231815E-1,3.653840065E0
5.427291733E0,9.927821159E0,-1.351944804E-1,3.672982693E0
5.429673712E0,9.908679008E0,-1.351944804E-1,3.668197155E0
5.432055691E0,9.917651176E0,-1.256231815E-1,3.653840065E0
5.434437671E0,9.908679008E0,-1.351944804E-1,3.649054527E0
5.436819650E0,9.903892517E0,-1.357926875E-1,3.639483213E0
5.439201577E0,9.903892517E0,-1.453639716E-1,3.625126362E0
5.441583556E0,9.899106979E0,-1.501496136E-1,3.634697676E0
5.443965535E0,9.903892517E0,-1.501496136E-1,3.605983734E0
5.446347514E0,9.893723488E0,-1.310070455E-1,3.610769272E0
5.448729441E0,9.903294563E0,-1.310070455E-1,3.601198196E0
5.451111421E0,9.903892517E0,-1.501496136E-1,3.605983734E0
5.453493400E0,9.917651176E0,-1.310070455E-1,3.567698479E0
5.455875379E0,9.936794281E0,-1.351944804E-1,3.572484255E0
5.458257306E0,9.917651176E0,-1.310070455E-1,3.562912941E0
5.460639285E0,9.941579819E0,-1.357926875E-1,3.538984776E0
5.463021264E0,9.941579819E0,-1.405783296E-1,3.529413462E0
5.465403243E0,9.927223206E0,-1.262213886E-1,3.510270834E0
5.467785171E0,9.941579819E0,-1.310070455E-1,3.515056372E0
5.470167150E0,9.936794281E0,-1.166501045E-1,3.495913982E0
5.472549129E0,9.941579819E0,-1.166501045E-1,3.500699520E0
5.474931108E0,9.951150894E0,-1.022931710E-1,3.510270834E0
5.477313087E0,9.955338478E0,-9.272187948E-2,3.509672642E0
5.479695014E0,9.964909554E0,-8.315058798E-2,3.500101328E0
5.482076993E0,9.974481583E0,-7.776673883E-2,3.509672642E0
5.484458973E0,9.984052658E0,-8.255238086E-2,3.524029493E0
5.486840952E0,9.993623734E0,-7.298108935E-2,3.524029493E0
5.489222879E0,9.984052658E0,-4.905286431E-2,3.504886866E0
5.491604858E0,9.998409271E0,-4.905286431E-2,3.519243956E0
5.493986837E0,9.988838196E0,-5.383851007E-2,3.519243956E0
5.496368816E0,9.964909554E0,-4.965107143E-2,3.514458179E0
5.498750743E0,9.974481583E0,-5.862415582E-2,3.514458179E0
5.501132723E0,9.969695091E0,-6.819544733E-2,3.533600807E0
5.503514702E0,9.964909554E0,-4.486542568E-2,3.519243956E0
5.505896681E0,9.940981865E0,-6.400800496E-2,3.528815269E0
5.508278608E0,9.936196327E0,-5.443671346E-2,3.543172121E0
5.510660587E0,9.936196327E0,-7.836493850E-2,3.562314749E0
5.513042566E0,9.931410789E0,-6.400800496E-2,3.576671600E0
5.515424546E0,9.907482147E0,-6.879365444E-2,3.581457376E0
5.517806473E0,9.912267685E0,-7.357929647E-2,3.591028690E0
5.520188452E0,9.908080101E0,-8.315058798E-2,3.610769272E0
5.522570431E0,9.932008743E0,-8.733802289E-2,3.629911900E0
5.524952410E0,9.931410789E0,-7.776673883E-2,3.638885021E0
5.527334389E0,9.936794281E0,-8.255238086E-2,3.643670797E0
5.529716316E0,9.936196327E0,-7.776673883E-2,3.624528170E0
5.532098296E0,9.955936432E0,-1.016949639E-1,3.620340586E0
5.534480275E0,9.941579819E0,-8.733802289E-2,3.619742393E0
5.536862254E0,9.927223206E0,-9.212367237E-2,3.615555048E0
5.539244181E0,9.917651176E0,-1.118644550E-1,3.615555048E0
5.541626160E0,9.927223206E0,-1.160518974E-1,3.605983734E0
5.544008139E0,9.927223206E0,-1.160518974E-1,3.610769272E0
5.546390118E0,9.912865639E0,-1.118644550E-1,3.610769272E0
5.548772098E0,9.908080101E0,-1.118644550E-1,3.615555048E0
5.551154025E0,9.893723488E0,-1.118644550E-1,3.625126362E0
5.553536004E0,9.893723488E0,-1.118644550E-1,3.639483213E0
5.555917983E0,9.893723488E0,-9.272187948E-2,3.634697676E0
5.558299962E0,9.888937950E0,-9.750752151E-2,3.672982693E0
5.560681889E0,9.898509026E0,-8.793623000E-2,3.672982693E0
5.563063868E0,9.908080101E0,-8.793623000E-2,3.644268990E0
5.565445848E0,9.912865639E0,-8.793623000E-2,3.605983734E0
5.567827827E0,9.921838760E0,-6.879365444E-2,3.538386583E0
5.570209806E0,9.922437668E0,-9.810572863E-2,3.476771355E0
5.572591733E0,9.917651176E0,-1.028913707E-1,3.452843189E0
5.574973712E0,9.903294563E0,-1.124626622E-1,3.443271875E0
5.577355691E0,9.912865639E0,-1.172483116E-1,3.428914785E0
5.579737618E0,9.903294563E0,-1.220339537E-1,3.428914785E0
5.582119598E0,9.908679008E0,-1.507478207E-1,3.428914785E0
5.584501577E0,9.903294563E0,-1.363908947E-1,3.428914785E0
5.586883556E0,9.917651176E0,-1.459621787E-1,3.424129248E0
5.589265535E0,9.903294563E0,-1.268195957E-1,3.428914785E0
5.591647462E0,9.888937950E0,-1.076770201E-1,3.457628727E0
5.594029441E0,9.898509026E0,-1.220339537E-1,3.471985579E0
5.596411421E0,9.908080101E0,-1.172483116E-1,3.495913982E0
5.598793400E0,9.884152412E0,-1.172483116E-1,3.524627686E0
5.601175327E0,9.898509026E0,-1.214357466E-1,3.553341627E0
5.603557306E0,9.893723488E0,-1.124626622E-1,3.548556089E0
5.605939285E0,9.893723488E0,-1.118644550E-1,3.572484255E0
5.608321264E0,9.888937950E0,-8.315058798E-2,3.582055569E0
5.610703191E0,9.879366875E0,-8.853443712E-2,3.582055569E0
5.613085171E0,9.888937950E0,-7.836493850E-2,3.586242914E0
5.615467150E0,9.883553505E0,-7.417750359E-2,3.576671600E0
5.617849129E0,9.888339996E0,-6.879365444E-2,3.581457376E0
5.620231108E0,9.869196892E0,-5.982056633E-2,3.581457376E0
5.622613035E0,9.888339996E0,-5.024927482E-2,3.562314749E0
5.624995014E0,9.878767967E0,-4.546362907E-2,3.552743435E0
5.627376993E0,9.888339996E0,-4.546362907E-2,3.557528973E0
5.629758973E0,9.907482147E0,-3.529413417E-2,3.557528973E0
5.632140900E0,9.907482147E0,-4.486542568E-2,3.538386583E0
5.634522879E0,9.912267685E0,-5.443671346E-2,3.528815269E0
5.636904858E0,9.917053223E0,-5.443671346E-2,3.519243956E0
5.639286837E0,9.936196327E0,-4.486542568E-2,3.504886866E0
5.641668816E0,9.950552940E0,-6.400800496E-2,3.500101328E0
5.644050743E0,9.955338478E0,-5.443671346E-2,3.495315790E0
5.646432723E0,9.960124016E0,-5.443671346E-2,3.485744476E0
5.648814702E0,9.979267120E0,-5.922235921E-2,3.485744476E0
5.651196681E0,9.988838196E0,-7.357929647E-2,3.471387386E0
5.653578608E0,9.964909554E0,-7.357929647E-2,3.461816072E0
5.655960587E0,9.984052658E0,-9.272187948E-2,3.442673683E0
5.658342566E0,9.988838196E0,-8.793623000E-2,3.428316593E0
5.660724546E0,9.993623734E0,-9.272187948E-2,3.423531055E0
5.663106525E0,9.993623734E0,-9.272187948E-2,3.413959742E0
5.665488452E0,9.984052658E0,-9.750752151E-2,3.404388428E0
5.667870431E0,9.994221687E0,-1.118644550E-1,3.400201082E0
5.670252410E0,9.994221687E0,-1.166501045E-1,3.381058455E0
5.672634389E0,9.989436150E0,-1.118644550E-1,3.381058455E0
5.675016316E0,9.975079536E0,-1.262213886E-1,3.366701365E0
5.677398296E0,9.979865074E0,-1.357926875E-1,3.371487141E0
5.679780275E0,9.999007225E0,-1.357926875E-1,3.371487141E0
5.682162254E0,9.994221687E0,-1.549352705E-1,3.381058455E0
5.684544181E0,9.979865074E0,-1.453639716E-1,3.400201082E0
5.686926160E0,9.984650612E0,-1.501496136E-1,3.390629768E0
5.689308139E0,9.970293999E0,-1.501496136E-1,3.424129248E0
5.691690118E0,9.979865074E0,-1.405783296E-1,3.433700562E0
5.694072046E0,9.980463028E0,-1.591227055E-1,3.467200041E0
5.696454025E0,9.970293999E0,-1.405783296E-1,3.486342669E0
5.698836004E0,9.984650612E0,-1.543370634E-1,3.495913982E0
5.701217983E0,9.994221687E0,-1.543370634E-1,3.491128206E0
5.703599962E0,1.001815033E1,-1.393819153E-1,3.515056372E0
5.705981889E0,1.001336479E1,-1.345962733E-1,3.529413462E0
5.708363868E0,1.000857925E1,-1.447657645E-1,3.529413462E0
5.710745848E0,1.000857925E1,-1.345962733E-1,3.538984776E0
5.713127827E0,1.000439167E1,-1.585244983E-1,3.553341627E0
5.715509754E0,9.985248566E0,-1.495514214E-1,3.577269793E0
5.717891733E0,1.000439167E1,-1.537388563E-1,3.572484255E0
5.720273712E0,9.999007225E0,-1.393819153E-1,3.586841106E0
5.722655691E0,9.990034103E0,-1.537388563E-1,3.582055569E0
5.725037671E0,9.985248566E0,-1.489532143E-1,3.591626883E0
5.727419598E0,9.999007225E0,-1.298106313E-1,3.577269793E0
5.729801577E0,9.975079536E0,-1.304088384E-1,3.601198196E0
5.732183556E0,9.975079536E0,-1.256231815E-1,3.596412420E0
5.734565535E0,9.965508461E0,-1.351944804E-1,3.582055569E0
5.736947462E0,9.951150894E0,-1.160518974E-1,3.572484255E0
5.739329441E0,9.941579819E0,-1.022931710E-1,3.543770313E0
5.741711421E0,9.917651176E0,-1.022931710E-1,3.548556089E0
5.744093400E0,9.898509026E0,-1.124626622E-1,3.529413462E0
5.746475379E0,9.879366875E0,-1.076770201E-1,3.519842148E0
5.748857306E0,9.874580383E0,-9.332008660E-2,3.495913982E0
5.751239285E0,9.869794846E0,-8.853443712E-2,3.491128206E0
5.753621264E0,9.855438232E0,-8.434699476E-2,3.505485058E0
5.756003191E0,9.845867157E0,-7.956135273E-2,3.481556892E0
5.758385171E0,9.830911636E0,-6.999006122E-2,3.476173162E0
5.760767150E0,9.836296082E0,-7.477571070E-2,3.476771355E0
5.763149129E0,9.854840279E0,-6.041877344E-2,3.480958700E0
5.765531108E0,9.840482712E0,-6.041877344E-2,3.485744476E0
5.767913035E0,9.850652695E0,-7.477571070E-2,3.504886866E0
5.770295014E0,9.845867157E0,-7.477571070E-2,3.500699520E0
5.772676993E0,9.860223770E0,-8.913264424E-2,3.510270834E0
