"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.398663167E0,6.697073364E0,-6.525380402E0,-9.102571106E-1
2.408621167E0,6.398144989E0,-6.751560059E0,-6.029461670E-1
2.418579167E0,6.614295502E0,-7.012018433E0,-6.065386963E-1
2.428537167E0,6.956783295E0,-7.139553223E0,-9.614506531E-1
2.438495167E0,6.979086914E0,-7.103328552E0,-1.443448334E0
2.448452167E0,7.029532013E0,-6.725963287E0,-1.852397919E0
2.458410167E0,7.267088013E0,-6.182593231E0,-2.162253571E0
2.468368167E0,8.634344788E0,-4.447401581E0,-2.456990662E0
2.478326167E0,9.938133545E0,-2.803969116E0,-2.424508209E0
2.488284167E0,8.801397400E0,-4.152963867E0,-2.113155670E0
2.498242167E0,7.377258911E0,-5.480253754E0,-1.301842804E0
2.508199167E0,6.551126862E0,-8.151299286E0,-5.698649597E-1
2.518157167E0,6.430926819E0,-1.162946640E1,-6.267466736E-1
2.528115167E0,6.023773499E0,-1.196701447E1,-1.622925110E0
2.538073167E0,5.300178223E0,-8.859925690E0,-2.049088898E0
2.548031167E0,5.699697418E0,-6.121669922E0,-1.654509430E0
2.557989167E0,7.312892761E0,-4.591402130E0,-1.493144989E0
2.567947167E0,7.390581207E0,-5.079686737E0,-1.202299805E0
2.577904167E0,6.167175293E0,-5.980962524E0,-1.403182068E0
2.587862167E0,5.551655273E0,-5.982010345E0,-1.948947144E0
2.597820167E0,5.646408234E0,-5.073998566E0,-1.792372742E0
2.607778167E0,5.043162689E0,-4.605472870E0,-1.021625519E0
2.617736167E0,3.820056152E0,-5.867049408E0,-6.239025879E-1
2.627694167E0,2.902464294E0,-7.695048065E0,-7.632627869E-1
2.637651167E0,2.611319733E0,-8.790769501E0,-9.499246216E-1
2.647609167E0,3.364403687E0,-6.979985046E0,-8.509803772E-1
2.657567167E0,3.361858978E0,-5.417833557E0,-6.500981140E-1
2.667525167E0,3.042872314E0,-4.863985291E0,-5.842350769E-1
2.677483167E0,3.107088776E0,-4.580923920E0,-4.342469788E-1
2.687441167E0,3.484154663E0,-3.337759094E0,-7.342231750E-1
2.697398167E0,3.501069489E0,-2.082918549E0,-1.105600891E0
2.707356167E0,2.955005035E0,-1.609004059E0,-9.380992126E-1
2.717314167E0,2.477947083E0,-1.578317871E0,-7.867639160E-1
2.727272167E0,2.085313568E0,-1.465602264E0,-6.346801758E-1
2.737230167E0,1.624122620E0,-1.353036346E0,-8.681945801E-2
2.747188167E0,1.239721985E0,-1.274300079E0,1.609153748E-1
2.757146167E0,7.550299072E-1,-2.078278198E0,3.817062378E-1
2.767103167E0,-5.659730530E-1,-4.351301422E0,4.378395081E-1
2.777061167E0,-8.626560974E-1,-5.016817474E0,1.203497314E-1
2.787019167E0,-1.589694214E-1,-4.154760132E0,3.611988831E-1
2.796977167E0,3.089874573E0,-4.318669281E0,1.354682922E0
2.806935167E0,4.699178009E0,-7.875422974E0,1.147663422E0
2.816893167E0,3.098855896E0,-1.488369919E1,-9.220825195E-2
2.826850167E0,6.316864014E-1,-3.469604919E1,-1.404080200E-1
2.836808167E0,-2.417622528E0,-4.969396088E1,6.233038330E-1
2.846766167E0,-5.898783417E0,-3.841132324E1,1.081051941E0
2.856724167E0,-1.770967255E0,-2.466406082E1,1.093027039E0
2.866682167E0,3.143762512E0,-1.839389969E1,5.269042969E-1
2.876640417E0,8.227341156E0,-1.907019333E1,7.572752380E-1
2.886597417E0,1.152034332E1,-1.597178650E1,1.465751953E0
2.896555417E0,5.637277222E0,-5.655389557E0,6.048921204E-1
2.906513417E0,7.197033691E-1,-2.204465790E0,-2.333647156E-1
2.916471417E0,-1.608255615E0,-3.176544342E0,-5.598358154E-1
2.926429417E0,-4.515060883E0,-5.977220306E0,-7.737409973E-1
2.936387417E0,-8.502019958E0,-9.476493530E0,-4.790039062E-3
2.946344417E0,-1.154159912E1,-1.225351868E1,6.768923950E-1
2.956302417E0,-1.254810608E1,-1.278551239E1,6.619235229E-1
2.966260417E0,-1.193647797E1,-1.134221375E1,8.984317017E-1
2.976218417E0,-8.354875946E0,-8.984017639E0,9.954299927E-1
2.986176417E0,-5.795947266E0,-7.984396362E0,7.176077271E-1
2.996134417E0,-6.061045990E0,-7.977510681E0,8.077203369E-1
3.006092417E0,-7.184010773E0,-8.814719696E0,1.166673889E0
3.016049417E0,-6.374045105E0,-9.408385162E0,1.316512299E0
3.026007417E0,-4.592300262E0,-8.879983978E0,1.044378204E0
3.035965417E0,-3.601211243E0,-8.674760742E0,8.604107666E-1
3.045923417E0,-3.056044922E0,-8.955576782E0,6.658154297E-1
3.055881417E0,-2.411335602E0,-9.332642670E0,3.700305176E-1
3.065839417E0,-1.851350098E0,-9.730964355E0,-1.377136230E-1
3.075796417E0,-1.266965332E0,-9.946516113E0,-4.373904419E-1
3.085754417E0,-5.746549988E-1,-9.968670044E0,-5.957611084E-1
3.095712417E0,-3.695814514E-1,-1.018931122E1,-6.804849243E-1
3.105670417E0,-3.956272888E-1,-1.028316605E1,-7.063810730E-1
3.115628417E0,-4.968168640E-1,-1.021939865E1,-6.875202942E-1
3.125586417E0,-6.004014587E-1,-1.021296204E1,-6.191125488E-1
3.135543417E0,-6.785389709E-1,-1.011940659E1,-5.415737915E-1
3.145501417E0,-7.479945374E-1,-1.006402176E1,-4.634362793E-1
3.155459417E0,-8.825646973E-1,-9.967173157E0,-3.588038635E-1
3.165417417E0,-1.014889526E0,-9.848919067E0,-1.826202393E-1
3.175375417E0,-1.078058167E0,-9.825567627E0,-5.089416504E-2
3.185333417E0,-1.089733887E0,-9.702224121E0,7.499404907E-2
3.195291417E0,-1.120420074E0,-9.720785522E0,1.752854919E-1
3.205248417E0,-1.172960815E0,-9.775122528E0,2.180964661E-1
3.215206417E0,-1.188977509E0,-9.766440582E0,2.288740540E-1
3.225164417E0,-1.166374512E0,-9.745783539E0,1.691482544E-1
3.235122417E0,-1.195863190E0,-9.701924744E0,1.097218323E-1
3.245080417E0,-1.242416382E0,-9.669142914E0,3.876937866E-2
3.255038417E0,-1.307381287E0,-9.641899567E0,-1.811233521E-2
3.264995417E0,-1.459465027E0,-9.676178284E0,-6.691085815E-2
3.274953417E0,-1.599124603E0,-9.711055756E0,-1.281335449E-1
3.284911417E0,-1.736987915E0,-9.717192993E0,-2.052232361E-1
3.294869417E0,-1.861528931E0,-9.672136688E0,-2.899470520E-1
3.304827417E0,-1.964215393E0,-9.526788940E0,-3.679348755E-1
