"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.054468946E0,-5.294100046E-1,-1.204010129E0,2.280988693E-1
4.072361951E0,-1.435426623E-2,-8.274137974E-2,5.052175522E-1
4.090250745E0,1.940616071E-1,6.833264828E-1,1.110696793E-1
4.108145947E0,-3.236114681E-1,-8.699424267E-1,-1.500167847E-1
4.126027295E0,-2.903928757E-1,-9.151506424E-2,6.517438889E-1
4.143935193E0,5.039367676E-1,3.493992090E-1,-3.667449951E-1
4.161828504E0,-8.273209333E-1,-1.828765869E-2,1.958103180E-1
4.179710218E0,-4.102419615E-1,1.832693815E-1,6.671924591E-1
4.197615186E0,3.828541040E-1,3.397762775E-2,9.363899231E-1
4.215508802E0,-4.937373698E-1,1.414576769E-1,1.102724075E-1
4.233401685E0,-6.739109755E-1,1.257987022E-1,2.079010010E-2
4.251292126E0,6.953519583E-1,-5.620285273E-1,3.252029419E-3
4.269188428E0,-3.512414098E-1,1.847600937E-1,3.032007217E-1
4.287081739E0,-8.571017981E-1,2.901512384E-1,3.863477707E-1
4.304974988E0,5.262130499E-1,-1.173250675E-1,3.809070587E-1
4.322868116E0,-3.008453250E-1,-8.115196228E-2,-2.598514557E-1
4.340746289E0,-8.420503736E-1,-4.672530890E-1,4.934453964E-1
4.358643018E0,5.223987103E-1,1.556122303E-2,1.584339142E-1
4.376539869E0,-3.431391418E-1,-1.222916842E-1,-5.531129837E-1
4.394429700E0,-6.903859973E-1,4.415987730E-1,-2.439861298E-1
4.412338270E0,-1.344088614E-1,5.127457380E-1,-4.277782440E-1
4.430225904E0,1.671675146E-1,-2.476581335E-1,7.156934738E-1
4.448118359E0,-3.279169202E-1,-1.767280102E-1,3.264751434E-1
4.466014661E0,2.215955406E-3,-5.121637583E-1,-1.026721954E0
4.483907666E0,4.818336070E-1,3.179099560E-1,-7.385282516E-1
4.501801221E0,3.048664629E-1,5.760377049E-1,-4.711227417E-1
4.519691419E0,-1.333817959E0,-3.249454498E-2,7.563018799E-2
4.537587598E0,7.771910727E-2,-2.301009893E-1,-6.971721649E-1
4.555481701E0,2.711646557E-1,-4.244154692E-1,-9.025964737E-1
4.573371717E0,-2.609261870E-1,-2.666623592E-1,-3.857192993E-1
4.591270643E0,-1.170712411E-1,-7.327537537E-1,-2.282915115E-1
4.609162061E0,4.428174496E-1,-3.996497393E-1,-2.645111084E-2
4.627054456E0,-2.004723549E-1,5.753374100E-1,-8.311166763E-1
4.644947461E0,-1.219606161E0,-2.641659975E-1,-1.419906616E-1
4.662840772E0,7.872490883E-1,-6.781209707E-1,-2.790613174E-1
4.680734082E0,-2.053396404E-1,-5.744643211E-1,2.178106308E-1
4.698627637E0,-8.519423604E-1,1.857409477E-1,-1.962442398E-1
4.716520642E0,5.099145174E-1,-6.928921938E-1,3.777694702E-2
4.734416944E0,3.742994666E-1,-3.781338930E-1,-1.209583282E-1
4.752307325E0,-1.127373934E0,-2.533745766E-1,5.589818954E-1
4.770185682E0,3.603618443E-1,-3.766202927E-2,6.051445007E-2
4.788090955E0,4.226629436E-1,-7.482926846E-1,1.806144714E-1
4.805987195E0,-1.065619826E0,-5.006653070E-1,4.225740433E-1
4.823880262E0,-2.520676702E-3,-3.760719299E-1,4.921617508E-1
4.841773877E0,-2.302865312E-2,-7.298572063E-1,5.035276413E-1
4.859666700E0,-7.936133742E-1,-2.047768831E-1,4.318685532E-1
4.877560254E0,-4.137305617E-1,-5.370950699E-2,-1.449642181E-1
4.895453565E0,1.728259027E-1,-2.471988201E-1,-2.466068268E-1
4.913346814E0,-4.935082197E-1,-3.274465799E-1,-1.157722473E-1
4.931240613E0,-3.233953416E-1,-9.511868954E-1,8.591651917E-3
4.949133802E0,1.824830174E-1,-1.395999193E-1,3.861532211E-1
4.967026807E0,-7.320505381E-1,-4.057112932E-1,8.567895889E-1
4.984919812E0,-3.842237592E-1,-8.453364372E-1,-2.926006317E-1
5.002813306E0,-1.131167531E0,3.375777006E-1,-7.256813049E-1
