"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.266035280E-1,2.817548811E-1,-1.347159147E0,9.434899330E0
4.288333870E-1,-1.734796464E-1,-1.373480201E0,9.449854851E0
4.310785040E-1,-5.479564071E-1,-1.618146300E0,9.718449593E0
4.333155640E-1,-7.094719410E-1,-1.847857237E0,1.032323551E1
4.355552490E-1,-6.143572330E-1,-1.828714728E0,1.101535892E1
4.377884650E-1,-5.814558864E-1,-1.659422517E0,1.145922756E1
4.400255860E-1,-5.730810165E-1,-1.859223247E0,1.121635628E1
4.422628300E-1,-1.256231871E-2,-1.997408748E0,1.032024384E1
4.444987310E-1,8.171489239E-1,-1.545165181E0,9.225527763E0
4.467323730E-1,1.007976532E0,-1.022931695E0,8.468199730E0
4.489600960E-1,6.669993401E-1,-9.541380405E-1,8.083553314E0
4.512043580E-1,3.224328458E-1,-1.231107235E0,8.176275253E0
4.534281740E-1,-2.512463741E-2,-1.306481123E0,8.935996056E0
4.556849500E-1,-6.897311211E-1,-1.182652593E0,1.020778179E1
4.579188360E-1,-1.442273855E0,-1.229910851E0,1.141196918E1
4.601604740E-1,-1.475175142E0,-1.537986755E0,1.195573807E1
4.623919800E-1,-9.774680734E-1,-1.655235052E0,1.179841042E1
4.646286140E-1,-4.067798555E-1,-1.306481123E0,1.114995575E1
4.668651860E-1,-5.024927482E-2,-1.067797065E0,1.011805058E1
4.691023070E-1,4.378865361E-1,-1.418943882E0,9.002396584E0
4.713399780E-1,8.338986635E-1,-1.856830359E0,8.353941917E0
4.735750860E-1,1.076770186E0,-2.013560295E0,8.308478355E0
4.758122070E-1,1.166501045E0,-2.099103689E0,8.867202759E0
4.780493900E-1,1.147956610E0,-2.251047850E0,9.778269768E0
4.802853520E-1,1.123430252E0,-1.819741607E0,1.062592697E1
4.825219240E-1,6.711867452E-1,-7.435696125E-1,1.098245811E1
4.847584360E-1,-2.500499785E-1,-5.802594870E-2,1.056730270E1
4.869954960E-1,-1.055234790E0,-3.086741269E-1,9.602396965E0
4.892328620E-1,-8.153542876E-1,-4.510470629E-1,8.660223007E0
4.914647350E-1,-2.165504545E-1,-6.502495408E-1,8.337192535E0
4.936898320E-1,-2.291127741E-1,-1.245464206E0,8.810373306E0
