"Time (s)","Temperature (°C)"
4.874550270E1,3.000390625E1
4.876339717E1,3.000390625E1
4.878129048E1,2.999609375E1
4.879918409E1,3.001171875E1
4.881708052E1,3.001953125E1
4.883497090E1,2.998828125E1
4.885286445E1,3.002734375E1
4.887075856E1,2.998046875E1
4.888865132E1,3.001171875E1
4.890654121E1,3.005078125E1
4.892443849E1,2.998828125E1
4.894233198E1,3.005078125E1
4.896022529E1,2.998046875E1
4.897811879E1,2.997265625E1
4.899601240E1,3.001171875E1
4.901390577E1,3.004296875E1
4.903180287E1,3.000390625E1
4.904969008E1,2.999609375E1
4.906758912E1,3.000390625E1
4.908547987E1,3.003515625E1
4.910337404E1,2.999609375E1
4.912126564E1,3.002734375E1
4.913915992E1,2.997265625E1
4.915705659E1,3.002734375E1
4.917494697E1,3.001171875E1
4.919283223E1,3.001171875E1
4.921073414E1,2.999609375E1
4.922862733E1,3.000390625E1
4.924652070E1,2.998046875E1
4.926441426E1,2.999609375E1
4.928230781E1,2.998828125E1
4.930020112E1,2.998828125E1
4.931809474E1,3.000390625E1
4.933599122E1,2.998828125E1
4.935388154E1,2.998046875E1
4.937177546E1,2.995312500E1
4.938966865E1,3.003515625E1
4.940756196E1,2.994531250E1
4.942544142E1,3.000390625E1
4.944335066E1,2.996484375E1
4.946124012E1,3.000390625E1
4.947913130E1,3.002734375E1
4.949703248E1,2.998046875E1
4.951492311E1,2.998828125E1
4.953281965E1,2.998828125E1
4.955069557E1,2.999609375E1
4.956860628E1,3.000390625E1
4.958648530E1,2.999609375E1
4.960438051E1,2.999609375E1
4.962228077E1,3.006250000E1
4.964016639E1,3.000000000E1
4.965807081E1,3.004296875E1
4.967596406E1,3.000390625E1
4.969385786E1,2.995312500E1
4.971175148E1,2.999609375E1
4.972964485E1,2.998828125E1
4.974753804E1,3.001953125E1
4.976543159E1,3.004296875E1
4.978332515E1,3.002734375E1
4.980121846E1,2.997265625E1
4.981911256E1,3.001171875E1
4.983700856E1,3.000390625E1
4.985489546E1,3.005078125E1
4.987279274E1,3.001953125E1
4.989068605E1,2.996484375E1
4.990857954E1,2.996484375E1
4.992647297E1,2.995312500E1
4.994436647E1,2.999609375E1
4.996225978E1,3.005468750E1
4.998015333E1,2.998437500E1
4.999804683E1,3.005468750E1
5.001593989E1,3.001562500E1
5.003383394E1,3.000390625E1
5.005171278E1,2.993750000E1
5.006962080E1,2.997265625E1
5.008751442E1,2.999609375E1
5.010540767E1,3.001171875E1
5.012330122E1,2.999609375E1
5.014119459E1,3.001953125E1
5.015907637E1,3.000390625E1
5.017698219E1,3.002734375E1
5.019487526E1,2.998046875E1
5.021276881E1,3.000390625E1
5.023066212E1,3.004296875E1
