"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
6.269065104E0,-3.165202618E0,2.041676044E0,7.678294182E-1
6.286962199E0,-2.929317951E0,1.102949142E0,1.690869570E0
6.304853190E0,-2.448371410E0,2.564296722E-1,2.215363264E0
6.322747477E0,-1.827051878E0,-4.860563278E-1,1.895339489E0
6.340641825E0,-6.669349670E-1,-9.799356461E-1,9.792186618E-1
6.358537516E0,3.602919579E-1,-1.208703995E0,6.513986588E-1
6.376430155E0,4.621544480E-1,-8.368663788E-1,7.414335012E-1
6.394323832E0,-2.084553242E-3,-1.740436554E-1,8.965094686E-1
6.412205973E0,-5.105507374E-2,1.152973175E-1,1.308177710E0
6.430100016E0,1.081776619E-1,4.769515991E-2,1.642798662E0
6.448006571E0,2.312199473E-1,-6.853389740E-2,1.270324111E0
6.465900309E0,3.447893858E-1,-6.101608276E-3,5.571668744E-1
6.483794596E0,3.744018078E-1,4.184913635E-2,1.534467041E-1
6.501689006E0,7.701575756E-2,2.433919907E-1,-1.026273072E-1
6.519582743E0,-1.196235418E-2,3.695240021E-1,-6.979082823E-1
6.537477030E0,2.974091768E-1,4.419269562E-1,-6.679702997E-1
6.555371012E0,4.416262507E-1,6.228694916E-1,-6.010138988E-2
6.573262370E0,2.076725364E-1,4.937152863E-1,3.334506154E-1
6.591159342E0,5.630218983E-1,2.871932983E-1,4.750736356E-1
6.609056376E0,9.554181099E-1,2.116689682E-1,3.038779497E-1
6.626945781E0,8.492388725E-1,4.246549606E-1,2.980185747E-1
6.644841716E0,7.370326519E-1,7.398185730E-1,2.501204014E-1
6.662736003E0,8.784890175E-1,5.422887802E-1,2.160116434E-1
6.680613810E0,7.384855747E-1,1.678228378E-1,-1.597383022E-1
6.698520671E0,2.324425280E-1,-2.134094238E-1,-9.852078557E-1
6.716418193E0,-4.697537720E-1,-5.224781036E-1,-2.355112553E0
6.734312236E0,-8.341920376E-1,-8.436050415E-1,-3.915620804E0
6.752200114E0,-3.902400136E-1,-7.693796158E-1,-4.778079033E0
6.770095805E0,6.621991396E-1,-3.235244751E-1,-4.598938942E0
6.787980144E0,1.935319424E0,-3.926458359E-1,-3.319231987E0
6.805888835E0,3.005892515E0,-9.785413742E-1,-2.125833035E0
6.823781108E0,3.429684401E0,-1.333518028E0,-1.674878001E0
6.841677165E0,2.858916998E0,-1.261819839E0,-1.868494034E0
6.859571574E0,1.515345573E0,-1.291978836E0,-3.017075300E0
6.877465312E0,5.921542645E-1,-2.195836067E0,-4.653368950E0
6.895359599E0,7.186347246E-1,-3.493451118E0,-4.544227600E0
6.913253886E0,4.539407492E-1,-3.351353645E0,-3.093498230E0
6.931147868E0,-1.899076104E-1,-1.527029991E0,-2.609227896E0
6.949042033E0,3.705375195E-1,-1.111036301E0,-2.400809526E0
6.966939006E0,1.105868816E-2,-2.326072693E0,-1.561880827E0
6.984830119E0,-6.491502523E-1,-2.543780327E0,6.975046396E-1
