"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.387230729E0,3.123108625E0,3.260641098E-1,-7.237424850E-1
5.405127091E0,3.496194601E0,5.688333511E-1,6.784238815E-1
5.423023270E0,3.438013315E0,5.410161018E-1,-2.851295471E-1
5.440919022E0,3.190474272E0,5.802419186E-1,-4.180431366E-2
5.458815262E0,3.289766312E0,1.063668728E0,3.059720993E-1
5.476711441E0,3.057316303E0,8.022854328E-1,6.964035034E-1
5.494607987E0,3.232532978E0,8.391544819E-1,6.505775452E-1
5.512503739E0,3.390049458E0,5.597698689E-1,2.624263763E-1
5.530387772E0,3.436655283E0,8.864176273E-1,-3.944578171E-1
5.548292740E0,3.217086315E0,6.475186348E-2,1.113195419E-1
5.566191666E0,3.168514252E0,4.734108448E-1,1.824235916E-1
5.584087906E0,3.123216867E0,6.905701160E-1,2.287416458E-1
5.601983841E0,3.291967154E0,5.531601906E-1,1.951675415E-1
5.619879899E0,3.023417950E0,9.107537270E-1,1.760768890E-1
5.637775895E0,3.073812485E0,7.840881348E-1,2.245435715E-1
5.655666275E0,3.222072124E0,1.031581402E0,5.262403488E-1
5.673568070E0,3.117650032E0,9.647674561E-1,4.997177124E-1
5.691452225E0,3.339299679E0,1.499876976E-1,-3.249616623E-1
5.709357559E0,3.653359413E0,1.405418634E0,7.486896515E-1
5.727256424E0,3.552745819E0,5.977559090E-1,2.949762344E-1
5.745152359E0,3.300987720E0,8.483061790E-1,-1.706380844E-1
5.763048600E0,3.257264853E0,1.149704933E0,1.295550346E0
5.780943192E0,3.273119450E0,1.004442453E0,8.636932373E-1
5.798840775E0,3.195729494E0,1.054098606E0,9.026556015E-1
5.816736893E0,3.276458979E0,1.327852726E0,1.170440674E0
5.834633377E0,2.766413212E0,9.507532120E-1,1.149719238E0
5.852529068E0,3.009638309E0,6.197583675E-1,4.237880707E-1
5.870413407E0,2.994792461E0,1.265733480E0,1.277606964E0
5.888318253E0,2.808024883E0,5.581820011E-1,2.653303146E-1
5.906214493E0,3.114424706E0,1.085714102E0,1.094248772E0
5.924113358E0,2.954649448E0,1.211652279E0,8.353843689E-1
5.942009598E0,3.085072994E0,1.015283823E0,6.007604599E-1
5.959905777E0,2.993634462E0,5.734353065E-1,2.805309296E-1
