"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.373911900E-1,-1.282816976E-1,1.296561509E-1,2.431243658E-1
5.396282500E-1,-1.872301996E-1,1.369865239E-1,2.412917763E-1
5.418653110E-1,-1.927279830E-1,1.018617824E-1,2.313652188E-1
5.441023710E-1,-1.470658034E-1,4.871650413E-2,2.266310006E-1
5.463369300E-1,-7.987063378E-2,2.565634064E-2,2.319760770E-1
5.485662390E-1,-3.039054573E-2,3.680463135E-2,2.336559594E-1
5.508138580E-1,-6.108652335E-3,7.513642311E-2,2.231185287E-1
5.530515900E-1,-1.878410578E-2,1.142318025E-1,2.096794993E-1
5.552899940E-1,-4.428773001E-2,1.293507218E-1,2.058615834E-1
5.575244910E-1,-5.955936015E-2,1.090394482E-1,2.081523389E-1
5.597612460E-1,-6.505715102E-2,7.635815442E-2,2.102903575E-1
5.619984290E-1,-8.139779419E-2,6.322455406E-2,2.186897546E-1
5.642359160E-1,-1.123992056E-1,5.910121277E-2,2.318233550E-1
5.664735260E-1,-1.444696337E-1,5.482515693E-2,2.353358418E-1
5.687100980E-1,-1.547016203E-1,3.436116874E-2,2.203696370E-1
5.709475860E-1,-1.354593635E-1,8.552113548E-3,2.083050460E-1
5.731834260E-1,-9.728029370E-2,7.788531948E-3,2.122756690E-1
5.754204260E-1,-6.856962293E-2,3.023782931E-2,2.260201424E-1
5.776573030E-1,-5.421429127E-2,6.887505949E-2,2.238821089E-1
5.798946690E-1,-5.253441259E-2,8.933904022E-2,2.079996169E-1
5.821322180E-1,-5.971207842E-2,9.926560521E-2,2.092213482E-1
5.843697050E-1,-7.116580009E-2,9.101892263E-2,2.287690341E-1
5.866058500E-1,-7.635815442E-2,7.406741381E-2,2.286163121E-1
5.888438270E-1,-6.322455406E-2,4.963280261E-2,2.090686262E-1
5.910767370E-1,-4.352414981E-2,4.184427112E-2,1.970040351E-1
5.933050690E-1,-3.252857551E-2,3.802636266E-2,2.006692290E-1
5.955535440E-1,-4.001167417E-2,3.817907721E-2,2.141082734E-1
5.977908480E-1,-7.437284291E-2,5.100724846E-2,2.284636050E-1
6.000310830E-1,-1.207986027E-1,7.131851465E-2,2.367102802E-1
6.022657020E-1,-1.514945775E-1,7.437284291E-2,2.304489166E-1
6.045020300E-1,-1.383609772E-1,4.856378585E-2,2.194533348E-1
6.067398230E-1,-9.239336848E-2,7.635815535E-3,2.134974003E-1
6.089756630E-1,-3.130684420E-2,-1.786780916E-2,2.102903575E-1
6.112127840E-1,3.359758761E-3,-1.114829071E-2,2.105957866E-1
6.134497840E-1,1.527163084E-3,2.764165215E-2,2.119702399E-1
6.156867830E-1,-2.214386500E-2,6.933320314E-2,2.107485086E-1
6.179239050E-1,-5.360342562E-2,9.789115191E-2,2.069306076E-1
6.201616980E-1,-7.696902007E-2,9.712757170E-2,2.151772827E-1
6.223982700E-1,-8.506298810E-2,7.177666575E-2,2.260201424E-1
6.246358800E-1,-7.605272532E-2,2.916881628E-2,2.260201424E-1
6.268716590E-1,-5.711590126E-2,-1.237002108E-2,2.138028294E-1
6.291086580E-1,-3.649919853E-2,-3.588833287E-2,2.052507252E-1
6.313455970E-1,-1.817324013E-2,-3.985895589E-2,2.017382532E-1
6.335800320E-1,-1.679879427E-2,-2.901609987E-2,2.115120888E-1
6.358079990E-1,-1.863138936E-2,-2.290744567E-3,2.128865421E-1
6.380550080E-1,-2.657263726E-2,3.665191308E-2,2.116648108E-1
6.402822420E-1,-3.665191308E-2,8.429940045E-2,2.130392492E-1
6.425348670E-1,-4.489859566E-2,1.014036313E-1,2.167044431E-1
6.447676550E-1,-4.535674304E-2,7.956519723E-2,2.167044431E-1
6.470079500E-1,-3.665191308E-2,2.596177347E-2,2.153300047E-1
6.492389070E-1,-2.916881628E-2,-3.237585723E-2,2.089159191E-1
6.514673620E-1,-2.000583708E-2,-6.902777404E-2,1.991420686E-1
6.537162020E-1,-6.414085161E-3,-7.040221989E-2,1.992947906E-1
6.559513090E-1,7.635815535E-3,-4.046982154E-2,2.031126916E-1
6.581787260E-1,7.635815535E-3,1.908953860E-2,2.144137025E-1
6.604162140E-1,3.054326226E-4,8.964447677E-2,2.194533348E-1
6.626640780E-1,-3.665191587E-3,1.333213449E-1,2.122756690E-1
6.649038850E-1,-3.512475174E-3,1.357648075E-1,2.012801021E-1
6.671410070E-1,-9.162978269E-3,9.941831976E-2,2.035708427E-1
6.693720860E-1,-1.404990070E-2,4.734205827E-2,2.142609805E-1
6.715998080E-1,-2.122756653E-2,-5.803219974E-3,2.092213482E-1
6.738465120E-1,-1.908953860E-2,-2.535090782E-2,1.980730593E-1
6.760865020E-1,-1.267545391E-2,-1.084285788E-2,1.994474977E-1
6.783269200E-1,-1.084285788E-2,1.817324013E-2,2.069306076E-1
6.805605630E-1,-5.192354787E-3,5.451972410E-2,2.131919712E-1
6.827971960E-1,-6.108652335E-3,7.269296050E-2,2.133446932E-1
6.850340120E-1,-2.443460980E-3,6.536258012E-2,2.060143054E-1
6.872712560E-1,5.650503561E-3,4.092797264E-2,2.009746730E-1
6.895089260E-1,2.367102914E-2,1.878410578E-2,1.962404549E-1
6.917464750E-1,4.321871698E-2,5.039638374E-3,1.889100820E-1
6.939828030E-1,6.062837690E-2,1.435533352E-2,1.866193265E-1
6.962201690E-1,5.879577994E-2,4.963280261E-2,1.892155111E-1
6.984558260E-1,3.619376570E-2,9.132435173E-2,1.989893466E-1
7.006931310E-1,-4.123340361E-3,1.102611795E-1,2.061670274E-1
7.029300080E-1,-4.627304152E-2,9.407325089E-2,2.118175179E-1
7.051674350E-1,-7.452555746E-2,3.772092983E-2,2.162462920E-1
7.074049230E-1,-7.467827946E-2,-3.023782931E-2,2.159408629E-1
7.096424110E-1,-4.612032697E-2,-8.185594529E-2,2.086104751E-1
7.118748320E-1,7.941247895E-3,-9.376781434E-2,1.944078654E-1
7.141015170E-1,7.009678334E-2,-6.459899992E-2,1.828014255E-1
7.163518830E-1,1.169806942E-1,-1.221730490E-3,1.711949855E-1
7.185894320E-1,1.270599663E-1,7.131851465E-2,1.716531366E-1
7.208296660E-1,1.035416573E-1,1.264491081E-1,1.802052408E-1
7.230633700E-1,4.489859566E-2,1.579086632E-1,1.982257664E-1
7.253006140E-1,-2.916881628E-2,1.484402567E-1,2.072360367E-1
7.275384680E-1,-8.078692853E-2,8.872817457E-2,2.102903575E-1
7.297747960E-1,-9.498954564E-2,-3.207042580E-3,2.035708427E-1
7.320125280E-1,-5.482515693E-2,-9.376781434E-2,1.913535446E-1
7.342481240E-1,5.803219974E-3,-1.423316002E-1,1.782199293E-1
7.364854280E-1,6.276640296E-2,-1.264491081E-1,1.715004146E-1
7.387222450E-1,9.376781434E-2,-5.177082866E-2,1.731802970E-1
7.409596100E-1,8.368854225E-2,5.757404864E-2,1.748601794E-1
7.431968540E-1,4.841107130E-2,1.408044398E-1,1.797471046E-1
7.454344640E-1,7.024950348E-3,1.670716405E-1,1.881465018E-1
7.476709750E-1,-2.183843218E-2,1.409571618E-1,1.962404549E-1
7.499084630E-1,-3.924809024E-2,7.574728876E-2,1.983784884E-1
7.521441200E-1,-3.084869497E-2,-7.635815418E-4,1.907426715E-1
7.543767850E-1,-3.817907767E-3,-6.688974798E-2,1.809688359E-1
7.565998690E-1,2.153299935E-2,-9.529497474E-2,1.760819107E-1
7.588553620E-1,3.649919853E-2,-8.338310570E-2,1.788308024E-1
7.610929110E-1,2.764165215E-2,-3.588833287E-2,1.837177277E-1
7.633352210E-1,7.941247895E-3,3.115412779E-2,1.875356287E-1
7.655667880E-1,-4.428773187E-3,8.842274547E-2,1.864666194E-1
7.678045200E-1,-3.054326226E-4,1.078177169E-1,1.841758788E-1
7.700403600E-1,2.031126991E-2,8.674286306E-2,1.817324162E-1
7.722777250E-1,4.276056588E-2,4.505131021E-2,1.829541475E-1
7.745144810E-1,5.665775016E-2,-2.443460980E-3,1.792889535E-1
7.767516020E-1,5.238169432E-2,-3.283400834E-2,1.730275750E-1
7.789891510E-1,3.145955876E-2,-2.871066704E-2,1.753183305E-1
7.812268830E-1,-1.221730490E-3,2.290744567E-3,1.837177277E-1
7.834591830E-1,-2.153299935E-2,3.420845419E-2,1.910481006E-1
7.856823270E-1,-2.122756653E-2,4.749477282E-2,1.873829067E-1
7.879243930E-1,1.053742506E-2,3.237585723E-2,1.692096740E-1
7.901739050E-1,5.665775016E-2,-1.099557430E-2,1.534798890E-1
7.924142610E-1,8.903361112E-2,-5.161811411E-2,1.609629989E-1
7.946505900E-1,8.277224004E-2,-5.039638281E-2,1.731802970E-1
7.968850860E-1,2.703078650E-2,-1.985311974E-3,1.814269722E-1
7.991228790E-1,-4.199698567E-2,5.650503561E-2,1.835650057E-1
8.013590240E-1,-7.819075137E-2,9.117163718E-2,1.858557463E-1
8.035967560E-1,-6.490442902E-2,7.635815442E-2,1.858557463E-1
8.058325350E-1,-9.468411095E-3,1.817324013E-2,1.837177277E-1
8.080681920E-1,4.978551716E-2,-3.756821156E-2,1.802052408E-1
8.103006140E-1,8.628471941E-2,-6.017022580E-2,1.658499092E-1
8.125438390E-1,9.407325089E-2,-4.688390717E-2,1.560760736E-1
8.147813870E-1,7.376197726E-2,-1.496619824E-2,1.560760736E-1
8.170204010E-1,4.001167417E-2,2.214386500E-2,1.632537395E-1
8.192552640E-1,-2.748893574E-3,4.596760869E-2,1.826487035E-1
8.214899440E-1,-4.092797264E-2,5.161811411E-2,2.006692290E-1
8.237166290E-1,-6.078109145E-2,3.985895589E-2,1.979203373E-1
8.259658970E-1,-4.413501546E-2,5.497787148E-3,1.820378453E-1
8.281997220E-1,2.901609987E-3,-4.276056588E-2,1.689042449E-1
8.304310460E-1,5.513058975E-2,-8.506298810E-2,1.605048478E-1
8.326770780E-1,9.178250283E-2,-9.544769675E-2,1.547016203E-1
8.349148710E-1,9.147707373E-2,-4.932736978E-2,1.585195363E-1
8.371541900E-1,5.375614017E-2,3.390302137E-2,1.658499092E-1
8.393890540E-1,1.221730490E-3,1.162171140E-1,1.744020283E-1
8.416248330E-1,-4.138612002E-2,1.401935667E-1,1.765400618E-1
8.438618930E-1,-4.352414981E-2,9.529497474E-2,1.739438772E-1
8.460987100E-1,-2.932153270E-2,6.414085161E-3,1.687515229E-1
8.483359530E-1,-9.162978269E-3,-9.224065393E-2,1.673770845E-1
8.505731350E-1,3.359758761E-3,-1.434006095E-1,1.696678251E-1
8.528111730E-1,1.221730467E-2,-1.327104717E-1,1.612684280E-1
8.550474400E-1,1.603521220E-2,-7.330382615E-2,1.516472995E-1
8.572850500E-1,3.100141138E-2,1.679879380E-3,1.508837193E-1
8.595207680E-1,4.092797264E-2,6.811147183E-2,1.598939747E-1
