"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.933050690E-1,-3.073580742E0,4.866403103E0,8.699705124E0
5.955535440E-1,-2.480160713E0,4.575077057E0,7.699504852E0
5.977908480E-1,-2.212762833E0,3.503092289E0,7.040880680E0
6.000310830E-1,-2.764906645E0,2.076970100E0,7.019345284E0
6.022657020E-1,-3.559921980E0,1.143171072E0,7.733603001E0
6.045020300E-1,-4.225126743E0,1.091127157E0,8.747561455E0
6.067398230E-1,-4.262813568E0,1.753939033E0,9.270991325E0
6.089756630E-1,-3.705285788E0,2.651247501E0,8.831310272E0
6.112127840E-1,-3.073580742E0,3.359523058E0,7.805387497E0
6.134497840E-1,-2.676372051E0,3.859622955E0,6.949953556E0
6.156867830E-1,-2.401795626E0,4.162913322E0,6.680162430E0
6.179239050E-1,-2.696711063E0,3.821337700E0,7.012166977E0
6.201616980E-1,-3.319443226E0,2.842673302E0,7.689933777E0
6.223982700E-1,-3.632902861E0,1.824527264E0,8.499305725E0
6.246358800E-1,-3.592823267E0,1.290329576E0,9.129815102E0
6.268716590E-1,-3.343371391E0,1.447657704E0,9.332008362E0
6.291086580E-1,-3.131606579E0,2.015354872E0,9.018548965E0
6.313455970E-1,-2.766103029E0,2.739781857E0,8.381459236E0
6.335800320E-1,-2.259422779E0,3.700500250E0,7.889136314E0
6.358079990E-1,-2.097907305E0,4.531407833E0,7.731808186E0
6.380550080E-1,-2.843271494E0,4.403391838E0,7.839485168E0
6.402822420E-1,-3.786043644E0,3.527020693E0,7.970492363E0
6.425348670E-1,-4.132404804E0,2.517847538E0,8.121838570E0
6.447676550E-1,-3.996612072E0,1.730608940E0,8.257631302E0
6.470079500E-1,-3.763311863E0,1.320838094E0,8.279764175E0
6.492389070E-1,-3.174677372E0,1.670190215E0,8.389236450E0
6.514673620E-1,-2.723630428E0,2.475374937E0,8.602197647E0
6.537162020E-1,-2.500499725E0,3.460619688E0,8.864809990E0
6.559513090E-1,-2.481357098E0,4.248456478E0,9.020941734E0
6.581787260E-1,-2.733201742E0,4.438087940E0,9.151947975E0
6.604162140E-1,-3.338585854E0,4.087539196E0,9.346963882E0
6.626640780E-1,-3.617349625E0,3.525824070E0,9.655039787E0
6.649038850E-1,-3.790829182E0,2.467000246E0,9.631709099E0
6.671410070E-1,-3.830909014E0,1.413560033E0,9.122636795E0
6.693720860E-1,-3.044866800E0,1.375872970E0,8.438887596E0
6.715998080E-1,-2.434098721E0,2.220539331E0,7.870592117E0
6.738465120E-1,-2.663809776E0,3.077169895E0,7.585845947E0
6.760865020E-1,-3.093321562E0,3.513859987E0,7.528418064E0
6.783269200E-1,-3.223730326E0,3.501297712E0,7.646862984E0
6.805605630E-1,-3.248256683E0,2.945564747E0,7.895118237E0
6.827971960E-1,-3.213560820E0,2.221137524E0,8.249854088E0
6.850340120E-1,-3.291925669E0,1.660618901E0,8.688937187E0
6.872712560E-1,-3.199203968E0,1.690529227E0,9.118449211E0
6.895089260E-1,-2.685943365E0,2.608774900E0,9.507881165E0
6.917464750E-1,-2.274976015E0,3.940979004E0,9.643074989E0
6.939828030E-1,-2.148156643E0,4.935196877E0,9.375677109E0
6.962201690E-1,-2.335993052E0,5.194818020E0,8.739186287E0
6.984558260E-1,-2.533999205E0,4.642076015E0,7.956135273E0
7.006931310E-1,-2.663211584E0,3.255435228E0,7.232904434E0
7.029300080E-1,-3.081955671E0,1.580459356E0,6.811768055E0
7.051674350E-1,-3.571287870E0,2.488535494E-1,6.885945320E0
7.074049230E-1,-4.001996040E0,-1.112662554E-1,7.426125050E0
7.096424110E-1,-4.223331928E0,6.197410822E-1,8.262416840E0
7.118748320E-1,-3.823132277E0,2.245664120E0,9.064610481E0
7.141015170E-1,-3.049054146E0,4.024727821E0,9.578469276E0
7.163518830E-1,-2.062014818E0,5.501099110E0,9.790233612E0
7.185894320E-1,-1.396810174E0,6.069993019E0,9.752547264E0
7.208296660E-1,-1.213759303E0,5.341378212E0,9.497711182E0
7.230633700E-1,-1.703091502E0,3.466003656E0,9.148359299E0
7.253006140E-1,-2.610569477E0,1.506281853E0,8.876175880E0
7.275384680E-1,-3.581457376E0,3.056831062E-1,8.903095245E0
7.297747960E-1,-4.186243057E0,2.620140910E-1,9.002396584E0
7.320125280E-1,-3.991228104E0,1.521237016E0,9.001798630E0
7.342481240E-1,-3.397808075E0,3.321835995E0,8.732605934E0
7.364854280E-1,-2.533999205E0,4.855635166E0,8.304290771E0
7.387222450E-1,-1.771885157E0,5.758327484E0,8.094919205E0
7.409596100E-1,-1.319043517E0,5.693123341E0,8.261219978E0
7.431968540E-1,-1.401595831E0,4.596612453E0,8.853444099E0
7.454344640E-1,-2.223530531E0,2.778665304E0,9.507282257E0
7.476709750E-1,-3.147160053E0,1.064207911E0,9.878170013E0
7.499084630E-1,-3.725624800E0,4.325026870E-1,9.788438797E0
7.521441200E-1,-3.670589924E0,1.262213945E0,9.205786705E0
7.543767850E-1,-3.351148129E0,2.634497643E0,8.280961037E0
7.565998690E-1,-2.600399971E0,3.717848301E0,7.418348312E0
7.588553620E-1,-1.730010748E0,4.399802685E0,7.015157700E0
7.610929110E-1,-1.377667665E0,4.378865242E0,7.266404152E0
7.633352210E-1,-1.867598057E0,3.501895905E0,8.231309891E0
7.655667880E-1,-2.630310297E0,2.526222467E0,9.637691498E0
7.678045200E-1,-3.306880951E0,1.760519266E0,1.077248764E1
7.700403600E-1,-3.744767427E0,1.403390527E0,1.093579769E1
7.722777250E-1,-3.218346357E0,1.887338877E0,1.006720352E1
7.745144810E-1,-2.291127682E0,2.889333248E0,8.595617294E0
7.767516020E-1,-1.782054663E0,3.883551121E0,7.206583500E0
7.789891510E-1,-1.839482427E0,4.523631096E0,6.527620316E0
7.812268830E-1,-2.344966173E0,4.242474556E0,6.909873486E0
7.834591830E-1,-3.030509949E0,3.270390272E0,8.264211655E0
7.856823270E-1,-3.297907829E0,2.620140791E0,1.001755238E1
7.879243930E-1,-3.110071182E0,2.745165825E0,1.133480072E1
7.901739050E-1,-2.595614433E0,3.352942705E0,1.156271744E1
7.924142610E-1,-1.895115495E0,3.915854216E0,1.065763187E1
7.946505900E-1,-1.185643673E0,4.141975880E0,9.218947411E0
7.968850860E-1,-1.032503009E0,3.820141315E0,8.033304214E0
7.991228790E-1,-1.930409670E0,3.198605776E0,7.783253670E0
8.013590240E-1,-3.224328518E0,2.559721947E0,8.440083504E0
8.035967560E-1,-4.180261135E0,1.786242127E0,9.204590797E0
8.058325350E-1,-4.316053867E0,1.485942841E0,9.428318977E0
8.080681920E-1,-3.622733593E0,2.180459738E0,9.061619759E0
8.103006140E-1,-2.576471806E0,3.367299557E0,8.606385231E0
8.125438390E-1,-1.579262972E0,4.409373760E0,8.561519623E0
8.147813870E-1,-8.554341197E-1,4.913661480E0,8.824729919E0
8.170204010E-1,-8.883354068E-1,4.429712772E0,9.106484413E0
8.192552640E-1,-1.865205288E0,3.002992392E0,9.438488960E0
8.214899440E-1,-2.999403238E0,1.703091502E0,9.921838760E0
8.237166290E-1,-3.904488325E0,9.822536707E-1,1.042971611E1
8.259658970E-1,-4.506283283E0,9.044869542E-1,1.062891865E1
8.281997220E-1,-3.971487284E0,1.969292998E0,1.033639526E1
8.304310460E-1,-2.581257343E0,3.869792461E0,9.521040916E0
8.326770780E-1,-1.339382529E0,5.452644825E0,8.633303642E0
8.349148710E-1,-9.278169870E-1,6.128018856E0,8.102097511E0
8.371541900E-1,-1.212562919E0,5.791827202E0,8.314460754E0
8.393890540E-1,-2.160120726E0,4.319643021E0,9.166903496E0
8.416248330E-1,-3.099303484E0,2.492722988E0,1.011505985E1
8.438618930E-1,-3.555734396E0,1.325623751E0,1.053679466E1
8.460987100E-1,-3.480360508E0,1.029511929E0,1.018564796E1
8.483359530E-1,-2.976073265E0,1.327418327E0,9.326624870E0
8.505731350E-1,-2.090728760E0,2.441875458E0,8.493324280E0
8.528111730E-1,-1.404586911E0,4.044468403E0,8.263014793E0
8.550474400E-1,-1.486541033E0,5.286941528E0,8.770891190E0
8.572850500E-1,-1.849651933E0,5.766702652E0,9.515059471E0
8.595207680E-1,-2.230708838E0,4.776672363E0,9.789635658E0
8.617556920E-1,-2.650649309E0,2.637488842E0,9.351150513E0
8.639831700E-1,-2.556132793E0,9.266205430E-1,8.801400185E0
8.662201080E-1,-2.950948477E0,1.196411322E-3,8.618349075E0
8.684696200E-1,-3.562314749E0,-3.349951655E-2,8.860622406E0
8.707093050E-1,-3.245863914E0,1.532602906E0,9.304491043E0
8.729464270E-1,-2.349751949E0,3.957728624E0,9.446864128E0
8.751809850E-1,-1.950150490E0,5.550152302E0,9.104690552E0
8.774170690E-1,-1.624128342E0,5.978467464E0,8.634500504E0
8.796541900E-1,-1.216152072E0,5.450251579E0,8.744570732E0
8.818911900E-1,-1.520638824E0,4.044468403E0,9.597611427E0
8.841280670E-1,-2.516052961E0,2.437688112E0,1.072104168E1
8.863658600E-1,-3.177668571E0,1.454237938E0,1.145563793E1
8.886032870E-1,-3.094517946E0,1.596012712E0,1.148495007E1
8.908394930E-1,-2.271985054E0,3.126821041E0,1.084128094E1
8.930772250E-1,-1.208375454E0,4.880760193E0,9.780064583E0
8.953132480E-1,-1.071386337E0,5.467599869E0,8.702695847E0
8.975501860E-1,-1.503889084E0,5.108078003E0,8.160721779E0
8.997871250E-1,-1.778465390E0,4.121038914E0,8.417351723E0
9.020240020E-1,-2.538186550E0,2.444866419E0,9.290133476E0
9.042589270E-1,-3.360719442E0,1.051645517E0,1.021496010E1
9.064875640E-1,-3.282354355E0,7.328019142E-1,1.065523911E1
9.087354890E-1,-2.499901533E0,1.367498159E0,1.040818024E1
