"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.202992917E0,-2.087416947E-1,4.486113787E-2,1.407055259E-1
3.212946958E0,-2.070447356E-1,4.811978340E-2,1.217973456E-1
3.222901958E0,-1.945498288E-1,4.285501689E-2,1.032117233E-1
3.232855958E0,-1.843352765E-1,6.165959686E-2,1.104994565E-1
3.242810958E0,-1.823488325E-1,7.911091298E-2,1.389919668E-1
3.252764958E0,-2.052655965E-1,1.003719941E-1,1.608762294E-1
3.262719958E0,-2.410481423E-1,1.458688974E-1,1.911242902E-1
3.272674958E0,-2.115073055E-1,1.869937032E-1,1.728611290E-1
3.282628958E0,-1.310068369E-1,2.058797032E-1,1.065895483E-1
3.292583958E0,-4.896495864E-2,2.321065068E-1,2.316176891E-2
3.302537958E0,6.616923213E-2,1.810610592E-1,-8.116535097E-2
3.312492958E0,1.541081369E-1,-2.828617813E-3,-1.617616564E-1
3.322446958E0,1.553644985E-1,-2.690513432E-1,-1.730399579E-1
3.332401958E0,1.420502812E-1,-5.319650173E-1,-1.097051948E-1
3.342356958E0,1.400013715E-1,-6.673383713E-1,-3.361796588E-2
3.352310958E0,1.006955057E-1,-6.587134600E-1,3.683169931E-2
3.362265958E0,2.940927399E-3,-5.896686316E-1,1.003801078E-1
3.372219958E0,-1.051312163E-1,-5.571186543E-1,1.559088826E-1
3.382174958E0,-1.832632422E-1,-5.624673963E-1,1.929607391E-1
3.392128958E0,-2.439031452E-1,-5.569551587E-1,2.038991451E-1
3.402083958E0,-2.566908896E-1,-4.949751794E-1,1.921070665E-1
3.412038958E0,-2.128802836E-1,-3.915217519E-1,1.611776501E-1
3.421992958E0,-1.388979405E-1,-2.692632675E-1,1.486135423E-1
3.431947958E0,-6.032909453E-2,-1.299924701E-1,1.580107659E-1
3.441901958E0,-1.020822115E-2,-2.342585102E-2,1.505785882E-1
3.451856958E0,-5.278177559E-3,4.584243521E-2,1.268679351E-1
3.461810958E0,-2.787712030E-2,1.315988749E-1,1.394082904E-1
3.471765958E0,-4.561910033E-2,2.135214508E-1,1.158696786E-1
3.481719958E0,-6.710649282E-2,2.433044910E-1,8.026318997E-2
3.491674958E0,-9.300146997E-2,2.039062083E-1,1.120568067E-1
3.501629958E0,-1.027512923E-1,9.422937036E-2,1.624271572E-1
3.511583958E0,-1.107487679E-1,-5.451376736E-2,1.972024441E-1
3.521538958E0,-1.155244857E-1,-2.332030088E-1,1.886883974E-1
3.531492958E0,-1.076902598E-1,-2.832842767E-1,2.041035742E-1
3.541447958E0,-8.526206017E-2,-2.474812120E-1,2.450707853E-1
3.551401958E0,-6.211359799E-2,-2.062450945E-1,2.491962910E-1
3.561356958E0,-2.350199223E-2,-1.338002533E-1,2.406394035E-1
3.571311958E0,1.073001418E-2,-2.841764130E-2,2.101366222E-1
3.581265958E0,2.366344631E-2,-3.536358103E-2,1.926976889E-1
3.591220958E0,2.369673550E-2,-3.620460629E-2,1.533691883E-1
3.601174958E0,3.020715341E-2,-1.979595050E-2,1.460042000E-1
3.611129958E0,4.753740877E-2,1.301845443E-2,1.507715285E-1
3.621083958E0,8.081866056E-2,1.889128424E-2,1.583395451E-1
3.631038958E0,1.217083037E-1,-2.282178495E-3,1.618589163E-1
3.640992958E0,1.560887098E-1,3.717506537E-3,1.580798775E-1
3.650947958E0,1.741848886E-1,5.533223227E-2,1.430657655E-1
3.660902958E0,1.709303707E-1,1.141080037E-1,1.430477351E-1
3.670856958E0,1.559969485E-1,1.962566823E-1,1.309740245E-1
3.680811958E0,1.363056600E-1,2.166796476E-1,1.245649233E-1
3.690765958E0,1.154549718E-1,1.933993697E-1,1.023219302E-1
3.700720958E0,1.158591807E-1,2.622795105E-1,1.215605214E-1
3.710674958E0,1.024935767E-1,2.196281552E-1,1.172968000E-1
3.720629958E0,8.797830343E-2,1.475917399E-1,1.023313999E-1
3.730583958E0,7.629767805E-2,5.576940626E-2,8.812636882E-2
