"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.757526917E0,-9.080716553E0,-7.325765991E-1,2.850222931E0
2.767480917E0,-9.115594025E0,-7.816744995E-1,2.946472778E0
2.777435917E0,-9.131610718E0,-7.598199463E-1,2.916834412E0
2.787389917E0,-9.173074493E0,-6.891668701E-1,2.876268768E0
2.797344917E0,-9.244925079E0,-5.556445312E-1,2.771037598E0
2.807298917E0,-9.260941772E0,-3.957769775E-1,2.627635803E0
2.817253917E0,-9.203461304E0,-3.068618774E-1,2.586770782E0
2.827207917E0,-9.211694183E0,-2.260299683E-1,2.650987244E0
2.837162917E0,-9.197922821E0,-1.842668152E-1,2.757864990E0
2.847117917E0,-9.147178345E0,-2.350112915E-1,2.809806976E0
2.857071917E0,-9.101972351E0,-2.874023438E-1,2.816243591E0
2.867026917E0,-9.039402466E0,-3.487747192E-1,2.818638611E0
2.876980917E0,-8.996741180E0,-4.224215698E-1,2.909349976E0
2.886935917E0,-9.026678925E0,-5.137316895E-1,3.030298462E0
2.896889917E0,-9.142238617E0,-5.786965942E-1,3.089874573E0
2.906844917E0,-9.232351227E0,-5.682183838E-1,3.163820801E0
2.916799917E0,-9.229656830E0,-5.077441406E-1,3.215613098E0
2.926753917E0,-9.156459045E0,-4.427792358E-1,3.222199402E0
2.936708917E0,-8.999435577E0,-4.821473694E-1,3.224744110E0
2.946662917E0,-9.043893127E0,-4.391867065E-1,3.192710724E0
2.956617917E0,-9.074878693E0,-4.049079895E-1,3.072061615E0
2.966571917E0,-9.093440094E0,-4.933740234E-1,3.036435699E0
2.976526917E0,-9.089099121E0,-5.364843750E-1,3.044967957E0
2.986480917E0,-9.122330017E0,-5.298980713E-1,3.005899200E0
2.996435917E0,-9.241631927E0,-5.104385376E-1,2.949616241E0
3.006390917E0,-9.235195312E0,-4.507127380E-1,2.955304413E0
3.016344917E0,-9.182205505E0,-4.299060059E-1,2.998714142E0
3.026299917E0,-9.088500366E0,-4.481680298E-1,3.010539551E0
3.036253917E0,-9.033414917E0,-4.878355408E-1,2.953208771E0
3.046208917E0,-9.040001221E0,-5.035528564E-1,2.894231415E0
3.056162917E0,-9.051676941E0,-4.977149963E-1,2.858455811E0
3.066117917E0,-9.016649780E0,-5.105882263E-1,2.903063049E0
3.076072917E0,-9.000633087E0,-4.269122314E-1,2.981200562E0
3.086026917E0,-9.028026123E0,-3.597019958E-1,3.012485504E0
3.095981917E0,-9.120683441E0,-3.595523071E-1,2.943479004E0
3.105935917E0,-9.233698425E0,-3.945794678E-1,2.745141449E0
3.115890917E0,-9.314380646E0,-4.581971741E-1,2.675087128E0
3.125844917E0,-9.400601349E0,-5.867797852E-1,2.774031372E0
3.135799917E0,-9.534572754E0,-6.795867920E-1,2.908002777E0
3.145754917E0,-9.638456726E0,-6.744973755E-1,3.183130646E0
3.155708917E0,-9.705666962E0,-6.330335999E-1,3.468886414E0
3.165663917E0,-9.659712524E0,-6.586303711E-1,3.779041443E0
3.175617917E0,-9.656119995E0,-6.611750793E-1,3.958817596E0
3.185572917E0,-9.698481903E0,-5.313949585E-1,3.901486816E0
3.195526917E0,-9.711504822E0,-4.535568237E-1,3.954626312E0
3.205481958E0,-9.706116028E0,-5.758525085E-1,4.192332001E0
3.215436958E0,-9.684560852E0,-7.432044983E-1,4.420756989E0
3.225390958E0,-9.594148865E0,-9.355545044E-1,4.593647461E0
3.235345958E0,-9.530231781E0,-9.376501465E-1,4.736899567E0
3.245299958E0,-9.520801392E0,-6.653663635E-1,4.803511047E0
3.255254958E0,-9.715396729E0,-3.228785706E-1,4.582121429E0
3.265208958E0,-1.026235931E1,-3.034190369E-1,4.027824097E0
3.275163958E0,-1.116962265E1,-4.489164734E-1,3.435206451E0
3.285117958E0,-1.200084412E1,-7.385641479E-1,3.061733093E0
3.295072958E0,-1.299148407E1,-1.133143616E0,2.590513000E0
3.305027958E0,-1.353081253E1,-1.467997284E0,2.421514435E0
3.314981958E0,-1.358110794E1,-1.468895416E0,2.710563354E0
3.324936958E0,-1.334070786E1,-9.705816650E-1,2.752925262E0
3.334890958E0,-1.286559586E1,-3.546125793E-1,2.462379456E0
3.344845958E0,-1.222133560E1,8.711883545E-2,1.958078156E0
3.354799958E0,-1.140119110E1,4.393363953E-1,1.292711792E0
3.364754958E0,-1.059616516E1,6.057902527E-1,7.473957825E-1
3.374709958E0,-9.863139496E0,5.114863586E-1,3.770658875E-1
3.384663958E0,-9.158404999E0,3.942800903E-1,1.172062683E-1
3.394618958E0,-8.461454315E0,3.239263916E-1,-1.642085266E-1
3.404572958E0,-7.895780640E0,1.145118713E-1,-2.179467773E-1
3.414527958E0,-7.524103546E0,-1.803749084E-1,-1.437011719E-2
3.424481958E0,-7.612419891E0,-4.797523499E-1,2.134561157E-1
3.434436958E0,-7.989934845E0,-6.367758179E-1,3.944297791E-1
3.444390958E0,-8.290360107E0,-7.560777283E-1,5.478607178E-1
3.454345958E0,-8.681496735E0,-7.144642639E-1,5.460644531E-1
3.464300958E0,-9.281748505E0,-2.715353394E-1,4.276606750E-1
3.474254958E0,-9.639205170E0,4.182302856E-1,5.020559692E-1
3.484209958E0,-9.635912018E0,9.791139221E-1,7.934999084E-1
3.494163958E0,-1.021356079E1,1.296753387E0,1.325343933E0
3.504118958E0,-1.050949539E1,1.431622925E0,1.877994690E0
3.514072958E0,-1.056547897E1,1.406475220E0,2.024539948E0
3.524027958E0,-1.028825546E1,8.839118958E-1,2.020198975E0
3.533982958E0,-1.009021729E1,2.439926147E-1,2.187251587E0
3.543936958E0,-9.967622223E0,-3.379971313E-1,2.164947968E0
3.553891958E0,-9.522597656E0,-6.917115784E-1,1.976938934E0
3.563845958E0,-9.114246826E0,-8.147557068E-1,2.049537964E0
3.573800958E0,-9.078171844E0,-8.866062927E-1,2.151775360E0
3.583754958E0,-9.103768616E0,-6.870712280E-1,2.067949677E0
3.593709958E0,-8.960965576E0,-3.677851868E-1,2.220781860E0
3.603663958E0,-8.879983978E0,6.855743408E-2,2.241887970E0
3.613618958E0,-8.865015106E0,3.549119568E-1,2.369123383E0
3.623573958E0,-8.778045959E0,4.587959290E-1,2.327060852E0
3.633527958E0,-8.505612488E0,4.394860840E-1,2.142195282E0
3.643482958E0,-8.258925476E0,4.543052673E-1,1.952988739E0
3.653436958E0,-8.031697998E0,5.312452698E-1,1.781595154E0
3.663391958E0,-7.941286011E0,7.011419678E-1,1.729353790E0
3.673345958E0,-8.081244965E0,9.234297180E-1,1.880838776E0
3.683300958E0,-8.381520538E0,1.037642212E0,1.989961853E0
3.693255958E0,-8.461454315E0,1.092278595E0,2.130818939E0
3.703209958E0,-8.736432495E0,9.524693298E-1,2.398612061E0
3.713164958E0,-9.066645813E0,7.038363647E-1,2.500250702E0
3.723118958E0,-8.925339661E0,7.194039917E-1,2.692900085E0
3.733073958E0,-9.000483398E0,7.966433716E-1,2.739004211E0
3.743027958E0,-8.984167328E0,8.128097534E-1,2.688559113E0
3.752982958E0,-8.933722229E0,6.984475708E-1,2.500999146E0
3.762936958E0,-8.853189697E0,6.334826660E-1,2.218536530E0
3.772891958E0,-8.822802887E0,6.881190491E-1,2.202669525E0
3.782846958E0,-8.906478882E0,8.473878479E-1,2.508932648E0
3.792800958E0,-8.945248260E0,1.023122406E0,2.939736786E0
3.802755958E0,-9.000333710E0,1.105002136E0,3.197650452E0
3.812709958E0,-9.094188538E0,1.060993652E0,3.151696014E0
3.822664958E0,-9.258546753E0,9.421408081E-1,2.990032196E0
3.832618958E0,-9.376501465E0,8.277786255E-1,2.971919861E0
3.842573958E0,-9.261241150E0,6.322851562E-1,3.154091034E0
