"Time (s)","Temperature (°C)"
8.869717610E0,3.160546875E1
8.887609092E0,3.167187500E1
8.905494287E0,3.158203125E1
8.923397975E0,3.165625000E1
8.941292324E0,3.161328125E1
8.959189482E0,3.162109375E1
8.977081086E0,3.155859375E1
8.994975314E0,3.165625000E1
9.012869664E0,3.160546875E1
9.030763952E0,3.162109375E1
9.048658668E0,3.167187500E1
9.066549845E0,3.161328125E1
9.084447552E0,3.159765625E1
9.102329878E0,3.167968750E1
9.120236373E0,3.165625000E1
9.138130662E0,3.159765625E1
9.156023730E0,3.165625000E1
9.173919179E0,3.164062500E1
9.191801689E0,3.162890625E1
9.209710748E0,3.162890625E1
9.227602290E0,3.162109375E1
9.245499631E0,3.164062500E1
9.263389525E0,3.162890625E1
9.281285705E0,3.164843750E1
9.299179994E0,3.158984375E1
9.317074589E0,3.162890625E1
9.334968817E0,3.158984375E1
9.352863106E0,3.161328125E1
9.370757638E0,3.162890625E1
9.388651683E0,3.157421875E1
9.406544507E0,3.159765625E1
9.424440750E0,3.164843750E1
9.442334978E0,3.168359375E1
9.460229510E0,3.165234375E1
9.478123860E0,3.164062500E1
9.496018332E0,3.164843750E1
9.513912621E0,3.161328125E1
9.531794948E0,3.162890625E1
9.549701322E0,3.165625000E1
9.567595793E0,3.164062500E1
9.585490449E0,3.162109375E1
9.603375338E0,3.162109375E1
9.621279148E0,3.161328125E1
9.639173315E0,3.164062500E1
9.657067726E0,3.164062500E1
9.674962259E0,3.159765625E1
9.692844097E0,3.160546875E1
9.710750836E0,3.166406250E1
9.728645186E0,3.164062500E1
9.746539537E0,3.158984375E1
9.764421985E0,3.167968750E1
9.782328481E0,3.162109375E1
9.800222952E0,3.161328125E1
9.818117363E0,3.164062500E1
9.836011836E0,3.162890625E1
9.853906125E0,3.165625000E1
9.871788695E0,3.162890625E1
9.889694702E0,3.168359375E1
9.907589113E0,3.164453125E1
9.925487309E0,3.162109375E1
9.943378058E0,3.167187500E1
9.961272407E0,3.164843750E1
9.979166818E0,3.162109375E1
