"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.326456337E0,-3.489199877E0,4.085779953E1,-4.759219742E1
2.336444863E0,-3.501399994E0,4.057719803E1,-4.728720093E1
2.346455606E0,-2.513200045E0,4.049179840E1,-4.733599854E1
2.356448039E0,-3.196399927E0,4.085779953E1,-4.757999802E1
2.366456097E0,-2.330199957E0,4.050399780E1,-4.712859726E1
2.376446332E0,-3.391599894E0,4.039419937E1,-4.737260056E1
2.386455854E0,-2.818199873E0,4.088219833E1,-4.686019897E1
2.396447066E0,-3.415999889E0,4.068700027E1,-4.688459778E1
2.406456345E0,-3.415999889E0,4.068700027E1,-4.688459778E1
2.416456346E0,-3.598999977E0,4.029660034E1,-4.707979965E1
2.426455614E0,-2.720599890E0,4.021120071E1,-4.714080048E1
2.436455859E0,-3.123199940E0,4.058939743E1,-4.686019897E1
2.446444142E0,-2.915799856E0,4.068700027E1,-4.686019897E1
2.456455861E0,-2.293599844E0,4.067480087E1,-4.803139877E1
2.466444388E0,-3.391599894E0,4.105299759E1,-4.749459839E1
2.476455863E0,-2.720599890E0,4.040639877E1,-4.714080048E1
2.486443902E0,-3.489199877E0,4.047959900E1,-4.757999802E1
2.496456110E0,-2.635200024E0,4.032099915E1,-4.673819733E1
2.506444392E0,-3.672199965E0,4.074800110E1,-4.799480057E1
2.516455623E0,-3.135400057E0,4.069919968E1,-4.646979904E1
2.526452451E0,-2.903599977E0,4.068700027E1,-4.726279831E1
2.536456114E0,-3.964999914E0,4.084560013E1,-4.781179810E1
2.546450744E0,-2.622999907E0,4.060160065E1,-4.684799957E1
2.556455871E0,-3.769799948E0,4.074800110E1,-4.789719772E1
2.566461244E0,-2.915799856E0,4.068700027E1,-4.705540085E1
2.576456118E0,-3.281800032E0,4.047959900E1,-4.787279892E1
2.586456119E0,-3.293999910E0,4.067480087E1,-4.748239899E1
2.596455875E0,-3.476999998E0,4.047959900E1,-4.788499832E1
2.606455876E0,-3.672199965E0,4.066259766E1,-4.768980026E1
2.616444403E0,-2.330199957E0,4.078459930E1,-4.703099823E1
2.626455634E0,-3.098799944E0,4.067480087E1,-4.747019958E1
2.636444649E0,-2.891399860E0,4.047959900E1,-4.786059952E1
2.646455880E0,-3.135400057E0,4.088219833E1,-4.646979904E1
2.656444407E0,-3.098799944E0,4.047959900E1,-4.756779861E1
2.666449047E0,-3.574599981E0,4.085779953E1,-4.779959869E1
2.676444409E0,-3.208600044E0,4.058939743E1,-4.696999741E1
2.686455884E0,-3.879599810E0,4.094319916E1,-4.761660004E1
2.696451735E0,-3.220799923E0,4.078459930E1,-4.656739807E1
2.706456131E0,-3.476999998E0,4.047959900E1,-4.788499832E1
2.716447098E0,-3.684399843E0,4.113840103E1,-4.750679779E1
