"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.440700792E1,1.372836018E1,1.278442860E0,3.342158556E0
1.440944698E1,1.398692131E1,1.467576742E0,3.289488077E0
1.441188604E1,1.426942539E1,1.618404865E0,3.212877274E0
1.441432594E1,1.452080536E1,1.764444828E0,3.126689672E0
1.441676578E1,1.473866844E1,1.900908589E0,3.059654951E0
1.441920485E1,1.495892715E1,2.051736832E0,2.966284990E0
1.442164391E1,1.518397141E1,2.192988396E0,2.887279749E0
1.442408380E1,1.541380501E1,2.319875717E0,2.805880547E0
1.442652365E1,1.550478077E1,2.441974878E0,2.719692707E0
1.442896271E1,1.556702805E1,2.544921160E0,2.748421907E0
1.443140177E1,1.555505657E1,2.590409040E0,2.808274508E0
1.443384167E1,1.538028812E1,2.657443762E0,2.853762388E0
1.443628151E1,1.536113453E1,2.712507963E0,2.913614750E0
1.443872063E1,1.555505657E1,2.803483725E0,2.913614750E0
1.444115969E1,1.565082073E1,2.916006565E0,2.959102631E0
1.444359953E1,1.558857441E1,3.014164448E0,3.071625233E0
1.444603938E1,1.547844601E1,3.066834688E0,3.224847794E0
1.444847849E1,1.528452396E1,3.028528929E0,3.306246996E0
1.445091755E1,1.504511356E1,2.954312086E0,3.323005676E0
1.445335740E1,1.474824619E1,2.848971844E0,3.313429117E0
1.445579724E1,1.443701267E1,2.707719803E0,3.193724394E0
1.445823636E1,1.406832218E1,2.604773521E0,3.054866791E0
1.446067542E1,1.373793602E1,2.489856720E0,2.884885788E0
1.446311526E1,1.332854462E1,2.398880959E0,2.698145866E0
1.446555511E1,1.289042473E1,2.343816757E0,2.518588543E0
1.446799422E1,1.248342800E1,2.250447035E0,2.336637020E0
1.447043328E1,1.204530811E1,2.173835754E0,2.159473658E0
1.447287318E1,1.165028191E1,2.135530233E0,2.030192375E0
1.447531302E1,1.125286198E1,2.087648153E0,1.814723492E0
1.447775209E1,1.086262417E1,2.013431311E0,1.642348289E0
1.448019115E1,1.046520233E1,1.979913950E0,1.479549646E0
1.448263104E1,1.008932972E1,1.898514509E0,1.335903645E0
1.448507089E1,9.708667755E0,1.831479788E0,1.180287361E0
1.448750995E1,9.356735229E0,1.788385868E0,1.024671078E0
1.448994901E1,9.043108940E0,1.716562986E0,9.073601365E-1
1.449238891E1,8.724692345E0,1.647134066E0,7.852610350E-1
1.449482875E1,8.497253418E0,1.580099344E0,6.487974524E-1
1.449726782E1,8.262632370E0,1.525035024E0,5.697922111E-1
1.449970688E1,7.984917164E0,1.505882263E0,4.883928299E-1
1.450214677E1,7.788601398E0,1.446029782E0,3.782642782E-1
1.450458662E1,7.652137280E0,1.371812701E0,3.184118271E-1
1.450702568E1,7.522856236E0,1.295201659E0,2.441947460E-1
1.450946474E1,7.407939434E0,1.223378658E0,1.604012996E-1
1.451190464E1,7.352875233E0,1.156343818E0,8.139604330E-2
1.451434448E1,7.278658390E0,1.067762256E0,3.590815514E-2
1.451678354E1,7.295416832E0,1.015092015E0,-5.267349258E-2
1.451922261E1,7.285840034E0,9.408749342E-1,-1.628020406E-1
1.452166250E1,7.314569950E0,8.905988932E-1,-2.274426967E-1
1.452410235E1,7.372027874E0,8.139877319E-1,-2.968715727E-1
1.452654141E1,7.386392117E0,6.918886900E-1,-3.615122139E-1
1.452898047E1,7.439062595E0,6.152775884E-1,-4.620643854E-1
1.453142037E1,7.503703117E0,5.458486676E-1,-4.931876659E-1
1.453386021E1,7.563555717E0,4.668434262E-1,-5.243109465E-1
1.453629933E1,7.611437798E0,4.381142259E-1,-5.745869875E-1
1.453873839E1,7.726354122E0,3.734735548E-1,-5.865575075E-1
1.454117823E1,7.826906681E0,3.255915940E-1,-5.506460071E-1
1.454361808E1,7.946611881E0,3.160151839E-1,-4.907935560E-1
1.454605719E1,8.047163010E0,3.351680040E-1,-3.519358337E-1
1.454849625E1,8.214750290E0,3.758676648E-1,-2.202604115E-1
