"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.106989610E-1,5.132966116E-2,-1.360829771E-1,9.966158122E-2
6.131376060E-1,6.110349670E-2,-1.311960667E-1,9.843984991E-2
6.155770860E-1,6.476868689E-2,-1.373047084E-1,9.721811861E-2
6.180172940E-1,6.354695559E-2,-1.275308728E-1,9.843984991E-2
6.204567210E-1,6.843387336E-2,-1.214222312E-1,9.966158122E-2
6.228953670E-1,7.087732852E-2,-1.116483957E-1,1.008833051E-1
6.253348460E-1,6.965560466E-2,-1.030962914E-1,9.721811861E-2
6.277750540E-1,7.209905982E-2,-9.332245588E-2,9.721811861E-2
6.302144810E-1,7.332079113E-2,-8.721381426E-2,9.721811861E-2
6.326531270E-1,7.698597759E-2,-8.110515773E-2,9.599639475E-2
6.350925540E-1,7.942944020E-2,-7.499651611E-2,9.477466345E-2
6.375328150E-1,8.431635797E-2,-7.377478480E-2,9.355293214E-2
6.399722420E-1,8.798154444E-2,-7.133132219E-2,9.599639475E-2
6.424108880E-1,9.042500705E-2,-6.888787448E-2,9.966158122E-2
6.448503150E-1,9.653364867E-2,-6.766614318E-2,9.966158122E-2
6.472905750E-1,9.897711128E-2,-6.766614318E-2,9.843984991E-2
6.497300020E-1,1.075292155E-1,-7.377478480E-2,9.966158122E-2
6.521686480E-1,1.136378646E-1,-8.232688904E-2,9.843984991E-2
6.546080750E-1,1.197465137E-1,-8.477035165E-2,1.008833051E-1
6.570483360E-1,1.221899688E-1,-8.599208295E-2,1.033267677E-1
6.594877630E-1,1.258551478E-1,-9.087899327E-2,1.033267677E-1
6.619264080E-1,1.246334240E-1,-9.698764980E-2,1.021050364E-1
6.643658360E-1,1.270768940E-1,-1.006528288E-1,1.008833051E-1
6.668060440E-1,1.270768940E-1,-1.055397540E-1,9.843984991E-2
6.692455230E-1,1.270768940E-1,-1.043180227E-1,9.599639475E-2
6.716841690E-1,1.295203567E-1,-1.092049330E-1,9.233120084E-2
6.741235960E-1,1.270768940E-1,-1.079832166E-1,8.866601437E-2
6.765638040E-1,1.246334240E-1,-1.165353060E-1,8.255736530E-2
6.790032310E-1,1.258551478E-1,-1.177570373E-1,7.889217883E-2
6.814419290E-1,1.282986104E-1,-1.165353060E-1,7.400526106E-2
6.838813560E-1,1.282986104E-1,-1.238656938E-1,7.156179845E-2
6.863215650E-1,1.295203567E-1,-1.189787686E-1,7.034007460E-2
6.887609920E-1,1.295203567E-1,-1.299743354E-1,6.423142552E-2
6.911996380E-1,1.282986104E-1,-1.360829771E-1,6.178796291E-2
6.936391170E-1,1.221899688E-1,-1.519654691E-1,5.567932129E-2
6.960793250E-1,1.209682375E-1,-1.592958421E-1,5.445758998E-2
6.985187520E-1,1.136378646E-1,-1.776217818E-1,4.834894091E-2
7.009573980E-1,1.111944020E-1,-1.873956174E-1,4.468375444E-2
7.033968250E-1,1.087509468E-1,-1.922825426E-1,3.979683667E-2
7.058370860E-1,1.087509468E-1,-1.947259903E-1,3.124472871E-2
7.082765130E-1,1.136378646E-1,-1.922825426E-1,2.391435020E-2
7.107151580E-1,1.136378646E-1,-1.886173487E-1,1.780570298E-2
7.131545860E-1,1.124161333E-1,-1.800652444E-1,1.291878521E-2
7.155948460E-1,1.099726781E-1,-1.751783192E-1,8.031867445E-3
7.180342730E-1,1.038640290E-1,-1.641827673E-1,1.923220698E-3
7.204729190E-1,1.014205664E-1,-1.556306481E-1,-4.185426515E-3
7.229123460E-1,9.164673090E-2,-1.421916336E-1,-7.850615308E-3
7.253526060E-1,8.553808182E-2,-1.299743354E-1,-1.273753308E-2
7.277920330E-1,7.820770890E-2,-1.153135896E-1,-1.640272141E-2
7.302306790E-1,7.209905982E-2,-1.018745601E-1,-1.884618029E-2
7.326701060E-1,6.476868689E-2,-9.210072458E-2,-2.617655881E-2
7.351103670E-1,5.743830651E-2,-7.743997872E-2,-2.984174527E-2
7.375497940E-1,5.010793358E-2,-6.766614318E-2,-3.472866118E-2
7.399884400E-1,4.277755320E-2,-5.911403894E-2,-3.961557895E-2
7.424278670E-1,3.544718027E-2,-4.934020340E-2,-4.572422802E-2
7.448681270E-1,2.445161343E-2,-4.811847210E-2,-5.183286965E-2
7.473075540E-1,1.712123677E-2,-4.445328563E-2,-5.671978742E-2
