"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.202065720E-1,2.919243574E-1,4.313062727E-1,9.772287369E0
6.224562060E-1,2.919243574E-1,4.169493318E-1,9.753145218E0
6.246888710E-1,2.967100143E-1,4.313062727E-1,9.772287369E0
6.269195850E-1,2.913261652E-1,4.121637046E-1,9.762716293E0
6.291651900E-1,3.110669553E-1,4.307080805E-1,9.777072906E0
6.314032270E-1,3.110669553E-1,4.450650215E-1,9.777072906E0
6.336418140E-1,3.062812984E-1,4.408775866E-1,9.772287369E0
6.358726480E-1,2.967100143E-1,4.360919297E-1,9.781859398E0
6.381002490E-1,2.961117923E-1,4.169493318E-1,9.767501831E0
6.403503100E-1,2.913261652E-1,4.121637046E-1,9.781859398E0
6.425860890E-1,3.104687333E-1,4.073780477E-1,9.767501831E0
6.448233930E-1,2.919243574E-1,4.217349887E-1,9.767501831E0
6.470502000E-1,3.062812984E-1,4.360919297E-1,9.772287369E0
6.492972700E-1,3.014956415E-1,4.217349887E-1,9.772287369E0
6.515331710E-1,3.110669553E-1,4.265206456E-1,9.762716293E0
6.537692550E-1,2.871387303E-1,4.265206456E-1,9.743574142E0
6.559946580E-1,2.919243574E-1,4.265206456E-1,9.772287369E0
6.582448410E-1,3.062812984E-1,4.313062727E-1,9.767501831E0
6.604803760E-1,2.823530734E-1,4.313062727E-1,9.772287369E0
6.627200610E-1,3.008974493E-1,4.025924206E-1,9.777072906E0
6.649540080E-1,3.158525825E-1,4.259224236E-1,9.758528709E0
6.671918010E-1,3.110669553E-1,4.259224236E-1,9.781859398E0
6.694275190E-1,3.062812984E-1,4.313062727E-1,9.781859398E0
6.716645190E-1,2.919243574E-1,4.265206456E-1,9.767501831E0
6.738983440E-1,2.913261652E-1,4.169493318E-1,9.772287369E0
6.761242960E-1,2.961117923E-1,4.217349887E-1,9.781859398E0
6.783642870E-1,2.919243574E-1,4.265206456E-1,9.772287369E0
6.806158740E-1,3.014956415E-1,4.265206456E-1,9.762716293E0
6.828513480E-1,2.865405083E-1,4.169493318E-1,9.767501831E0
6.850892630E-1,2.865405083E-1,4.217349887E-1,9.781859398E0
6.873209510E-1,2.727817893E-1,4.217349887E-1,9.762716293E0
6.895590500E-1,2.919243574E-1,4.313062727E-1,9.762716293E0
6.917955610E-1,3.008974493E-1,4.169493318E-1,9.781859398E0
6.940333540E-1,2.961117923E-1,4.169493318E-1,9.772287369E0
6.962688280E-1,2.913261652E-1,4.217349887E-1,9.781859398E0
6.985055220E-1,2.967100143E-1,4.360919297E-1,9.786644936E0
7.007425830E-1,2.919243574E-1,4.265206456E-1,9.781859398E0
7.029804370E-1,2.967100143E-1,4.217349887E-1,9.762716293E0
7.052163370E-1,2.967100143E-1,4.313062727E-1,9.786644936E0
7.074530930E-1,2.919243574E-1,4.217349887E-1,9.757930756E0
7.096899090E-1,3.062812984E-1,4.265206456E-1,9.767501831E0
7.119277020E-1,2.823530734E-1,4.313062727E-1,9.777072906E0
7.141634810E-1,3.014956415E-1,4.217349887E-1,9.753145218E0
7.164000530E-1,3.062812984E-1,4.360919297E-1,9.777072906E0
7.186341850E-1,2.961117923E-1,4.265206456E-1,9.786644936E0
7.208639210E-1,3.152543902E-1,4.067798555E-1,9.772287369E0
7.231105640E-1,2.769692242E-1,4.169493318E-1,9.767501831E0
7.253473800E-1,2.967100143E-1,4.217349887E-1,9.757930756E0
7.275868810E-1,3.158525825E-1,4.211367965E-1,9.767501831E0
7.298219890E-1,3.062812984E-1,4.265206456E-1,9.757930756E0
7.320577680E-1,3.056831062E-1,4.073780477E-1,9.772287369E0
7.342943400E-1,3.152543902E-1,4.115654826E-1,9.781859398E0
7.365311570E-1,2.919243574E-1,4.313062727E-1,9.772287369E0
7.387689500E-1,3.062812984E-1,4.217349887E-1,9.762716293E0
7.410048510E-1,2.961117923E-1,4.169493318E-1,9.777072906E0
7.432416670E-1,2.967100143E-1,4.313062727E-1,9.767501831E0
7.454784840E-1,3.062812984E-1,4.360919297E-1,9.772287369E0
7.477162760E-1,3.014956415E-1,4.265206456E-1,9.772287369E0
7.499520550E-1,2.967100143E-1,4.169493318E-1,9.762716293E0
7.521886890E-1,2.871387303E-1,4.313062727E-1,9.786644936E0
7.544257490E-1,2.823530734E-1,4.456632137E-1,9.777072906E0
7.566634810E-1,3.056831062E-1,4.211367965E-1,9.801001549E0
7.588991380E-1,3.056831062E-1,4.211367965E-1,9.796216011E0
7.611329020E-1,3.014956415E-1,4.169493318E-1,9.767501831E0
7.633577560E-1,3.056831062E-1,4.073780477E-1,9.772287369E0
7.655979300E-1,2.961117923E-1,4.217349887E-1,9.781859398E0
7.678437180E-1,3.014956415E-1,4.313062727E-1,9.753145218E0
7.700862110E-1,2.775674164E-1,4.313062727E-1,9.786644936E0
7.723229660E-1,2.871387303E-1,4.313062727E-1,9.777072906E0
7.745581950E-1,2.817548811E-1,4.073780477E-1,9.762716293E0
7.767934250E-1,2.967100143E-1,4.265206456E-1,9.772287369E0
7.790304850E-1,2.967100143E-1,4.265206456E-1,9.786644936E0
7.812673020E-1,3.014956415E-1,4.265206456E-1,9.777072906E0
7.835048510E-1,3.062812984E-1,4.313062727E-1,9.767501831E0
7.857406300E-1,3.062812984E-1,4.217349887E-1,9.772287369E0
7.879774460E-1,2.967100143E-1,4.265206456E-1,9.777072906E0
7.902143230E-1,3.014956415E-1,4.121637046E-1,9.757930756E0
7.924521160E-1,2.769692242E-1,4.073780477E-1,9.767501831E0
7.946878950E-1,2.823530734E-1,4.360919297E-1,9.757930756E0
7.969244670E-1,2.919243574E-1,4.313062727E-1,9.767501831E0
7.991612840E-1,2.871387303E-1,4.217349887E-1,9.767501831E0
8.013990770E-1,3.008974493E-1,4.121637046E-1,9.772287369E0
8.036349170E-1,3.014956415E-1,4.313062727E-1,9.772287369E0
8.058714890E-1,2.871387303E-1,4.265206456E-1,9.762716293E0
8.081083660E-1,3.014956415E-1,4.360919297E-1,9.762716293E0
8.103434730E-1,3.014956415E-1,4.265206456E-1,9.767501831E0
8.125676560E-1,2.817548811E-1,4.217349887E-1,9.777072906E0
8.148074020E-1,2.961117923E-1,4.169493318E-1,9.791430473E0
8.170558760E-1,3.008974493E-1,4.211367965E-1,9.796216011E0
8.192965380E-1,2.817548811E-1,4.169493318E-1,9.796216011E0
8.215320730E-1,3.062812984E-1,4.217349887E-1,9.767501831E0
8.237642500E-1,2.913261652E-1,4.217349887E-1,9.781859398E0
8.259967330E-1,2.919243574E-1,4.504488707E-1,9.767501831E0
8.282406300E-1,2.871387303E-1,4.265206456E-1,9.772287369E0
