"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.013658171E0,8.015399933E0,2.613239861E1,-3.688059998E1
4.023670134E0,8.661999702E0,2.653499985E1,-3.566059875E1
4.033658904E0,8.271599770E0,2.615679932E1,-3.556299973E1
4.043670378E0,8.735199928E0,2.618120003E1,-3.473339844E1
4.053670378E0,9.064599991E0,2.605920029E1,-3.592900085E1
4.063670134E0,7.917799950E0,2.594939995E1,-3.657559967E1
4.073670378E0,9.503799438E0,2.572979927E1,-3.429420090E1
4.083658660E0,8.918199539E0,2.609580040E1,-3.422100067E1
4.093670378E0,8.625399590E0,2.665699959E1,-3.445280075E1
4.103658416E0,9.027999878E0,2.609580040E1,-3.462360001E1
4.113670134E0,8.173999786E0,2.653499985E1,-3.557519913E1
4.123658416E0,8.442399979E0,2.646179962E1,-3.496519852E1
4.133670378E0,9.125599861E0,2.627879906E1,-3.472119904E1
4.143658416E0,9.442799568E0,2.616899872E1,-3.540439987E1
4.153669890E0,8.771800041E0,2.625440025E1,-3.594120026E1
4.163669402E0,7.893399715E0,2.624219894E1,-3.608760071E1
4.173670134E0,8.564399719E0,2.644960022E1,-3.535559845E1
4.183658171E0,8.918199539E0,2.609580040E1,-3.433079910E1
