"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.684023780E-1,-4.836492538E0,3.381058455E0,1.672583008E1
4.706345550E-1,-4.430909157E0,3.131008387E0,1.765962982E1
4.728707610E-1,-3.805784464E0,2.209173441E0,1.751426506E1
4.751081880E-1,-3.506681681E0,1.066600680E0,1.639861107E1
4.773450650E-1,-3.518645763E0,6.532405615E-1,1.593141270E1
4.795790740E-1,-3.314059258E0,6.239284873E-1,1.540917969E1
4.818072230E-1,-2.779861689E0,7.052844763E-1,1.470329666E1
4.840566130E-1,-2.507079840E0,5.808576941E-1,1.390947819E1
4.862880580E-1,-2.403590441E0,4.576273263E-1,1.331007576E1
4.885320160E-1,-2.593221426E0,3.200400174E-1,1.277886963E1
4.907651100E-1,-2.979662418E0,2.129612118E-1,1.235115242E1
4.930036960E-1,-3.447459221E0,2.069791555E-1,1.212323570E1
4.952392300E-1,-3.775874138E0,3.080759048E-1,1.204367447E1
4.974761080E-1,-3.834498405E0,4.815555513E-1,1.191864967E1
4.997134120E-1,-3.464807272E0,7.208378315E-1,1.167876911E1
5.019519990E-1,-3.012563705E0,1.016949654E0,1.135334492E1
5.041868010E-1,-2.468196630E0,1.421336651E0,1.107159042E1
5.064233730E-1,-1.952543259E0,1.830509305E0,1.089870930E1
5.086596410E-1,-1.413560033E0,2.301297188E0,1.079342461E1
5.108968840E-1,-1.051645517E0,2.807379246E0,1.079103184E1
5.131306480E-1,-7.788637877E-1,3.151945591E0,1.089332485E1
5.153559290E-1,-5.449653864E-1,3.458825111E0,1.093759251E1
5.175960420E-1,-4.600201547E-1,3.526422262E0,1.060439205E1
5.198464690E-1,-1.884347796E-1,3.050250769E0,9.311071396E0
5.220806610E-1,-5.515456200E-1,2.561516523E0,7.701299667E0
5.243083830E-1,-1.104287624E0,2.132004976E0,5.327021599E0
5.265539280E-1,-1.624726534E0,2.057827473E0,2.523231506E0
5.287915370E-1,-1.822732687E0,2.202593327E0,-3.948157281E-2
5.310311620E-1,-8.560323119E-1,2.188236237E0,-1.150947690E0
5.332648650E-1,3.792623878E-1,2.325823545E0,-8.063812256E-1
5.355019860E-1,1.328614831E0,2.545963287E0,1.369891018E-1
5.377406950E-1,1.878365755E0,2.629113913E0,1.014556766E0
5.399750700E-1,2.304886341E0,2.742773056E0,1.800000787E0
5.422119480E-1,2.555534601E0,2.893520832E0,2.498705149E0
5.444482150E-1,2.615953445E0,3.086143017E0,3.099303484E0
5.466857640E-1,2.562713146E0,3.233301640E0,3.480360508E0
5.489222140E-1,2.342573404E0,3.312862873E0,3.559323788E0
5.511593960E-1,1.890329838E0,3.486940861E0,3.530609846E0
5.533962740E-1,1.156331539E0,3.680759430E0,3.357130051E0
5.556350430E-1,-1.094716340E-1,3.915256023E0,3.297309637E0
5.578693570E-1,-2.099701881E0,4.231108665E0,3.531208038E0
5.601064790E-1,-4.369294167E0,4.215555191E0,3.987040758E0
5.623424410E-1,-6.881159782E0,4.527220249E0,4.712066174E0
5.645798070E-1,-9.043074608E0,4.914259434E0,5.597410202E0
5.668163790E-1,-1.023948669E1,5.053641319E0,6.263811588E0
5.690535000E-1,-1.049252701E1,5.007579803E0,6.661618233E0
5.712908660E-1,-1.013599682E1,4.881956577E0,6.812964439E0
5.735293300E-1,-9.625128746E0,4.778466702E0,6.856035233E0
5.757637050E-1,-9.156135559E0,4.737788677E0,6.836892605E0
5.780007050E-1,-8.729615211E0,4.731806755E0,6.778866768E0
5.802367280E-1,-8.411369324E0,4.794618607E0,6.681358814E0
5.824741550E-1,-8.209176064E0,4.844269276E0,6.616154671E0
5.847109710E-1,-8.020741463E0,4.913661480E0,6.531807423E0
5.869480320E-1,-7.766504288E0,4.966901779E0,6.582056999E0
5.891822850E-1,-7.170691490E0,4.899304390E0,6.835696220E0
5.914092130E-1,-6.236892223E0,4.721039295E0,7.183253765E0
5.936434660E-1,-5.079364300E0,4.400400639E0,7.466204643E0
5.958801600E-1,-3.728017569E0,3.943371773E0,7.770093441E0
5.981224700E-1,-2.565704107E0,3.533002615E0,7.886145115E0
6.003716160E-1,-1.608574986E0,3.183650494E0,7.967501163E0
6.026084320E-1,-6.448656917E-1,2.948555708E0,8.071588516E0
6.048441500E-1,3.092723191E-1,2.784647465E0,8.266604424E0
6.070762050E-1,1.010369420E0,2.691327333E0,8.516654015E0
6.093178440E-1,1.568495274E0,2.672184706E0,8.831908226E0
6.115525850E-1,2.030908108E0,2.678166628E0,9.112466812E0
6.137903780E-1,2.178664923E0,2.670390129E0,9.209376335E0
6.160256080E-1,1.962712765E0,2.612364054E0,9.083154678E0
6.182629730E-1,1.501496196E0,2.466402054E0,9.007781029E0
6.204997280E-1,9.786644578E-1,2.252842426E0,9.337391853E0
6.227365450E-1,2.943171859E-1,1.992623091E0,9.955936432E0
6.249736660E-1,-5.162515044E-1,1.689931035E0,1.071206856E1
6.272121310E-1,-1.267597795E0,1.335793257E0,1.116849995E1
6.294430880E-1,-1.730010748E0,8.404789567E-1,1.121755219E1
6.316689180E-1,-2.422732830E0,-3.038884699E-1,1.068335533E1
6.339196510E-1,-2.657827854E0,-8.440681696E-1,1.035314560E1
6.361572600E-1,-2.529811859E0,-1.045663476E0,1.016889763E1
6.383978000E-1,-2.362912416E0,-1.200598717E0,9.975079536E0
6.406312590E-1,-2.261217356E0,-1.277169108E0,9.704689980E0
6.428685020E-1,-2.182852507E0,-1.267597795E0,9.514460564E0
6.451066620E-1,-2.156531334E0,-1.157527924E0,9.409774780E0
6.473410370E-1,-2.154736757E0,-1.018744230E0,9.394820213E0
6.495751680E-1,-2.172084808E0,-8.799605370E-1,9.423533440E0
6.517998380E-1,-2.054836512E0,-7.716853023E-1,9.366703987E0
6.540403170E-1,-1.922633052E0,-6.675975323E-1,9.205786705E0
6.562883640E-1,-1.752144337E0,-6.017948985E-1,8.921041489E0
6.585262180E-1,-1.503290772E0,-4.941178858E-1,8.570492744E0
6.607570530E-1,-1.149751306E0,-4.211367965E-1,8.239685059E0
6.630009490E-1,-7.196413875E-1,-3.068794906E-1,7.938189030E0
6.652353240E-1,-2.267199457E-1,-1.310070455E-1,7.713861942E0
6.674744600E-1,3.427718580E-1,5.264209956E-2,7.518248558E0
6.697084080E-1,9.463613629E-1,2.213360965E-1,7.294519901E0
6.719458340E-1,1.554736495E0,4.378865361E-1,7.089933395E0
6.741826510E-1,2.201396942E0,6.394818425E-1,6.862017155E0
6.764197110E-1,2.830111027E0,8.991031051E-1,6.600601196E0
6.786539040E-1,3.444468260E0,1.173081279E0,6.357729912E0
6.808835780E-1,3.987040758E0,1.472184181E0,6.128616810E0
6.831298550E-1,4.562514782E0,2.237887383E0,6.218348026E0
6.853667330E-1,4.969892502E0,3.133401155E0,6.654439926E0
6.876048310E-1,5.178068161E0,3.594617844E0,6.564708710E0
6.898359710E-1,5.242076397E0,3.796213150E0,6.154938221E0
6.920771210E-1,5.194219589E0,3.894917011E0,5.734997749E0
6.943137540E-1,5.050052166E0,4.056432724E0,5.456831932E0
6.965524020E-1,4.823930264E0,4.298706055E0,5.425725460E0
6.987895230E-1,4.482355118E0,4.637888432E0,5.589035511E0
7.010242030E-1,4.059423447E0,4.968696117E0,5.799005508E0
7.032608980E-1,3.520440340E0,5.291129112E0,6.022136211E0
7.054970430E-1,2.915654421E0,5.615356445E0,6.202196121E0
7.077346530E-1,2.285743713E0,5.854040623E0,6.310471535E0
7.099714690E-1,1.650449395E0,6.016154289E0,6.347560406E0
7.122083470E-1,8.422735929E-1,5.836692810E0,6.449853420E0
7.144456510E-1,-3.631108403E-1,4.872385025E0,6.860222340E0
7.166840550E-1,-8.650053740E-1,4.617549419E0,6.832107067E0
7.189184300E-1,-1.316650629E0,4.324428558E0,6.494719028E0
7.211552460E-1,-1.503889084E0,4.118646145E0,6.149554253E0
7.233915130E-1,-1.575075507E0,3.944568157E0,5.787041664E0
7.256288790E-1,-1.607976794E0,3.855435371E0,5.491528034E0
7.278655120E-1,-1.703091502E0,3.748356581E0,5.261816978E0
7.301025120E-1,-1.737189293E0,3.634697676E0,5.099703312E0
7.323396330E-1,-1.886142492E0,3.541975737E0,4.974080086E0
7.345781590E-1,-2.035693884E0,3.453441381E0,4.906482697E0
7.368127780E-1,-2.112264156E0,3.393022537E0,4.829314232E0
7.390498990E-1,-2.160718918E0,3.336791277E0,4.762315273E0
7.412861670E-1,-2.179861546E0,3.289532900E0,4.671388149E0
7.435235320E-1,-2.135594130E0,3.303889751E0,4.566701889E0
7.457602870E-1,-1.981257200E0,3.320639610E0,4.472783566E0
7.479969820E-1,-1.821536183E0,3.352344513E0,4.354937077E0
7.502309910E-1,-1.658226132E0,3.350549936E0,4.242474556E0
7.524609100E-1,-1.485344648E0,3.281756163E0,4.091726780E0
7.547072480E-1,-1.402792215E0,3.062813044E0,3.596412420E0
7.569441860E-1,-1.358525038E0,2.859423161E0,3.005983353E0
7.591833220E-1,-1.161117196E0,2.790629387E0,2.764906645E0
7.614177580E-1,-8.392825127E-1,2.828914642E0,2.767897606E0
7.636545750E-1,-4.456632137E-1,2.965903759E0,2.914458036E0
7.658912690E-1,-1.860419661E-1,3.090330362E0,3.021536827E0
7.681282680E-1,1.076770201E-2,3.092125177E0,2.994617462E0
7.703671600E-1,1.489532143E-1,3.009572744E0,2.895913601E0
7.725984830E-1,2.536391914E-1,2.869592667E0,2.754138947E0
7.748262050E-1,3.373879790E-1,2.691925526E0,2.712264538E0
7.770743750E-1,4.737788737E-1,2.493919373E0,2.713460922E0
7.793119840E-1,6.041877270E-1,2.295315027E0,2.796013355E0
7.815517310E-1,7.686942816E-1,2.110469580E0,2.879163742E0
7.837859220E-1,9.182456732E-1,1.935195327E0,3.028715372E0
7.860227990E-1,1.067797065E0,1.746162295E0,3.149552822E0
7.882615080E-1,1.227517962E0,1.570888042E0,3.284747362E0
7.904958220E-1,1.401595831E0,1.400399446E0,3.382254839E0
7.927328830E-1,1.575075507E0,1.215553880E0,3.522234917E0
7.949686620E-1,1.752742529E0,1.006181955E0,3.690928936E0
7.972063320E-1,1.972284079E0,8.243274093E-1,4.003192425E0
7.994458350E-1,2.212164640E0,6.664010882E-1,4.316053867E0
8.016909520E-1,2.494517565E0,5.359922647E-1,4.690530777E0
8.039170860E-1,2.860021353E0,5.090730190E-1,5.108676434E0
8.061557340E-1,3.298506021E0,5.910272002E-1,5.517848969E0
8.083874230E-1,3.593421459E0,6.514459848E-1,5.940182209E0
8.106272310E-1,3.835096598E0,6.891329288E-1,6.323632240E0
8.128631930E-1,4.004388809E0,6.658028960E-1,6.668796539E0
8.151006190E-1,4.086941242E0,5.676971674E-1,6.951149940E0
8.173387180E-1,4.050450325E0,4.522434771E-1,7.118049145E0
8.195769990E-1,3.875176191E0,2.829512656E-1,7.144968510E0
8.218011200E-1,3.586841106E0,1.016949639E-1,6.980462074E0
8.240500210E-1,3.240479946E0,-1.214357466E-1,6.720242500E0
8.262831140E-1,2.837887764E0,-3.433700502E-1,6.378666878E0
8.285240810E-1,2.464009047E0,-5.461617708E-1,5.998806477E0
8.307574800E-1,2.081157446E0,-7.489534616E-1,5.599802971E0
8.329949070E-1,1.731805444E0,-9.427721500E-1,5.205585480E0
8.352317230E-1,1.468594909E0,-1.070788145E0,4.893920422E0
8.374687840E-1,1.224527001E0,-1.185643673E0,4.634299278E0
8.397059050E-1,1.033699393E0,-1.253240824E0,4.432105541E0
8.419443080E-1,8.991031051E-1,-1.313061476E0,4.350151539E0
8.441786830E-1,7.028916478E-1,-1.362712502E0,4.276572227E0
8.464157440E-1,5.581258535E-1,-1.488933921E0,4.151547432E0
8.486518280E-1,4.187439680E-1,-1.600798368E0,4.050450325E0
8.508894990E-1,2.883351147E-1,-1.713261008E0,3.944568157E0
8.531262540E-1,2.051845491E-1,-1.864607096E0,3.910470486E0
8.553634370E-1,1.507478207E-1,-1.998006940E0,3.886542082E0
8.576015960E-1,1.483550072E-1,-2.155334949E0,3.862613916E0
8.598385960E-1,1.938186288E-1,-2.323430777E0,3.882952929E0
8.620732150E-1,3.014956415E-1,-2.487937450E0,3.926621914E0
8.643096650E-1,4.037888348E-1,-2.638087034E0,4.004388809E0
8.665461150E-1,5.874379873E-1,-2.837289333E0,4.058825493E0
8.687836640E-1,7.698906660E-1,-3.113062143E0,4.127619267E0
8.710202970E-1,9.804590940E-1,-3.451048374E0,4.153940201E0
8.732573580E-1,1.234098315E0,-3.789632797E0,4.166502476E0
8.754944180E-1,1.496710539E0,-4.181457520E0,4.174279213E0
8.777330050E-1,1.770090580E0,-4.543372154E0,4.039084435E0
8.799677460E-1,1.997408748E0,-4.856831551E0,3.841676712E0
8.822043790E-1,2.224726915E0,-5.160121918E0,3.572484255E0
8.844406470E-1,2.408974171E0,-5.472385406E0,3.336193085E0
8.866780120E-1,2.563909531E0,-5.761318684E0,3.233301640E0
8.889150730E-1,2.638087034E0,-5.972485542E0,3.157927752E0
