"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.211552460E-1,1.482569933E0,-3.123659372E0,-2.660318017E-1
7.233915130E-1,1.496161699E0,-3.260951281E0,-3.043636084E-1
7.256288790E-1,1.503644824E0,-3.386178732E0,-3.379611969E-1
7.278655120E-1,1.508684397E0,-3.510031700E0,-3.714060783E-1
7.301025120E-1,1.511433363E0,-3.628997803E0,-4.011857510E-1
7.323396330E-1,1.509448051E0,-3.738189936E0,-4.286746979E-1
7.345781590E-1,1.510058880E0,-3.834095716E0,-4.521929920E-1
7.368127780E-1,1.508531690E0,-3.919005871E0,-4.685336351E-1
7.390498990E-1,1.502270341E0,-3.989255428E0,-4.822781086E-1
7.412861670E-1,1.492649198E0,-4.044844151E0,-4.935791194E-1
7.435235320E-1,1.481806397E0,-4.092033386E0,-4.999932051E-1
7.457602870E-1,1.470199943E0,-4.123340607E0,-5.051855445E-1
7.479969820E-1,1.451110363E0,-4.150829315E0,-5.140430927E-1
7.502309910E-1,1.427439332E0,-4.166100979E0,-5.166392922E-1
7.524609100E-1,1.403768301E0,-4.185037613E0,-5.193881989E-1
7.547072480E-1,1.381929874E0,-4.232074261E0,-5.210680366E-1
7.569441860E-1,1.367269158E0,-4.342183113E0,-5.227479339E-1
7.591833220E-1,1.354135513E0,-4.503298759E0,-5.125159621E-1
7.614177580E-1,1.334893227E0,-4.657083988E0,-5.071708560E-1
7.636545750E-1,1.307862520E0,-4.781547546E0,-5.030475259E-1
7.658912690E-1,1.271515965E0,-4.870581150E0,-5.001459122E-1
7.681282680E-1,1.220966935E0,-4.932736874E0,-4.983133376E-1
7.703671600E-1,1.164309144E0,-4.995961189E0,-4.941899776E-1
7.725984830E-1,1.097419381E0,-5.072319508E0,-4.827362597E-1
7.748262050E-1,1.031445980E0,-5.159673214E0,-4.677700698E-1
7.770743750E-1,9.607383013E-1,-5.240765572E0,-4.442517459E-1
7.793119840E-1,8.863654733E-1,-5.315749168E0,-4.109596014E-1
7.815517310E-1,8.107708693E-1,-5.385846138E0,-3.691153228E-1
7.837859220E-1,7.305948138E-1,-5.440213203E0,-3.222314119E-1
7.860227990E-1,6.491970420E-1,-5.484653473E0,-2.667953968E-1
7.882615080E-1,5.668829679E-1,-5.515807629E0,-2.040289938E-1
7.904958220E-1,4.847215712E-1,-5.536118984E0,-1.362229437E-1
7.927328830E-1,4.063780904E-1,-5.549099922E0,-6.108652428E-2
7.949686620E-1,3.297145069E-1,-5.544060230E0,1.893682219E-2
7.972063320E-1,2.533563673E-1,-5.515807629E0,1.078177169E-1
7.994458350E-1,1.850921661E-1,-5.448917866E0,2.029599845E-1
8.016909520E-1,1.220203340E-1,-5.364007950E0,2.993239760E-1
8.039170860E-1,6.566801667E-2,-5.254968166E0,4.021020532E-1
8.061557340E-1,2.306016348E-2,-5.141194820E0,5.038111210E-1
8.083874230E-1,-4.886921961E-3,-5.026657581E0,6.018549800E-1
8.106272310E-1,-1.679879427E-2,-4.918381691E0,6.928738952E-1
8.128631930E-1,-2.122756653E-2,-4.801858902E0,7.800748944E-1
8.151006190E-1,-4.734205548E-3,-4.688085556E0,8.651378751E-1
8.173387180E-1,1.786780916E-2,-4.575685978E0,9.428704977E-1
8.195769990E-1,4.902193695E-2,-4.469548225E0,1.020603061E0
8.218011200E-1,8.582656831E-2,-4.388914108E0,1.099557400E0
8.240500210E-1,1.281289905E-1,-4.338823318E0,1.179733515E0
8.262831140E-1,1.760819107E-1,-4.317901134E0,1.262200356E0
8.285240810E-1,2.293798923E-1,-4.328743935E0,1.345888853E0
8.307574800E-1,2.822197378E-1,-4.369824409E0,1.426828504E0
8.329949070E-1,3.381139040E-1,-4.436408997E0,1.508989930E0
8.352317230E-1,3.938553631E-1,-4.513988495E0,1.588707805E0
8.374687840E-1,4.567744732E-1,-4.603785992E0,1.662317038E0
8.397059050E-1,5.183191895E-1,-4.700913429E0,1.737148046E0
8.419443080E-1,5.849034786E-1,-4.798040867E0,1.807092071E0
8.441786830E-1,6.551529765E-1,-4.890434265E0,1.874592662E0
8.464157440E-1,7.255551815E-1,-4.974428177E0,1.940871596E0
8.486518280E-1,8.022187948E-1,-5.058422565E0,2.008524895E0
8.508894990E-1,8.764389157E-1,-5.137529373E0,2.074956417E0
