"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.383387480E-1,4.581489484E-4,-8.399397135E-3,-1.007927675E-2
7.405745880E-1,2.901609987E-3,-7.177666761E-3,-8.857546374E-3
7.428099390E-1,1.832595794E-3,-3.512475174E-3,-1.130100712E-2
7.450459610E-1,3.054326167E-3,-1.221730490E-3,-1.130100712E-2
7.472823510E-1,-1.832595794E-3,1.374446787E-3,-1.252273750E-2
7.495189850E-1,-6.719517522E-3,-3.359758761E-3,-1.389718428E-2
7.517555570E-1,-5.650503561E-3,-4.581489135E-3,-1.145372353E-2
7.539922510E-1,-4.276056774E-3,-3.512475174E-3,-1.130100712E-2
7.562299830E-1,-6.108652451E-4,-1.069014193E-3,-1.252273750E-2
7.584657010E-1,1.832595794E-3,-3.512475174E-3,-1.130100712E-2
7.606975730E-1,4.581489484E-4,-7.177666761E-3,-1.130100712E-2
7.629238310E-1,-4.428773187E-3,-5.803219974E-3,-1.252273750E-2
7.651732210E-1,-6.872233935E-3,-8.246680722E-3,-1.389718428E-2
7.674101590E-1,-6.872233935E-3,-7.024950348E-3,-1.267545391E-2
7.696499660E-1,-6.108652451E-4,-2.290744567E-3,-1.130100712E-2
7.718833640E-1,1.832595794E-3,1.527163113E-4,-1.007927675E-2
7.741207910E-1,1.985311974E-3,3.665191587E-3,-1.130100712E-2
7.763566310E-1,5.650503561E-3,0.000000000E0,-1.496619824E-2
7.785922270E-1,6.872233935E-3,-1.221730490E-3,-1.374446787E-2
7.808282500E-1,3.054326167E-3,-2.443460980E-3,-1.252273750E-2
7.830647000E-1,6.108652451E-4,-5.955935922E-3,-1.130100712E-2
7.853013940E-1,4.581489484E-4,-9.621127509E-3,-1.252273750E-2
7.875374780E-1,2.901609987E-3,-8.399397135E-3,-1.007927675E-2
7.897741110E-1,4.276056774E-3,-4.886921961E-3,-1.007927675E-2
7.920115380E-1,9.162978269E-3,-3.665191587E-3,-8.857546374E-3
7.942475610E-1,3.054326167E-3,-2.443460980E-3,-1.007927675E-2
7.964833400E-1,1.832595794E-3,-2.290744567E-3,-1.007927675E-2
7.987191190E-1,6.108652451E-4,-5.955935922E-3,-1.130100712E-2
8.009555080E-1,3.054326167E-3,-5.955935922E-3,-1.496619824E-2
8.031920190E-1,4.276056774E-3,-3.665191587E-3,-1.252273750E-2
8.054271880E-1,5.497787148E-3,-2.443460980E-3,-1.130100712E-2
