"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.106656985E0,-5.344204605E-3,5.806934834E-2,1.165657043E-1
3.124551639E0,1.848196983E-2,1.472967267E-1,8.324909210E-2
3.142442630E0,4.188740253E-2,5.149042606E-2,1.290292740E-1
3.160321902E0,8.241745085E-2,3.644448519E-2,8.132553101E-2
3.178224795E0,-8.237056434E-3,8.149713278E-2,1.487932205E-1
3.196115603E0,1.087166369E-3,8.575171232E-2,1.070003510E-1
3.214006717E0,5.880676210E-3,4.305535555E-2,1.939420700E-1
3.231897707E0,-8.622355759E-3,-3.230434656E-2,1.113729477E-1
3.249789004E0,5.859646574E-2,1.784628630E-2,3.699874878E-2
3.267680057E0,9.099786729E-2,-2.677500248E-2,9.730052948E-2
3.285573977E0,1.134895533E-2,-8.633780479E-2,1.313629150E-1
3.303462100E0,3.777690977E-2,-4.897439480E-2,7.725524902E-2
3.321356081E0,4.511481524E-2,2.343714237E-3,3.044223785E-2
3.339244205E0,1.605781168E-2,-4.923093319E-2,5.718708038E-2
3.357116763E0,4.216257483E-2,-9.847342968E-3,5.119514465E-2
3.375026492E0,7.741417736E-2,5.116307735E-2,2.687358856E-2
3.392917361E0,7.691552490E-2,1.164418459E-2,8.357143402E-2
3.410808536E0,3.897060454E-2,4.373908043E-3,-1.960372925E-2
3.428699405E0,8.128665388E-3,9.391945601E-2,-1.210546494E-1
3.446590396E0,7.125944644E-2,1.247561574E-1,-2.785682678E-2
3.464481875E0,6.805912405E-2,7.644039392E-2,-2.146148682E-2
3.482372684E0,3.269958496E-2,-7.066607475E-3,-1.760730743E-1
3.500252078E0,3.920716792E-2,4.218703508E-2,-1.372070312E-1
3.518154605E0,6.668398529E-2,2.000594139E-2,-3.180694580E-2
3.536045840E0,2.646812052E-2,1.926159859E-2,-8.744239807E-2
3.553936953E0,9.695023298E-2,2.677553892E-2,-1.045169830E-1
3.571827762E0,8.525256068E-2,-2.620786428E-2,-7.252979279E-2
3.589719180E0,1.077373326E-2,-7.083851099E-2,-5.579948425E-2
