"Time (s)","Temperature (°C)"
1.223583882E1,2.452343750E1
1.225372932E1,2.452343750E1
1.227161988E1,2.453125000E1
1.228951063E1,2.452343750E1
1.230739851E1,2.459375000E1
1.232528834E1,2.454296875E1
1.234318189E1,2.455078125E1
1.236107234E1,2.457812500E1
1.237896241E1,2.454296875E1
1.239685310E1,2.453906250E1
1.241474372E1,2.453906250E1
1.243263398E1,2.457031250E1
1.245052442E1,2.451953125E1
1.246841511E1,2.457031250E1
1.248630518E1,2.457421875E1
1.250419636E1,2.456640625E1
1.252208656E1,2.453515625E1
1.253997682E1,2.455859375E1
1.255786720E1,2.457812500E1
1.257575758E1,2.457421875E1
1.259364820E1,2.453515625E1
1.261154151E1,2.455078125E1
1.262943220E1,2.453125000E1
1.264731935E1,2.453125000E1
1.266520674E1,2.456250000E1
1.268310053E1,2.456250000E1
1.270099104E1,2.456250000E1
1.271888111E1,2.457421875E1
1.273677210E1,2.456250000E1
1.275466236E1,2.455078125E1
1.277255323E1,2.457031250E1
1.279044343E1,2.456640625E1
1.280833406E1,2.454296875E1
1.282622413E1,2.453125000E1
1.284411921E1,2.455078125E1
1.286200526E1,2.456250000E1
1.287989558E1,2.456250000E1
1.289778614E1,2.457031250E1
1.291567652E1,2.456640625E1
1.293355476E1,2.453515625E1
1.295145753E1,2.455078125E1
1.296934815E1,2.455859375E1
1.298723860E1,2.453906250E1
1.300513154E1,2.453906250E1
1.302301936E1,2.452343750E1
1.304090998E1,2.458593750E1
1.305879768E1,2.455468750E1
1.307669337E1,2.453906250E1
1.309458131E1,2.455078125E1
1.311247462E1,2.456250000E1
1.313036213E1,2.454296875E1
1.314825300E1,2.457031250E1
1.316613154E1,2.456250000E1
1.318402003E1,2.457031250E1
1.320192140E1,2.456250000E1
1.321981471E1,2.455078125E1
1.323770515E1,2.457812500E1
1.325559565E1,2.456250000E1
1.327347419E1,2.455859375E1
1.329137348E1,2.453125000E1
1.330926716E1,2.453125000E1
1.332716047E1,2.453125000E1
1.334505091E1,2.460156250E1
1.336293855E1,2.460546875E1
1.338082893E1,2.456250000E1
1.339871925E1,2.456250000E1
1.341661292E1,2.458984375E1
1.343450025E1,2.456640625E1
1.345239057E1,2.458203125E1
1.347028108E1,2.457421875E1
1.348817195E1,2.458984375E1
1.350606416E1,2.460546875E1
1.352395271E1,2.457421875E1
1.354184358E1,2.456250000E1
1.355973341E1,2.455078125E1
1.357761231E1,2.457031250E1
1.359551466E1,2.458203125E1
1.361340498E1,2.459765625E1
1.363129212E1,2.454296875E1
1.364918604E1,2.456250000E1
1.366707942E1,2.458203125E1
1.368496705E1,2.456640625E1
1.370285749E1,2.456250000E1
1.372074812E1,2.455859375E1
1.373863856E1,2.457031250E1
1.375652882E1,2.456250000E1
1.377441920E1,2.455078125E1
1.379230982E1,2.459375000E1
1.381020021E1,2.456640625E1
1.382809114E1,2.456250000E1
1.384598420E1,2.456250000E1
1.386387190E1,2.457421875E1
1.388176374E1,2.456250000E1
1.389965284E1,2.455859375E1
1.391753150E1,2.463281250E1
1.393543379E1,2.462109375E1
1.395332423E1,2.457421875E1
1.397121638E1,2.464453125E1
1.398910554E1,2.455468750E1
1.400699861E1,2.460937500E1
1.402487428E1,2.456640625E1
1.404276466E1,2.461328125E1
