"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.688698679E0,-1.273411751E0,-1.425448895E0,-1.391148090E0
3.706588816E0,-1.918848038E0,-1.931764603E0,-6.675970554E-1
3.724483835E0,-7.628746033E-1,-1.733117580E0,-1.113797903E0
3.742369577E0,1.378990650E0,-9.582433701E-1,-1.655850172E0
3.760263620E0,4.527254105E-1,-1.515188217E-1,-3.954136372E-1
3.778147653E0,-1.667308807E-1,1.244764328E-1,3.542548418E-1
3.796040537E0,-7.956180573E-1,1.925396919E-1,2.505427599E-1
3.813933786E0,-1.205300808E0,-5.744194984E-1,2.615359783E0
3.831821421E0,2.699413300E-1,2.348818779E-1,5.205503941E0
3.849714915E0,1.791048527E0,4.569973946E-1,1.916888714E0
3.867590830E0,2.742053986E0,5.953311920E-1,4.957421720E-1
3.885487497E0,3.533897400E0,1.047521591E0,2.918978631E-1
3.903382761E0,3.604957581E0,9.622240067E-1,-5.706763268E-2
3.921273142E0,2.607709408E0,8.602218628E-1,-3.011072636E0
3.939163218E0,4.530997276E-1,8.004088402E-1,-7.229472637E0
3.957053659E0,-5.703687668E-2,5.677738190E-1,-8.910400391E0
3.974944040E0,6.276812553E-1,2.379894257E-2,-6.536303520E0
3.992834421E0,-1.630023956E0,-6.365137100E-1,-3.891026974E-1
4.010721872E0,-3.778173447E0,-1.261134624E0,8.802931786E0
4.028615183E0,-1.146400928E0,2.780890465E-1,5.678865433E0
4.046505259E0,-1.480746269E0,-1.301813126E-2,2.898695946E0
4.064383982E0,-1.384282112E0,-1.462277889E0,8.994935751E-1
4.082274546E0,-1.323981285E0,-3.298435211E0,-6.043461800E0
4.100161447E0,8.237571716E-1,-2.023973942E0,-3.518104553E-3
4.118052316E0,4.336156845E-1,-3.097128868E-1,-5.107589960E-1
4.135957224E0,1.805653572E-1,1.138936996E0,-2.431279421E-1
4.153847361E0,1.392759800E0,1.294314861E0,9.727463722E-1
4.171737681E0,1.966851711E0,2.825117111E-1,1.421642303E-2
4.189628367E0,-9.986543655E-1,-2.152393818E0,-3.987648487E-1
4.207506540E0,-7.164664268E-1,-2.263455391E0,2.575073242E-1
4.225406320E0,4.904170036E-1,-4.624347687E-1,7.414925098E-1
4.243299204E0,7.837228775E-1,-5.623431206E-1,-3.241512775E-1
4.261177744E0,6.680140495E-1,-4.927988052E-1,-6.159714460E-1
4.279079966E0,-6.747436523E-2,-5.141987801E-1,-3.092862368E-1
4.296967539E0,-4.252319336E-1,-1.524590015E0,-9.061419964E-2
4.314863717E0,8.139486313E-1,-1.183903694E0,2.344214916E-1
4.332750925E0,4.538714409E0,-2.075510025E-1,3.648312092E-1
4.350642404E0,6.270954132E0,5.620841980E-1,1.004468441E0
4.368519907E0,1.125538540E1,3.391350269E0,1.648229122E0
4.386410410E0,-4.353366852E0,8.643636703E-1,-1.906637430E0
4.404301035E0,-7.769357681E0,-3.771467209E-1,-4.304749012E0
4.422199716E0,-5.937909126E0,5.247421265E-1,6.502836943E-1
4.440093271E0,-2.964304924E0,1.441530228E0,-1.030131102E0
4.457982065E0,6.907043457E-1,3.061424255E0,-8.588933945E-1
4.475875193E0,9.320948124E-1,3.698984146E0,-2.373933792E-1
4.493764048E0,4.501323700E-1,1.708509922E0,-1.649271250E-1
4.511649363E0,2.702143192E-1,-3.317451477E-1,-4.328362942E-1
4.529544748E0,9.397926331E-1,-1.162767410E0,1.514192939E0
4.547431345E0,2.969820499E-1,2.422889709E0,2.186988354E0
4.565325205E0,-6.924245358E-1,5.881008148E0,1.918068409E0
4.583216074E0,2.976100445E-1,-3.225898743E-1,6.959018111E-2
4.601109140E0,2.267262697E0,-4.863691330E0,-4.033182621E0
4.618983408E0,5.024435520E-1,-4.276495934E0,3.896108270E-1
4.636886972E0,-3.970305443E0,-8.667006493E0,1.711079597E0
4.654765329E0,2.361080647E0,-6.472422600E0,1.330057740E0
4.672656199E0,-3.289132118E-1,-1.921768188E0,1.007734895E0
4.690546640E0,-4.663763046E-1,1.553358555E0,-1.057339549E0
4.708437510E0,-9.235658646E-1,6.005010605E-1,-1.197898746E0
4.726327340E0,2.897866964E-1,1.019483566E0,-6.775141358E-1
4.744218637E0,6.801557541E-2,9.747190475E-1,1.185023069E0
4.762108957E0,5.353525877E-1,-3.684711456E-2,-8.064771295E-1
4.779999338E0,5.177295208E-1,-4.417858124E-1,-2.865169346E-1
4.797890391E0,6.306552887E-1,-2.970638275E-1,4.438388944E-1
4.815779429E0,1.020103455E0,-3.447389603E-1,4.395899177E-1
4.833669260E0,7.773525715E-1,-3.824777603E-1,2.372499704E-1
4.851559946E0,3.730342388E-1,4.091320038E-1,-2.136103064E-2
4.869450571E0,-1.848474741E0,5.892682076E0,1.229905605E0
4.887341257E0,6.952013969E-1,-4.228992462E-1,-4.883991778E-1
4.905235178E0,8.127818108E-1,-1.712093353E-1,7.656885386E-1
4.923124704E0,8.447885513E-3,1.305152893E0,-2.640023828E-1
4.941013010E0,2.721076012E-1,1.362797737E0,-1.120122910E0
4.958903452E0,-1.811435223E-1,2.473021984E0,-3.990156651E-1
