"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.492515875E0,7.771430165E-2,4.546591267E-2,-6.050869357E-3
2.502470875E0,6.312545389E-2,4.284916446E-2,-1.604181342E-2
2.512424875E0,5.952485651E-2,5.612022802E-2,-2.547179908E-2
2.522379875E0,6.136380136E-2,6.991536170E-2,-3.786810115E-2
2.532334875E0,5.964286625E-2,6.454616040E-2,-4.999267682E-2
2.542288875E0,4.370392114E-2,5.670607463E-2,-5.887873098E-2
2.552243875E0,2.449693717E-2,4.626515135E-2,-6.921099871E-2
2.562197875E0,-1.848333050E-4,2.092480659E-2,-7.565917075E-2
2.572152875E0,-1.160899550E-2,-1.408324391E-2,-7.802512497E-2
2.582107875E0,-2.398639917E-2,-2.725484408E-2,-8.110447973E-2
2.592061875E0,-3.523984924E-2,-2.739199623E-2,-8.565022796E-2
2.602016875E0,-4.530206323E-2,-2.646328509E-2,-8.024212718E-2
2.611970875E0,-6.565607339E-2,-1.506815013E-2,-7.930469513E-2
2.621925875E0,-8.572684228E-2,5.717203487E-3,-8.435810357E-2
2.631880875E0,-1.023484319E-1,1.299136132E-2,-8.801169693E-2
2.641834875E0,-1.385758519E-1,-9.869608097E-3,-8.799071610E-2
2.651789875E0,-1.724363416E-1,-7.124162465E-2,-8.674488962E-2
2.661743875E0,-1.960711479E-1,-1.563805938E-1,-9.557060897E-2
2.671698875E0,-1.968309581E-1,-2.000108957E-1,-9.172660857E-2
2.681653875E0,-1.776383966E-1,-1.682564467E-1,-7.098211348E-2
2.691607875E0,-1.487782598E-1,-1.146829799E-1,-5.929775909E-2
2.701562875E0,-1.121293530E-1,-5.611262843E-2,-2.697997727E-2
2.711516875E0,-9.955897182E-2,-2.835343592E-2,5.132419057E-3
2.721471875E0,-1.074475870E-1,-5.365903676E-2,2.445625700E-2
2.731426875E0,-1.058054790E-1,-1.116815954E-1,3.807832673E-2
2.741380875E0,-1.001607180E-1,-9.146233648E-2,4.164019227E-2
2.751335875E0,-7.779096067E-2,-7.886558026E-2,2.135569416E-2
2.761289875E0,-3.344160318E-2,-8.433616161E-2,-1.333555672E-3
2.771244875E0,1.016503782E-3,-6.678992510E-2,-6.911812350E-3
2.781199875E0,1.151546650E-2,-3.078282252E-2,-8.758343756E-3
2.791153875E0,2.408318967E-2,-2.931622043E-2,-3.111797944E-2
2.801108875E0,1.678311266E-2,-8.028864861E-2,-4.387997836E-2
2.811063875E0,6.265142001E-4,-1.082576960E-1,-5.080765858E-2
2.821017875E0,-7.250797935E-3,-6.212737411E-2,-5.469026789E-2
2.830972875E0,3.241938353E-2,-2.900377475E-2,-5.152190477E-2
2.840926875E0,7.403911650E-2,3.997067921E-3,-4.607729614E-2
2.850881875E0,8.799248189E-2,1.193435304E-2,-4.058852047E-2
2.860836875E0,8.946538717E-2,3.090495011E-4,-3.832635656E-2
2.870790875E0,8.523628861E-2,-3.819173574E-2,-4.567694664E-2
2.880745875E0,7.628660649E-2,-6.323432177E-2,-4.639153555E-2
2.890699875E0,5.950576439E-2,-6.019219384E-2,-4.149211943E-2
2.900654875E0,3.623374552E-2,-2.085750923E-2,-4.507645220E-2
2.910609875E0,2.271367610E-2,-5.911581684E-3,-4.509323090E-2
2.920563875E0,2.658047481E-3,4.036877304E-3,-4.368332401E-2
2.930518875E0,-1.119944453E-2,2.047257684E-2,-4.235041514E-2
2.940472875E0,-3.109316342E-2,1.588941365E-2,-3.997865692E-2
2.950427875E0,-5.391085893E-2,5.481247324E-3,-3.916399553E-2
2.960382875E0,-7.607482374E-2,-1.629860699E-2,-4.022617638E-2
2.970336875E0,-1.026129574E-1,-3.983296081E-2,-3.616618738E-2
2.980291875E0,-1.300481856E-1,-4.582949728E-2,-2.437544987E-2
2.990245875E0,-1.521937102E-1,-2.031561732E-2,-1.322852448E-2
3.000200875E0,-1.493698210E-1,2.288474888E-2,-9.015261196E-3
3.010155875E0,-1.305916011E-1,4.355753586E-2,-2.372283489E-2
3.020109875E0,-1.026841328E-1,7.670011371E-2,-4.346892983E-2
3.030064875E0,-7.039969414E-2,1.137875617E-1,-3.833195940E-2
3.040018875E0,-4.012304917E-2,1.182201728E-1,-1.640233211E-2
3.049973875E0,-1.241232641E-2,1.172081754E-1,7.241211366E-3
3.059928875E0,9.806452319E-3,1.238867342E-1,3.027850389E-2
3.069882875E0,3.415573388E-2,1.282045245E-1,4.138362035E-2
3.079837875E0,5.514011160E-2,1.091615856E-1,3.873191029E-2
3.089791875E0,6.123262644E-2,8.285914361E-2,2.955678664E-2
3.099746875E0,6.194084138E-2,5.544624105E-2,1.707900688E-2
3.109701875E0,6.503915787E-2,2.458526380E-2,9.152641520E-3
3.119655875E0,6.642840058E-2,8.134326781E-4,1.585214958E-2
3.129610875E0,7.461708784E-2,1.388369501E-2,2.225571871E-2
3.139564875E0,9.506058693E-2,2.877723984E-2,1.949942857E-2
3.149519875E0,1.235702559E-1,9.917799383E-3,2.974807099E-2
3.159474875E0,1.535127014E-1,-2.962162159E-2,4.085797817E-2
3.169428875E0,1.714775860E-1,-5.753874034E-2,5.657276139E-2
3.179383875E0,1.808241755E-1,-6.845061481E-2,5.879408866E-2
3.189338875E0,1.945442557E-1,-8.552361280E-2,6.420829892E-2
3.199292875E0,2.043118924E-1,-1.279647797E-1,9.585285932E-2
3.209247875E0,2.053795457E-1,-1.197667643E-1,1.145847365E-1
3.219201875E0,2.333255410E-1,-1.138082594E-1,1.117620766E-1
3.229156875E0,2.474477589E-1,-1.443150342E-1,1.137746274E-1
3.239111875E0,2.392236143E-1,-1.586070359E-1,1.270844787E-1
3.249065875E0,2.404824942E-1,-1.468105614E-1,1.393496692E-1
3.259020875E0,2.759312093E-1,-1.212994829E-1,1.253622770E-1
3.268974875E0,3.015633523E-1,-1.382869780E-1,1.235268191E-1
3.278929875E0,2.851739824E-1,-1.505986303E-1,1.392765790E-1
3.288884875E0,2.495765835E-1,-1.674692184E-1,1.457597762E-1
3.298838500E0,2.134867460E-1,-1.805357486E-1,1.357473582E-1
3.308793500E0,1.772744209E-1,-1.754770875E-1,1.159182638E-1
3.318747500E0,1.576409787E-1,-1.666804701E-1,9.530707449E-2
3.328702500E0,1.545450538E-1,-1.551295370E-1,7.446570694E-2
3.338657500E0,1.783827841E-1,-1.737312227E-1,7.097101957E-2
3.348611500E0,2.118161023E-1,-1.756598800E-1,7.730428129E-2
3.358566500E0,2.367503196E-1,-1.658792198E-1,9.471466392E-2
3.368520500E0,2.432180792E-1,-1.519564688E-1,1.051587835E-1
3.378475500E0,2.680265903E-1,-1.733815819E-1,1.066720933E-1
3.388430500E0,3.179270625E-1,-2.266434729E-1,1.041237116E-1
3.398384500E0,3.749017417E-1,-2.322869152E-1,9.056169540E-2
3.408339500E0,3.924900591E-1,-2.475396395E-1,8.439194411E-2
3.418294500E0,3.874138594E-1,-2.457091361E-1,9.522383660E-2
3.428248500E0,3.807248175E-1,-1.689208895E-1,1.060983241E-1
3.438203500E0,3.747395873E-1,-7.670844346E-2,1.085769460E-1
3.448157500E0,3.788365722E-1,-3.195747733E-2,1.132278889E-1
3.458112500E0,3.865898848E-1,-6.558810920E-2,1.155315042E-1
3.468067500E0,4.018695056E-1,-1.569334716E-1,9.891231358E-2
3.478021500E0,3.996559083E-1,-2.574547827E-1,5.095109344E-2
3.487976500E0,3.574120402E-1,-3.719326258E-1,-3.120183200E-2
3.497930500E0,2.437957227E-1,-4.279957116E-1,-1.420562565E-1
3.507885500E0,8.369926363E-2,-3.414456546E-1,-2.418699265E-1
3.517840500E0,-4.851783812E-2,-1.206300706E-1,-2.985856533E-1
3.527794500E0,-6.677807122E-2,1.239905953E-1,-2.731609941E-1
3.537749500E0,3.262696043E-2,3.517577052E-1,-1.618936509E-1
3.547703500E0,1.487407833E-1,5.154970884E-1,-2.455123141E-2
3.557658500E0,2.507888973E-1,5.505632162E-1,7.185833156E-2
3.567613500E0,3.686713278E-1,5.281084776E-1,1.291612983E-1
3.577567500E0,4.945581853E-1,4.677043259E-1,1.695030481E-1
3.587522500E0,5.908120275E-1,3.186780810E-1,1.853126436E-1
3.597476500E0,6.338270307E-1,7.484854758E-2,1.882299930E-1
3.607431500E0,5.907975435E-1,-2.628285587E-1,1.957680732E-1
3.617386500E0,4.982220829E-1,-5.087442994E-1,2.197322696E-1
3.627340500E0,4.026840925E-1,-5.789374709E-1,2.151436508E-1
3.637295500E0,3.270300329E-1,-4.608218670E-1,2.220252454E-1
3.647249500E0,2.614960372E-1,-2.496555448E-1,2.645159960E-1
3.657204500E0,2.137871832E-1,-3.649029136E-2,3.213037550E-1
3.667159500E0,1.850817800E-1,1.054921523E-1,3.487337828E-1
3.677113500E0,1.755816489E-1,2.177091837E-1,3.557742238E-1
3.687068500E0,1.596354395E-1,2.703034282E-1,3.402993977E-1
3.697022500E0,1.589473486E-1,2.179751992E-1,3.614438772E-1
3.706977500E0,1.431486905E-1,8.251085132E-2,3.959187865E-1
