"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.316259500E0,9.972861328E0,1.092577972E0,2.437381439E0
3.326214500E0,9.983040161E0,1.085542603E0,2.628833313E0
3.336169500E0,9.836794281E0,9.602531433E-1,2.809058533E0
3.346123500E0,9.740095367E0,7.203021240E-1,2.860102386E0
3.356078500E0,9.642198944E0,4.810995483E-1,2.926414490E0
3.366032500E0,9.528435516E0,3.848497009E-1,2.969824219E0
3.375987500E0,9.406738586E0,4.342469788E-1,2.918780365E0
3.385942500E0,9.388775940E0,5.297483826E-1,2.934946747E0
3.395896500E0,9.472152557E0,5.815406799E-1,3.037483521E0
3.405851500E0,9.599537659E0,5.170248413E-1,3.075205078E0
3.415806500E0,9.666598206E0,5.351371765E-1,3.239712982E0
3.425760500E0,9.664502563E0,5.691165161E-1,3.631747742E0
3.435715500E0,9.688752136E0,5.400769043E-1,3.933220825E0
3.445669500E0,9.513316956E0,5.206173706E-1,3.893703003E0
3.455624500E0,9.179361420E0,5.396278381E-1,3.667523346E0
3.465579500E0,9.176217957E0,6.239025879E-1,3.194506989E0
3.475533500E0,9.751920776E0,7.899073792E-1,2.397713928E0
3.485488500E0,1.070843170E1,1.231339417E0,1.489103394E0
3.495442500E0,1.179142960E1,1.845063171E0,8.449928284E-1
3.505397500E0,1.266426453E1,2.062111816E0,5.101391602E-1
3.515352500E0,1.323577606E1,2.060764618E0,4.297563171E-1
3.525306500E0,1.339040451E1,1.888173523E0,5.337899780E-1
3.535261500E0,1.297606613E1,1.304686890E0,8.662486267E-1
3.545215500E0,1.192360474E1,6.005511475E-1,9.827064514E-1
3.555170500E0,1.064481400E1,2.019300842E-1,5.361849976E-1
3.565125500E0,9.504635010E0,7.529342651E-2,9.190887451E-2
3.575079500E0,8.464298401E0,-6.256988525E-2,-3.778143311E-1
3.585034500E0,7.811206512E0,-1.592687988E-1,-1.050365753E0
3.594988500E0,7.767946472E0,-2.095642090E-1,-1.782942352E0
3.604943500E0,7.991282043E0,-1.694476318E-1,-2.266137543E0
3.614898500E0,8.454119568E0,1.085243225E-1,-2.286046143E0
3.624852500E0,9.040150909E0,5.294490051E-1,-1.700613556E0
3.634807500E0,9.915081482E0,7.457492065E-1,-5.860313416E-1
3.644761500E0,1.049482590E1,1.084494781E0,4.221221924E-1
3.654716500E0,1.099254089E1,1.396446075E0,9.259744263E-1
3.664671500E0,1.121093674E1,1.650318146E0,1.038091278E0
3.674625500E0,1.098415833E1,1.694626007E0,9.077124023E-1
